Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity,MA33,MAA48,Crossover,Position,F1_cont_daily_change,Daily PnL,MTM,Cum_PnL
3/23/2021,"MA_Crossover(33,48)",8991,8802,1,1,-132.75,-132.75,8802,17399,17399,8834.134848,8547.461458,1,1,-132.75,-132.75,8802,17399
3/24/2021,"MA_Crossover(33,48)",8985.25,8796.25,1,1,-5.75,-5.75,8796.25,17393.25,17393.25,8866.354545,8569.284375,1,1,-5.75,-5.75,8796.25,17393.25
3/25/2021,"MA_Crossover(33,48)",8791,8602,1,1,-194.25,-194.25,8602,17199,17199,8888.907576,8586.430208,1,1,-194.25,-194.25,8602,17199
3/26/2021,"MA_Crossover(33,48)",8973.5,8784.5,1,1,182.5,182.5,8784.5,17381.5,17381.5,8913.657576,8607.64375,1,1,182.5,182.5,8784.5,17381.5
3/29/2021,"MA_Crossover(33,48)",8874.5,8685.5,1,1,-99,-99,8685.5,17282.5,17282.5,8930.945455,8624.89375,1,1,-99,-99,8685.5,17282.5
3/30/2021,"MA_Crossover(33,48)",8780,8591,1,1,-94.5,-94.5,8591,17188,17188,8945.831818,8640.680208,1,1,-94.5,-94.5,8591,17188
3/31/2021,"MA_Crossover(33,48)",8793,8604,1,1,13,13,8604,17201,17201,8959.210606,8657.164583,1,1,13,13,8604,17201
4/1/2021,"MA_Crossover(33,48)",8799.5,8610.5,1,1,6.5,6.5,8610.5,17207.5,17207.5,8970.634848,8674.404167,1,1,6.5,6.5,8610.5,17207.5
4/6/2021,"MA_Crossover(33,48)",9059.5,8870.5,1,1,260,260,8870.5,17467.5,17467.5,8990.134848,8696.232292,1,1,260,260,8870.5,17467.5
4/7/2021,"MA_Crossover(33,48)",8924.5,8735.5,1,1,-135,-135,8735.5,17332.5,17332.5,9006.081818,8719.102083,1,1,-135,-135,8735.5,17332.5
4/8/2021,"MA_Crossover(33,48)",9018.25,8829.25,1,1,93.75,93.75,8829.25,17426.25,17426.25,9019.9,8742.770833,1,1,93.75,93.75,8829.25,17426.25
4/9/2021,"MA_Crossover(33,48)",8934.75,8745.75,1,1,-83.5,-83.5,8745.75,17342.75,17342.75,9020.233333,8765.109375,1,1,-83.5,-83.5,8745.75,17342.75
4/12/2021,"MA_Crossover(33,48)",8865.25,8676.25,1,1,-69.5,-69.5,8676.25,17273.25,17273.25,9012.786364,8787.248958,1,1,-69.5,-69.5,8676.25,17273.25
4/13/2021,"MA_Crossover(33,48)",8903.25,8714.25,1,1,38,38,8714.25,17311.25,17311.25,9003.20303,8810.55625,1,1,38,38,8714.25,17311.25
4/14/2021,"MA_Crossover(33,48)",9082,8893,1,1,178.75,178.75,8893,17490,17490,8995.809091,8836.191667,1,1,178.75,178.75,8893,17490
4/15/2021,"MA_Crossover(33,48)",9295.25,9106.25,1,1,213.25,213.25,9106.25,17703.25,17703.25,8991.778788,8866.790625,1,1,213.25,213.25,9106.25,17703.25
4/16/2021,"MA_Crossover(33,48)",9225.5,9036.5,1,1,-69.75,-69.75,9036.5,17633.5,17633.5,8995.786364,8893.946875,1,1,-69.75,-69.75,9036.5,17633.5
4/19/2021,"MA_Crossover(33,48)",9384.25,9195.25,1,1,158.75,158.75,9195.25,17792.25,17792.25,9005.551515,8921.811458,1,1,158.75,158.75,9195.25,17792.25
4/20/2021,"MA_Crossover(33,48)",9326.25,9138.25,1,1,-57,-57,9138.25,17735.25,17735.25,9009.521212,8946.176042,1,1,-57,-57,9138.25,17735.25
4/21/2021,"MA_Crossover(33,48)",9453,9263.5,1,1,125.25,125.25,9263.5,17860.5,17860.5,9019.589394,8970.113542,1,1,125.25,125.25,9263.5,17860.5
4/22/2021,"MA_Crossover(33,48)",9411.25,9221.5,1,1,-42,-42,9221.5,17818.5,17818.5,9034.331818,8993.498958,1,1,-42,-42,9221.5,17818.5
4/23/2021,"MA_Crossover(33,48)",9563.5,9378,1,1,156.5,156.5,9378,17975,17975,9054.098485,9018.748958,1,1,156.5,156.5,9378,17975
4/26/2021,"MA_Crossover(33,48)",9761,9575.5,1,1,197.5,197.5,9575.5,18172.5,18172.5,9076.613636,9046.634375,1,1,197.5,197.5,9575.5,18172.5
4/27/2021,"MA_Crossover(33,48)",9860.5,9675,1,1,99.5,99.5,9675,18272,18272,9108.825758,9076.728125,1,1,99.5,99.5,9675,18272
4/28/2021,"MA_Crossover(33,48)",9883.25,9697.75,1,1,22.75,22.75,9697.75,18294.75,18294.75,9139.295455,9107.665625,1,1,22.75,22.75,9697.75,18294.75
4/29/2021,"MA_Crossover(33,48)",9893.5,9708,1,1,10.25,10.25,9708,18305,18305,9164.280303,9135.4,1,1,10.25,10.25,9708,18305
4/30/2021,"MA_Crossover(33,48)",9833,9647.5,1,1,-60.5,-60.5,9647.5,18244.5,18244.5,9186.371212,9154.342708,1,1,-60.5,-60.5,9647.5,18244.5
5/4/2021,"MA_Crossover(33,48)",9973,9787.5,1,1,140,140,9787.5,18384.5,18384.5,9210.878788,9172.301042,1,1,140,140,9787.5,18384.5
5/5/2021,"MA_Crossover(33,48)",9955,9769.5,1,1,-18,-18,9769.5,18366.5,18366.5,9240.772727,9187.623958,1,1,-18,-18,9769.5,18366.5
5/6/2021,"MA_Crossover(33,48)",10099.75,9914.25,1,1,144.75,144.75,9914.25,18511.25,18511.25,9271.689394,9203.74375,1,1,144.75,144.75,9914.25,18511.25
5/7/2021,"MA_Crossover(33,48)",10423.5,10238,1,1,323.75,323.75,10238,18835,18835,9312.628788,9224.478125,1,1,323.75,323.75,10238,18835
5/10/2021,"MA_Crossover(33,48)",10382.75,10197.25,1,1,-40.75,-40.75,10197.25,18794.25,18794.25,9352.219697,9251.342708,1,1,-40.75,-40.75,10197.25,18794.25
5/11/2021,"MA_Crossover(33,48)",10452.5,10267,1,1,69.75,69.75,10267,18864,18864,9392.484848,9280.311458,1,1,69.75,69.75,10267,18864
5/12/2021,"MA_Crossover(33,48)",10436.25,10250.75,1,1,-16.25,-16.25,10250.75,18847.75,18847.75,9436.280303,9306.165625,1,1,-16.25,-16.25,10250.75,18847.75
5/13/2021,"MA_Crossover(33,48)",10328.75,10143.25,1,1,-107.5,-107.5,10143.25,18740.25,18740.25,9476.992424,9331.332292,1,1,-107.5,-107.5,10143.25,18740.25
5/14/2021,"MA_Crossover(33,48)",10215,10029.5,1,1,-113.75,-113.75,10029.5,18626.5,18626.5,9520.143939,9358.2125,1,1,-113.75,-113.75,10029.5,18626.5
5/17/2021,"MA_Crossover(33,48)",10344.75,10159.25,1,1,129.75,129.75,10159.25,18756.25,18756.25,9561.69697,9388.078125,1,1,129.75,129.75,10159.25,18756.25
5/18/2021,"MA_Crossover(33,48)",10391.25,10199.25,1,1,40,40,10199.25,18796.25,18796.25,9607.659091,9416.6875,1,1,40,40,10199.25,18796.25
5/19/2021,"MA_Crossover(33,48)",9992.5,9800,1,1,-399.25,-399.25,9800,18397,18397,9644.401515,9441.583333,1,1,-399.25,-399.25,9800,18397
5/20/2021,"MA_Crossover(33,48)",10041.5,9849,1,1,49,49,9849,18446,18446,9682.234848,9465.828125,1,1,49,49,9849,18446
5/21/2021,"MA_Crossover(33,48)",9877,9677.5,1,1,-171.5,-171.5,9677.5,18274.5,18274.5,9714.886364,9482.661458,1,1,-171.5,-171.5,9677.5,18274.5
5/24/2021,"MA_Crossover(33,48)",9939.75,9740.25,1,1,62.75,62.75,9740.25,18337.25,18337.25,9741.560606,9500.072917,1,1,62.75,62.75,9740.25,18337.25
5/25/2021,"MA_Crossover(33,48)",9910.75,9711.25,1,1,-29,-29,9711.25,18308.25,18308.25,9771.44697,9515.625,1,1,-29,-29,9711.25,18308.25
5/26/2021,"MA_Crossover(33,48)",9971.25,9771.75,1,1,60.5,60.5,9771.75,18368.75,18368.75,9800.325758,9536.515625,1,1,60.5,60.5,9771.75,18368.75
5/27/2021,"MA_Crossover(33,48)",10212.15,10012.65,1,1,240.9,240.9,10012.65,18609.65,18609.65,9839.034848,9560.1125,1,1,240.9,240.9,10012.65,18609.65
5/28/2021,"MA_Crossover(33,48)",10250.75,10051.25,1,1,38.6,38.6,10051.25,18648.25,18648.25,9881.019697,9584.659375,1,1,38.6,38.6,10051.25,18648.25
6/1/2021,"MA_Crossover(33,48)",10236.5,10037,1,1,-14.25,-14.25,10037,18634,18634,9921.421212,9608.83125,1,1,-14.25,-14.25,10037,18634
6/2/2021,"MA_Crossover(33,48)",10134.15,9934.65,1,1,-102.35,-102.35,9934.65,18531.65,18531.65,9953.304545,9629.88125,1,1,-102.35,-102.35,9934.65,18531.65
6/3/2021,"MA_Crossover(33,48)",9772.25,9572.75,1,1,-361.9,-361.9,9572.75,18169.75,18169.75,9967.759091,9646.157292,1,1,-361.9,-361.9,9572.75,18169.75
6/4/2021,"MA_Crossover(33,48)",9941.25,9741.75,1,1,169,169,9741.75,18338.75,18338.75,9989.448485,9666.073958,1,1,169,169,9741.75,18338.75
6/7/2021,"MA_Crossover(33,48)",9883.75,9684.25,1,1,-57.5,-57.5,9684.25,18281.25,18281.25,10004.58485,9688.839583,1,1,-57.5,-57.5,9684.25,18281.25
6/8/2021,"MA_Crossover(33,48)",9941,9741.5,1,1,57.25,57.25,9741.5,18338.5,18338.5,10023.21364,9708.995833,1,1,57.25,57.25,9741.5,18338.5
6/9/2021,"MA_Crossover(33,48)",9956.25,9756.75,1,1,15.25,15.25,9756.75,18353.75,18353.75,10038.46364,9731.532292,1,1,15.25,15.25,9756.75,18353.75
6/10/2021,"MA_Crossover(33,48)",9864.25,9664.75,1,1,-92,-92,9664.75,18261.75,18261.75,10052.19091,9754.120833,1,1,-92,-92,9664.75,18261.75
6/11/2021,"MA_Crossover(33,48)",9975.75,9776.25,1,1,111.5,111.5,9776.25,18373.25,18373.25,10064.68333,9778.761458,1,1,111.5,111.5,9776.25,18373.25
6/14/2021,"MA_Crossover(33,48)",9938.25,9738.75,1,1,-37.5,-37.5,9738.75,18335.75,18335.75,10070.05455,9802.485417,1,1,-37.5,-37.5,9738.75,18335.75
6/15/2021,"MA_Crossover(33,48)",9551.75,9346.75,1,1,-392,-392,9346.75,17943.75,17943.75,10060.69848,9812.740625,1,1,-392,-392,9346.75,17943.75
6/16/2021,"MA_Crossover(33,48)",9652.25,9446.75,1,1,100,100,9446.75,18043.75,18043.75,10053.69848,9827.902083,1,1,100,100,9446.75,18043.75
6/17/2021,"MA_Crossover(33,48)",9302.25,9096.25,1,1,-350.5,-350.5,9096.25,17693.25,17693.25,10035.78182,9833.81875,1,1,-350.5,-350.5,9096.25,17693.25
6/18/2021,"MA_Crossover(33,48)",9133.25,8918.25,1,1,-178,-178,8918.25,17515.25,17515.25,10014.57727,9837.954167,1,1,-178,-178,8918.25,17515.25
6/21/2021,"MA_Crossover(33,48)",9168,8953,1,1,34.75,34.75,8953,17550,17550,9990.183333,9844.261458,1,1,34.75,34.75,8953,17550
6/22/2021,"MA_Crossover(33,48)",9288.5,9073.5,1,1,120.5,120.5,9073.5,17670.5,17670.5,9969.986364,9852.2875,1,1,120.5,120.5,9073.5,17670.5
6/23/2021,"MA_Crossover(33,48)",9466.75,9251.75,1,1,178.25,178.25,9251.75,17848.75,17848.75,9950.804545,9860.303125,1,1,178.25,178.25,9251.75,17848.75
6/24/2021,"MA_Crossover(33,48)",9403.75,9188.75,1,1,-63,-63,9188.75,17785.75,17785.75,9919.90303,9862.563542,1,1,-63,-63,9188.75,17785.75
6/25/2021,"MA_Crossover(33,48)",9399.4,9184.4,1,1,-4.35,-4.35,9184.4,17781.4,17781.4,9890.104545,9866.186458,1,1,-4.35,-4.35,9184.4,17781.4
6/28/2021,"MA_Crossover(33,48)",9372.25,9157.25,-1,1,-27.15,-27.15,9157.25,17754.25,17754.25,9857.369697,9865.936458,-1,1,-27.15,-27.15,9157.25,17754.25
6/29/2021,"MA_Crossover(33,48)",9323,9108,-1,-1,-49.25,49.25,-9108,17803.5,17803.5,9823.634848,9865.86875,-1,-1,-49.25,49.25,9108,17803.5
6/30/2021,"MA_Crossover(33,48)",9363.5,9148.5,-1,-1,40.5,-40.5,-9148.5,17763,17763,9794.384848,9864.004167,-1,-1,40.5,-40.5,9148.5,17763
7/1/2021,"MA_Crossover(33,48)",9303.75,9088.75,-1,-1,-59.75,59.75,-9088.75,17822.75,17822.75,9766.771212,9861.764583,-1,-1,-59.75,59.75,9088.75,17822.75
7/2/2021,"MA_Crossover(33,48)",9358.02,9143.02,-1,-1,54.27,-54.27,-9143.02,17768.48,17768.48,9736.870303,9857.48375,-1,-1,54.27,-54.27,9143.02,17768.48
7/5/2021,"MA_Crossover(33,48)",9490.1,9275.1,-1,-1,132.08,-132.08,-9275.1,17636.4,17636.4,9709.562727,9851.84,-1,-1,132.08,-132.08,9275.1,17636.4
7/6/2021,"MA_Crossover(33,48)",9290.04,9075.04,-1,-1,-200.06,200.06,-9075.04,17836.46,17836.46,9688.276061,9839.955417,-1,-1,-200.06,200.06,9075.04,17836.46
7/7/2021,"MA_Crossover(33,48)",9430.81,9215.81,-1,-1,140.77,-140.77,-9215.81,17695.69,17695.69,9669.770303,9830.529583,-1,-1,140.77,-140.77,9215.81,17695.69
7/8/2021,"MA_Crossover(33,48)",9294.5,9079.5,-1,-1,-136.31,136.31,-9079.5,17832,17832,9652.118788,9818.050417,-1,-1,-136.31,136.31,9079.5,17832
7/9/2021,"MA_Crossover(33,48)",9488.75,9273.75,-1,-1,194.25,-194.25,-9273.75,17637.75,17637.75,9638.452121,9810.878542,-1,-1,194.25,-194.25,9273.75,17637.75
7/12/2021,"MA_Crossover(33,48)",9379.5,9164.5,-1,-1,-109.25,109.25,-9164.5,17747,17747,9622.353636,9798.513958,-1,-1,-109.25,109.25,9164.5,17747
7/13/2021,"MA_Crossover(33,48)",9379.25,9164.25,-1,-1,-0.25,0.25,-9164.25,17747.25,17747.25,9604.414242,9786.519167,-1,-1,-0.25,0.25,9164.25,17747.25
7/14/2021,"MA_Crossover(33,48)",9306.55,9091.55,-1,-1,-72.7,72.7,-9091.55,17819.95,17819.95,9576.971818,9769.994167,-1,-1,-72.7,72.7,9091.55,17819.95
7/15/2021,"MA_Crossover(33,48)",9452.75,9237.75,-1,-1,146.2,-146.2,-9237.75,17673.75,17673.75,9552.79,9749.770208,-1,-1,146.2,-146.2,9237.75,17673.75
7/16/2021,"MA_Crossover(33,48)",9391.5,9176.5,-1,-1,-61.25,61.25,-9176.5,17735,17735,9527.183939,9729.119167,-1,-1,-61.25,61.25,9176.5,17735
7/19/2021,"MA_Crossover(33,48)",9188.5,8973.5,-1,-1,-203,203,-8973.5,17938,17938,9498.527879,9702.785833,-1,-1,-203,203,8973.5,17938
7/20/2021,"MA_Crossover(33,48)",9318.5,9097.5,-1,-1,124,-124,-9097.5,17814,17814,9484.777879,9679.499375,-1,-1,124,-124,9097.5,17814
7/21/2021,"MA_Crossover(33,48)",9331.5,9111,-1,-1,13.5,-13.5,-9111,17800.5,17800.5,9466.300606,9658.723333,-1,-1,13.5,-13.5,9111,17800.5
7/22/2021,"MA_Crossover(33,48)",9428.28,9207,-1,-1,96,-96,-9207,17704.5,17704.5,9452.498485,9642.333333,-1,-1,96,-96,9207,17704.5
7/23/2021,"MA_Crossover(33,48)",9503.5,9273.5,-1,-1,66.5,-66.5,-9273.5,17638,17638,9439.240909,9624.807292,-1,-1,66.5,-66.5,9273.5,17638
7/26/2021,"MA_Crossover(33,48)",9799.25,9569.25,-1,-1,295.75,-295.75,-9569.25,17342.25,17342.25,9434.483333,9612.473958,-1,-1,295.75,-295.75,9569.25,17342.25
7/27/2021,"MA_Crossover(33,48)",9746.5,9516.5,-1,-1,-52.75,52.75,-9516.5,17395,17395,9430.915152,9607.348958,-1,-1,-52.75,52.75,9516.5,17395
7/28/2021,"MA_Crossover(33,48)",9671,9441,-1,-1,-75.5,75.5,-9441,17470.5,17470.5,9421.680303,9599.630208,-1,-1,-75.5,75.5,9441,17470.5
7/29/2021,"MA_Crossover(33,48)",9806.5,9576.5,-1,-1,135.5,-135.5,-9576.5,17335,17335,9417.687879,9598.161458,-1,-1,135.5,-135.5,9576.5,17335
7/30/2021,"MA_Crossover(33,48)",9708.75,9478.75,-1,-1,-97.75,97.75,-9478.75,17432.75,17432.75,9422.445455,9593.348958,-1,-1,-97.75,97.75,9478.75,17432.75
8/2/2021,"MA_Crossover(33,48)",9680.2,9450.2,-1,-1,-28.55,28.55,-9450.2,17461.3,17461.3,9423.292424,9588.545833,-1,-1,-28.55,28.55,9450.2,17461.3
8/3/2021,"MA_Crossover(33,48)",9520,9290,-1,-1,-160.2,160.2,-9290,17621.5,17621.5,9429.890909,9579.144792,-1,-1,-160.2,160.2,9290,17621.5
8/4/2021,"MA_Crossover(33,48)",9443.75,9213.75,-1,-1,-76.25,76.25,-9213.75,17697.75,17697.75,9439.3,9563.136458,-1,-1,-76.25,76.25,9213.75,17697.75
8/5/2021,"MA_Crossover(33,48)",9469.76,9239.76,-1,-1,26.01,-26.01,-9239.76,17671.74,17671.74,9448.444242,9546.865833,-1,-1,26.01,-26.01,9239.76,17671.74
8/6/2021,"MA_Crossover(33,48)",9444,9214,-1,-1,-25.76,25.76,-9214,17697.5,17697.5,9453.156364,9530.355417,-1,-1,-25.76,25.76,9214,17697.5
8/9/2021,"MA_Crossover(33,48)",9342.25,9112.25,-1,-1,-101.75,101.75,-9112.25,17799.25,17799.25,9449.383636,9513.8575,-1,-1,-101.75,101.75,9112.25,17799.25
8/10/2021,"MA_Crossover(33,48)",9495.75,9265.75,-1,-1,153.5,-153.5,-9265.75,17645.75,17645.75,9452.171515,9508.097083,-1,-1,153.5,-153.5,9265.75,17645.75
8/11/2021,"MA_Crossover(33,48)",9484.25,9254.25,-1,-1,-11.5,11.5,-9254.25,17657.25,17657.25,9454.742727,9498.57625,-1,-1,-11.5,11.5,9254.25,17657.25
8/12/2021,"MA_Crossover(33,48)",9437,9207,-1,-1,-47.25,47.25,-9207,17704.5,17704.5,9456.704848,9489.268958,-1,-1,-47.25,47.25,9207,17704.5
8/13/2021,"MA_Crossover(33,48)",9542.75,9312.75,-1,-1,105.75,-105.75,-9312.75,17598.75,17598.75,9463.363939,9480.972083,-1,-1,105.75,-105.75,9312.75,17598.75
8/16/2021,"MA_Crossover(33,48)",9419.5,9189.5,-1,-1,-123.25,123.25,-9189.5,17722,17722,9465.060909,9469.789792,-1,-1,-123.25,123.25,9189.5,17722
8/17/2021,"MA_Crossover(33,48)",9233.5,9005.25,1,-1,-184.25,184.25,-9005.25,17906.25,17906.25,9462.932121,9456.649167,1,-1,-184.25,184.25,9005.25,17906.25
8/18/2021,"MA_Crossover(33,48)",9032,8803,1,1,-202.25,-202.25,8803,17704,17704,9453.052727,9436.987708,1,1,-202.25,-202.25,8803,17704
8/19/2021,"MA_Crossover(33,48)",8892,8658.75,1,1,-144.25,-144.25,8658.75,17559.75,17559.75,9434.928485,9415.190833,1,1,-144.25,-144.25,8658.75,17559.75
8/20/2021,"MA_Crossover(33,48)",9041,8806,1,1,147.25,147.25,8806,17707,17707,9427.381818,9404.550208,1,1,147.25,147.25,8806,17707
8/23/2021,"MA_Crossover(33,48)",9290.95,9055.95,1,1,249.95,249.95,9055.95,17956.95,17956.95,9423.143636,9397.023125,1,1,249.95,249.95,9055.95,17956.95
8/24/2021,"MA_Crossover(33,48)",9374.5,9139.5,1,1,83.55,83.55,9139.5,18040.5,18040.5,9425.567879,9398.528333,1,1,83.55,83.55,9139.5,18040.5
8/25/2021,"MA_Crossover(33,48)",9356.5,9121.5,1,1,-18,-18,9121.5,18022.5,18022.5,9421.560303,9403.179375,1,1,-18,-18,9121.5,18022.5
8/26/2021,"MA_Crossover(33,48)",9305,9070,1,1,-51.5,-51.5,9070,17971,17971,9419.302727,9406.033542,1,1,-51.5,-51.5,9070,17971
8/27/2021,"MA_Crossover(33,48)",9413.75,9178.75,1,1,108.75,108.75,9178.75,18079.75,18079.75,9420.348182,9408.642917,1,1,108.75,108.75,9178.75,18079.75
8/31/2021,"MA_Crossover(33,48)",9525.25,9290.25,1,1,111.5,111.5,9290.25,18191.25,18191.25,9426.975455,9409.861667,1,1,111.5,111.5,9290.25,18191.25
9/1/2021,"MA_Crossover(33,48)",9333.25,9098.25,1,1,-192,-192,9098.25,17999.25,17999.25,9423.354242,9408.392917,1,1,-192,-192,9098.25,17999.25
9/2/2021,"MA_Crossover(33,48)",9366.75,9131.75,1,1,33.5,33.5,9131.75,18032.75,18032.75,9422.604242,9407.712708,1,1,33.5,33.5,9131.75,18032.75
9/3/2021,"MA_Crossover(33,48)",9422.75,9187.75,1,1,56,56,9187.75,18088.75,18088.75,9429.702727,9408.764792,1,1,56,56,9187.75,18088.75
9/6/2021,"MA_Crossover(33,48)",9443.75,9208.75,1,1,21,21,9208.75,18109.75,18109.75,9433.498182,9411.280417,1,1,21,21,9208.75,18109.75
9/7/2021,"MA_Crossover(33,48)",9333.65,9098.65,1,1,-110.1,-110.1,9098.65,17999.65,17999.65,9433.563333,9410.658542,1,1,-110.1,-110.1,9098.65,17999.65
9/8/2021,"MA_Crossover(33,48)",9228.5,8993.5,1,1,-105.15,-105.15,8993.5,17894.5,17894.5,9427.509394,9409.090833,1,1,-105.15,-105.15,8993.5,17894.5
9/9/2021,"MA_Crossover(33,48)",9369.5,9134.5,1,1,141,141,9134.5,18035.5,18035.5,9423.448788,9409.33,1,1,141,141,9134.5,18035.5
9/10/2021,"MA_Crossover(33,48)",9684.5,9449.5,1,1,315,315,9449.5,18350.5,18350.5,9419.971515,9413.38,1,1,315,315,9449.5,18350.5
9/13/2021,"MA_Crossover(33,48)",9550.5,9315.5,-1,1,-134,-134,9315.5,18216.5,18216.5,9414.032121,9418.80625,-1,1,-134,-134,9315.5,18216.5
9/14/2021,"MA_Crossover(33,48)",9434,9197.75,-1,-1,-117.75,117.75,-9197.75,18334.25,18334.25,9406.850303,9418.872708,-1,-1,-117.75,117.75,9197.75,18334.25
9/15/2021,"MA_Crossover(33,48)",9617.75,9383,-1,-1,185.25,-185.25,-9383,18149,18149,9401.130606,9425.607083,-1,-1,185.25,-185.25,9383,18149
9/16/2021,"MA_Crossover(33,48)",9357,9122.75,-1,-1,-260.25,260.25,-9122.75,18409.25,18409.25,9390.471515,9422.862292,-1,-1,-260.25,260.25,9122.75,18409.25
9/17/2021,"MA_Crossover(33,48)",9307.25,9068,-1,-1,-54.75,54.75,-9068,18464,18464,9379.17,9421.357083,-1,-1,-54.75,54.75,9068,18464
9/20/2021,"MA_Crossover(33,48)",9034.15,8794.9,-1,-1,-273.1,273.1,-8794.9,18737.1,18737.1,9364.447273,9414.1675,-1,-1,-273.1,273.1,8794.9,18737.1
9/21/2021,"MA_Crossover(33,48)",8976.5,8737.25,-1,-1,-57.65,57.65,-8737.25,18794.75,18794.75,9350.288182,9407.291458,-1,-1,-57.65,57.65,8737.25,18794.75
9/22/2021,"MA_Crossover(33,48)",9295.75,9056.5,-1,-1,319.25,-319.25,-9056.5,18475.5,18475.5,9345.015152,9404.020625,-1,-1,319.25,-319.25,9056.5,18475.5
9/23/2021,"MA_Crossover(33,48)",9282.45,9043.2,-1,-1,-13.3,13.3,-9043.2,18488.8,18488.8,9340.119697,9401.74875,-1,-1,-13.3,13.3,9043.2,18488.8
9/24/2021,"MA_Crossover(33,48)",9341.75,9102.5,-1,-1,59.3,-59.3,-9102.5,18429.5,18429.5,9340.104545,9404.941458,-1,-1,59.3,-59.3,9102.5,18429.5
9/27/2021,"MA_Crossover(33,48)",9369.5,9130.25,-1,-1,27.75,-27.75,-9130.25,18401.75,18401.75,9336.278788,9406.003958,-1,-1,27.75,-27.75,9130.25,18401.75
9/28/2021,"MA_Crossover(33,48)",9273.1,9033.85,-1,-1,-96.4,96.4,-9033.85,18498.15,18498.15,9329.880303,9404.787292,-1,-1,-96.4,96.4,9033.85,18498.15
9/29/2021,"MA_Crossover(33,48)",9165,8925.75,-1,-1,-108.1,108.1,-8925.75,18606.25,18606.25,9321.637879,9399.302292,-1,-1,-108.1,108.1,8925.75,18606.25
9/30/2021,"MA_Crossover(33,48)",8940.5,8701.25,-1,-1,-224.5,224.5,-8701.25,18830.75,18830.75,9303.387879,9387.573125,-1,-1,-224.5,224.5,8701.25,18830.75
10/1/2021,"MA_Crossover(33,48)",9131.5,8892.25,-1,-1,191,-191,-8892.25,18639.75,18639.75,9294.660606,9373.661667,-1,-1,191,-191,8892.25,18639.75
10/4/2021,"MA_Crossover(33,48)",9254,9014.75,-1,-1,122.5,-122.5,-9014.75,18517.25,18517.25,9295.281818,9363.40125,-1,-1,122.5,-122.5,9014.75,18517.25
10/5/2021,"MA_Crossover(33,48)",9175,8935.75,-1,-1,-79,79,-8935.75,18596.25,18596.25,9299.615152,9353.067917,-1,-1,-79,79,8935.75,18596.25
10/6/2021,"MA_Crossover(33,48)",9048.35,8809.1,-1,-1,-126.65,126.65,-8809.1,18722.9,18722.9,9304.35303,9337.273125,-1,-1,-126.65,126.65,8809.1,18722.9
10/7/2021,"MA_Crossover(33,48)",9282.25,9043,-1,-1,233.9,-233.9,-9043,18489,18489,9311.663636,9328.387708,-1,-1,233.9,-233.9,9043,18489
10/8/2021,"MA_Crossover(33,48)",9367.75,9128.5,-1,-1,85.5,-85.5,-9128.5,18403.5,18403.5,9313.990909,9321.878333,-1,-1,85.5,-85.5,9128.5,18403.5
10/11/2021,"MA_Crossover(33,48)",9564.75,9325.5,-1,-1,197,-197,-9325.5,18206.5,18206.5,9319.756061,9322.810625,-1,-1,197,-197,9325.5,18206.5
10/12/2021,"MA_Crossover(33,48)",9490,9250.75,1,-1,-74.75,74.75,-9250.75,18281.25,18281.25,9323.801515,9323.774167,1,-1,-74.75,74.75,9250.75,18281.25
10/13/2021,"MA_Crossover(33,48)",9701.5,9462.25,1,1,211.5,211.5,9462.25,18492.75,18492.75,9335.816667,9328.602083,1,1,211.5,211.5,9462.25,18492.75
10/14/2021,"MA_Crossover(33,48)",10076,9836.75,1,1,374.5,374.5,9836.75,18867.25,18867.25,9355.884848,9341.76875,1,1,374.5,374.5,9836.75,18867.25
10/15/2021,"MA_Crossover(33,48)",10493,10253.75,1,1,417,417,10253.75,19284.25,19284.25,9385.210606,9365.742708,1,1,417,417,10253.75,19284.25
10/18/2021,"MA_Crossover(33,48)",11299.5,11060.25,1,1,806.5,806.5,11060.25,20090.75,20090.75,9444.793939,9403.320833,1,1,806.5,806.5,11060.25,20090.75
10/19/2021,"MA_Crossover(33,48)",10207.5,10995.25,1,1,-65,-65,10995.25,20025.75,20025.75,9470.271212,9418.388542,1,1,-65,-65,10995.25,20025.75
10/20/2021,"MA_Crossover(33,48)",10271.25,11043,1,1,47.75,47.75,11043,20073.5,20073.5,9495.983333,9435.76875,1,1,47.75,47.75,11043,20073.5
10/21/2021,"MA_Crossover(33,48)",9948.5,10699.25,1,1,-343.75,-343.75,10699.25,19729.75,19729.75,9511.278788,9444.221875,1,1,-343.75,-343.75,10699.25,19729.75
10/22/2021,"MA_Crossover(33,48)",9792,10612.75,1,1,-86.5,-86.5,10612.75,19643.25,19643.25,9525.168182,9451.982292,1,1,-86.5,-86.5,10612.75,19643.25
10/25/2021,"MA_Crossover(33,48)",9960.75,10781.5,1,1,168.75,168.75,10781.5,19812,19812,9547.357576,9467.133333,1,1,168.75,168.75,10781.5,19812
10/26/2021,"MA_Crossover(33,48)",9885.5,10706.25,1,1,-75.25,-75.25,10706.25,19736.75,19736.75,9562.993939,9484.914583,1,1,-75.25,-75.25,10706.25,19736.75
10/27/2021,"MA_Crossover(33,48)",9625,10445.75,1,1,-260.5,-260.5,10445.75,19476.25,19476.25,9561.190909,9500.185417,1,1,-260.5,-260.5,10445.75,19476.25
