PERFORMANCE SUMMARY,,,,,,,,,,,,,
Metric,Value,,,,,,,,,,,,
Start Date,1/3/2006,,,,,,,,,,,,
End Date,12/31/2025,,,,,,,,,,,,
Total Calendar Days,5053,,,,,,,,,,,,
Active Trading Days,5010,,,,,,,,,,,,
Warmup Days,43,,,,,,,,,,,,
Total PnL (USD/MT),24093.66,,,,,,,,,,,,
Annualized Return,1211.9,,,,,,,,,,,,
Annualized Std Dev,1845.14,,,,,,,,,,,,
Sharpe Ratio,0.6568,,,,,,,,,,,,
Sortino Ratio,0.9629,,,,,,,,,,,,
Max Drawdown,-4757,,,,,,,,,,170,,
Calmar Ratio,0.2548,,,,,,,,,,680,,
Hit Rate,50.98%,,,,,,,,,,,,
Avg Win (USD/MT),86.7,,,,,,,,,,,,
Avg Loss (USD/MT),-80.74,,,,,,,,,,,,
Profit Factor,1.1221,,,,,,,,,,,,
Max Consecutive Wins,10,,,,,,,,,,,,
Max Consecutive Losses,14,,,,,,,,,,,,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),,,,,,,,,,,
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),,,,,,,,,,,,
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],,,,,,,,,,,,
,,,,,,,,,,,,,
TRADEBOOK,,,,,,,,,,,,,
Date,Strategy,F1_raw,F1_continuous,MA_35,MA_43,Crossover,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL,
12/28/2017 0:00,MA_Crossover(35,43),7264.75,7240.25,6820.1214,6827.9419,-7.8204,-1,-1,47,-47,-7240.25,14222.75
12/29/2017 0:00,MA_Crossover(35,43),7219,7194.5,6831.2643,6837.4884,-6.2241,-1,-1,-45.75,45.75,-7194.5,14268.5
1/2/2018 0:00,MA_Crossover(35,43),7173.25,7148.75,6842.5286,6845.0872,-2.5586,-1,-1,-45.75,45.75,-7148.75,14314.25
1/3/2018 0:00,MA_Crossover(35,43),7112.5,7088,6852.7714,6851.8256,0.9458,1,-1,-60.75,60.75,-7088,14375
1/4/2018 0:00,MA_Crossover(35,43),7154.25,7129.75,6861.1571,6857.6047,3.5525,1,1,41.75,41.75,7129.75,14416.75
1/5/2018 0:00,MA_Crossover(35,43),7087,7062.5,6871.1714,6861.8605,9.311,1,1,-67.25,-67.25,7062.5,14349.5
1/8/2018 0:00,MA_Crossover(35,43),7087,7062.5,6880.7429,6866.907,13.8359,1,1,0,0,7062.5,14349.5
1/9/2018 0:00,MA_Crossover(35,43),7065,7040.5,6890.7143,6869.7558,20.9585,1,1,-22,-22,7040.5,14327.5
1/10/2018 0:00,MA_Crossover(35,43),7116.75,7092.25,6901.0071,6877.186,23.8211,1,1,51.75,51.75,7092.25,14379.25
1/11/2018 0:00,MA_Crossover(35,43),7103.5,7079,6909.4357,6883.5698,25.8659,1,1,-13.25,-13.25,7079,14366
1/12/2018 0:00,MA_Crossover(35,43),7074.75,7050.25,6914.7571,6890.4477,24.3095,1,1,-28.75,-28.75,7050.25,14337.25
1/15/2018 0:00,MA_Crossover(35,43),7181.25,7156.75,6921.8357,6900.3837,21.452,1,1,106.5,106.5,7156.75,14443.75
1/16/2018 0:00,MA_Crossover(35,43),7052.75,7035.25,6924.9,6904.8488,20.0512,1,1,-121.5,-121.5,7035.25,14322.25
1/17/2018 0:00,MA_Crossover(35,43),7008.25,6990.75,6925.5357,6911.1686,14.3671,1,1,-44.5,-44.5,6990.75,14277.75
1/18/2018 0:00,MA_Crossover(35,43),7049.5,7033,6929.1929,6918.0872,11.1056,1,1,42.25,42.25,7033,14320
1/19/2018 0:00,MA_Crossover(35,43),7016.75,6987.25,6935.8786,6925.0814,10.7972,1,1,-45.75,-45.75,6987.25,14274.25
1/22/2018 0:00,MA_Crossover(35,43),7042.5,7013,6944.5929,6931.7326,12.8603,1,1,25.75,25.75,7013,14300
1/23/2018 0:00,MA_Crossover(35,43),6900.5,6871,6949.1929,6933.8721,15.3208,1,1,-142,-142,6871,14158
1/24/2018 0:00,MA_Crossover(35,43),7128,7098.5,6958.2286,6939.4419,18.7867,1,1,227.5,227.5,7098.5,14385.5
1/25/2018 0:00,MA_Crossover(35,43),7115.75,7086.25,6967.1429,6943.6802,23.4626,1,1,-12.25,-12.25,7086.25,14373.25
1/26/2018 0:00,MA_Crossover(35,43),7059.5,7030,6982.5857,6946.3314,36.2543,1,1,-56.25,-56.25,7030,14317
1/29/2018 0:00,MA_Crossover(35,43),7056,7026.5,6997.7429,6947.9593,49.7836,1,1,-3.5,-3.5,7026.5,14313.5
1/30/2018 0:00,MA_Crossover(35,43),7023.5,6994,7011.6571,6950.3314,61.3257,1,1,-32.5,-32.5,6994,14281
1/31/2018 0:00,MA_Crossover(35,43),7091.25,7061.75,7027.3286,6957.5058,69.8228,1,1,67.75,67.75,7061.75,14348.75
2/1/2018 0:00,MA_Crossover(35,43),7089,7059.5,7040.15,6965.6802,74.4698,1,1,-2.25,-2.25,7059.5,14346.5
2/2/2018 0:00,MA_Crossover(35,43),7015.5,6986,7051.1071,6972.0988,79.0083,1,1,-73.5,-73.5,6986,14273
2/5/2018 0:00,MA_Crossover(35,43),7139.25,7109.75,7063.7643,6979.7151,84.0492,1,1,123.75,123.75,7109.75,14396.75
2/6/2018 0:00,MA_Crossover(35,43),7041.75,7012.25,7071.7571,6985.25,86.5071,1,1,-97.5,-97.5,7012.25,14299.25
2/7/2018 0:00,MA_Crossover(35,43),6845,6815.5,7071.4643,6992.8314,78.6329,1,1,-196.75,-196.75,6815.5,14102.5
2/8/2018 0:00,MA_Crossover(35,43),6811.25,6781.75,7069.6643,6999.4767,70.1875,1,1,-33.75,-33.75,6781.75,14068.75
2/9/2018 0:00,MA_Crossover(35,43),6719.75,6690.25,7063.95,7003.7384,60.2116,1,1,-91.5,-91.5,6690.25,13977.25
2/12/2018 0:00,MA_Crossover(35,43),6795,6765.5,7057.6143,7009.6047,48.0096,1,1,75.25,75.25,6765.5,14052.5
2/13/2018 0:00,MA_Crossover(35,43),6951.25,6921.75,7054.55,7016.8372,37.7128,1,1,156.25,156.25,6921.75,14208.75
2/14/2018 0:00,MA_Crossover(35,43),7125.75,7096.25,7055.2714,7028.3198,26.9517,1,1,174.5,174.5,7096.25,14383.25
2/15/2018 0:00,MA_Crossover(35,43),7143.75,7114.25,7053.1571,7038.7267,14.4304,1,1,18,18,7114.25,14401.25
2/16/2018 0:00,MA_Crossover(35,43),7192,7162.5,7051.0786,7048.7267,2.3518,1,1,48.25,48.25,7162.5,14449.5
2/19/2018 0:00,MA_Crossover(35,43),7076.5,7047,7047.0071,7053.8721,-6.865,-1,1,-115.5,-115.5,7047,14334
2/20/2018 0:00,MA_Crossover(35,43),7063.25,7032,7043.8643,7058.2674,-14.4032,-1,-1,-15,15,-7032,14349
2/21/2018 0:00,MA_Crossover(35,43),7092.5,7061,7043.2929,7062.2849,-18.992,-1,-1,29,-29,-7061,14320
2/22/2018 0:00,MA_Crossover(35,43),7137,7104.5,7042.8,7065.0814,-22.2814,-1,-1,43.5,-43.5,-7104.5,14276.5
2/23/2018 0:00,MA_Crossover(35,43),7069.25,7023.75,7042.2929,7065.3314,-23.0385,-1,-1,-80.75,80.75,-7023.75,14357.25
2/26/2018 0:00,MA_Crossover(35,43),7083.75,7038.25,7042.2,7064.9419,-22.7419,-1,-1,14.5,-14.5,-7038.25,14342.75
2/27/2018 0:00,MA_Crossover(35,43),6993.25,6947.75,7040.15,7059.7209,-19.5709,-1,-1,-90.5,90.5,-6947.75,14433.25
2/28/2018 0:00,MA_Crossover(35,43),6903.5,6858,7034.0571,7051.3198,-17.2626,-1,-1,-89.75,89.75,-6858,14523
3/1/2018 0:00,MA_Crossover(35,43),6894.5,6849,7028.0857,7043.7733,-15.6875,-1,-1,-9,9,-6849,14532
3/2/2018 0:00,MA_Crossover(35,43),6871,6825.5,7022.2643,7036.7442,-14.4799,-1,-1,-23.5,23.5,-6825.5,14555.5
3/5/2018 0:00,MA_Crossover(35,43),6880.75,6835.25,7013.6786,7031.3547,-17.6761,-1,-1,9.75,-9.75,-6835.25,14545.75
3/6/2018 0:00,MA_Crossover(35,43),6972.25,6926.75,7011.3786,7027.1221,-15.7435,-1,-1,91.5,-91.5,-6926.75,14454.25
3/7/2018 0:00,MA_Crossover(35,43),6916.75,6871.25,7008.7643,7023.1628,-14.3985,-1,-1,-55.5,55.5,-6871.25,14509.75
3/8/2018 0:00,MA_Crossover(35,43),6801.75,6756.25,7001.6857,7016.5291,-14.8434,-1,-1,-115,115,-6756.25,14624.75
3/9/2018 0:00,MA_Crossover(35,43),6934,6888.5,6999.3214,7013.4826,-14.1611,-1,-1,132.25,-132.25,-6888.5,14492.5
3/12/2018 0:00,MA_Crossover(35,43),6878,6832.5,6994.6214,7007.9302,-13.3088,-1,-1,-56,56,-6832.5,14548.5
3/13/2018 0:00,MA_Crossover(35,43),6913.25,6867.75,6994.9857,7003.5058,-8.5201,-1,-1,35.25,-35.25,-6867.75,14513.25
3/14/2018 0:00,MA_Crossover(35,43),6953.75,6908.25,6990.0071,7000.6919,-10.6847,-1,-1,40.5,-40.5,-6908.25,14472.75
3/15/2018 0:00,MA_Crossover(35,43),6884,6838.5,6983.3857,6993.7791,-10.3934,-1,-1,-69.75,69.75,-6838.5,14542.5
3/16/2018 0:00,MA_Crossover(35,43),6858.25,6812.75,6977.6357,6989.2558,-11.6201,-1,-1,-25.75,25.75,-6812.75,14568.25
3/19/2018 0:00,MA_Crossover(35,43),6819.5,6774,6970.8786,6984.8663,-13.9877,-1,-1,-38.75,38.75,-6774,14607
3/20/2018 0:00,MA_Crossover(35,43),6733,6688,6962.5786,6977.5058,-14.9272,-1,-1,-86,86,-6688,14693
3/21/2018 0:00,MA_Crossover(35,43),6772.5,6728.5,6953.4714,6971.8256,-18.3542,-1,-1,40.5,-40.5,-6728.5,14652.5
3/22/2018 0:00,MA_Crossover(35,43),6671.5,6629,6941.5429,6963.1977,-21.6548,-1,-1,-99.5,99.5,-6629,14752
3/23/2018 0:00,MA_Crossover(35,43),6637.75,6582.75,6930.75,6957.0872,-26.3372,-1,-1,-46.25,46.25,-6582.75,14798.25
3/26/2018 0:00,MA_Crossover(35,43),6576.5,6521.5,6914.6714,6944.2616,-29.5902,-1,-1,-61.25,61.25,-6521.5,14859.5
3/27/2018 0:00,MA_Crossover(35,43),6623.5,6568.5,6902.7214,6932.814,-30.0925,-1,-1,47,-47,-6568.5,14812.5
3/28/2018 0:00,MA_Crossover(35,43),6641.5,6586.5,6896.9071,6923.093,-26.1859,-1,-1,18,-18,-6586.5,14794.5
3/29/2018 0:00,MA_Crossover(35,43),6690.25,6635.25,6893.45,6914.5872,-21.1372,-1,-1,48.75,-48.75,-6635.25,14745.75
4/3/2018 0:00,MA_Crossover(35,43),6772.25,6717.25,6894.95,6908.7442,-13.7942,-1,-1,82,-82,-6717.25,14663.75
4/4/2018 0:00,MA_Crossover(35,43),6699.75,6644.75,6892.2286,6899.6395,-7.411,-1,-1,-72.5,72.5,-6644.75,14736.25
4/5/2018 0:00,MA_Crossover(35,43),6789.25,6734.25,6887.6,6892.6686,-5.0686,-1,-1,89.5,-89.5,-6734.25,14646.75
4/6/2018 0:00,MA_Crossover(35,43),6738,6683,6876.5214,6886.2151,-9.6937,-1,-1,-51.25,51.25,-6683,14698
4/9/2018 0:00,MA_Crossover(35,43),6797.75,6742.75,6866.6357,6878.2733,-11.6375,-1,-1,59.75,-59.75,-6742.75,14638.25
4/10/2018 0:00,MA_Crossover(35,43),6914.75,6859.75,6858.7143,6875.3198,-16.6055,-1,-1,117,-117,-6859.75,14521.25
4/11/2018 0:00,MA_Crossover(35,43),6918.25,6863.25,6854.1929,6877.0233,-22.8304,-1,-1,3.5,-3.5,-6863.25,14517.75
4/12/2018 0:00,MA_Crossover(35,43),6789.25,6734.25,6846.3643,6876.5116,-30.1473,-1,-1,-129,129,-6734.25,14646.75
4/13/2018 0:00,MA_Crossover(35,43),6797.25,6742.25,6837.9286,6878.314,-40.3854,-1,-1,8,-8,-6742.25,14638.75
4/16/2018 0:00,MA_Crossover(35,43),6876.25,6821.25,6830.4786,6880.2035,-49.7249,-1,-1,79,-79,-6821.25,14559.75
4/17/2018 0:00,MA_Crossover(35,43),6850,6799.5,6824.2143,6877.8488,-53.6346,-1,-1,-21.75,21.75,-6799.5,14581.5
4/18/2018 0:00,MA_Crossover(35,43),6998.25,6946.5,6821.7714,6874.8837,-53.1123,-1,-1,147,-147,-6946.5,14434.5
4/19/2018 0:00,MA_Crossover(35,43),6960.5,6910.5,6820.8357,6870.6221,-49.7864,-1,-1,-36,36,-6910.5,14470.5
4/20/2018 0:00,MA_Crossover(35,43),6968.5,6903.5,6822.6929,6865.4244,-42.7316,-1,-1,-7,7,-6903.5,14477.5
4/23/2018 0:00,MA_Crossover(35,43),6916.5,6851.5,6823.3214,6861.7035,-38.3821,-1,-1,-52,52,-6851.5,14529.5
4/24/2018 0:00,MA_Crossover(35,43),6986.5,6921.5,6826.6214,6859.9186,-33.2972,-1,-1,70,-70,-6921.5,14459.5
4/25/2018 0:00,MA_Crossover(35,43),6984.75,6919.75,6829.5929,6857.4128,-27.8199,-1,-1,-1.75,1.75,-6919.75,14461.25
4/26/2018 0:00,MA_Crossover(35,43),6940.5,6875.5,6828.6857,6852.843,-24.1573,-1,-1,-44.25,44.25,-6875.5,14505.5
4/27/2018 0:00,MA_Crossover(35,43),6769.25,6704.25,6824.4714,6845.8663,-21.3949,-1,-1,-171.25,171.25,-6704.25,14676.75
4/30/2018 0:00,MA_Crossover(35,43),6779,6714,6823.8214,6838.7791,-14.9576,-1,-1,9.75,-9.75,-6714,14667
5/1/2018 0:00,MA_Crossover(35,43),6716.25,6651.25,6817.6,6832.3372,-14.7372,-1,-1,-62.75,62.75,-6651.25,14729.75
5/2/2018 0:00,MA_Crossover(35,43),6792.5,6727.5,6815.1571,6829.7558,-14.5987,-1,-1,76.25,-76.25,-6727.5,14653.5
5/3/2018 0:00,MA_Crossover(35,43),6796.25,6731.25,6811.8143,6827.4709,-15.6566,-1,-1,3.75,-3.75,-6731.25,14649.75
5/4/2018 0:00,MA_Crossover(35,43),6794.5,6729.5,6807.2643,6825.6919,-18.4276,-1,-1,-1.75,1.75,-6729.5,14651.5
5/8/2018 0:00,MA_Crossover(35,43),6712.25,6647.25,6802.3571,6821.7733,-19.4161,-1,-1,-82.25,82.25,-6647.25,14733.75
5/9/2018 0:00,MA_Crossover(35,43),6778,6713,6800.0643,6817.2558,-17.1915,-1,-1,65.75,-65.75,-6713,14668
5/10/2018 0:00,MA_Crossover(35,43),6885.5,6820.5,6801.95,6816.5291,-14.5791,-1,-1,107.5,-107.5,-6820.5,14560.5
5/11/2018 0:00,MA_Crossover(35,43),6909.25,6844.25,6806.9857,6819.0291,-12.0434,-1,-1,23.75,-23.75,-6844.25,14536.75
5/14/2018 0:00,MA_Crossover(35,43),6856.25,6791.25,6809.3786,6817.2209,-7.8424,-1,-1,-53,53,-6791.25,14589.75
5/15/2018 0:00,MA_Crossover(35,43),6786,6725.5,6812.65,6815.0814,-2.4314,-1,-1,-65.75,65.75,-6725.5,14655.5
5/16/2018 0:00,MA_Crossover(35,43),6808,6747,6817.5143,6812.6337,4.8806,1,-1,21.5,-21.5,-6747,14634
5/17/2018 0:00,MA_Crossover(35,43),6864,6802,6825.7286,6810.5465,15.1821,1,1,55,55,6802,14689
5/18/2018 0:00,MA_Crossover(35,43),6837.25,6765.25,6831.8357,6809.4593,22.3764,1,1,-36.75,-36.75,6765.25,14652.25
5/21/2018 0:00,MA_Crossover(35,43),6858.25,6786.25,6838.0286,6809.4593,28.5693,1,1,21,21,6786.25,14673.25
5/22/2018 0:00,MA_Crossover(35,43),6963.5,6891.5,6845.8357,6812.8081,33.0276,1,1,105.25,105.25,6891.5,14778.5
5/23/2018 0:00,MA_Crossover(35,43),6853,6781,6848.1429,6815.5988,32.544,1,1,-110.5,-110.5,6781,14668
5/24/2018 0:00,MA_Crossover(35,43),6866,6794,6852.8929,6817.7733,35.1196,1,1,13,13,6794,14681
5/25/2018 0:00,MA_Crossover(35,43),6872.25,6800.25,6855.2643,6822.4419,32.8224,1,1,6.25,6.25,6800.25,14687.25
5/29/2018 0:00,MA_Crossover(35,43),6852,6780,6858.5214,6827.4244,31.097,1,1,-20.25,-20.25,6780,14667
5/30/2018 0:00,MA_Crossover(35,43),6836.5,6764.5,6859.6286,6833.4709,26.1576,1,1,-15.5,-15.5,6764.5,14651.5
5/31/2018 0:00,MA_Crossover(35,43),6847.5,6775.5,6857.7071,6838.6802,19.0269,1,1,11,11,6775.5,14662.5
6/1/2018 0:00,MA_Crossover(35,43),6888.75,6816.75,6856.8643,6844.4302,12.4341,1,1,41.25,41.25,6816.75,14703.75
6/4/2018 0:00,MA_Crossover(35,43),6978.75,6906.75,6862.2786,6851.1395,11.139,1,1,90,90,6906.75,14793.75
6/5/2018 0:00,MA_Crossover(35,43),7100.75,7028.75,6870.95,6858.7791,12.1709,1,1,122,122,7028.75,14915.75
6/6/2018 0:00,MA_Crossover(35,43),7216.25,7144.25,6880.6643,6870.7907,9.8736,1,1,115.5,115.5,7144.25,15031.25
6/7/2018 0:00,MA_Crossover(35,43),7334,7262,6894.4929,6883.4593,11.0336,1,1,117.75,117.75,7262,15149
6/8/2018 0:00,MA_Crossover(35,43),7326.5,7254.5,6903.8714,6897.1453,6.7261,1,1,-7.5,-7.5,7254.5,15141.5
6/11/2018 0:00,MA_Crossover(35,43),7259,7187,6912.4,6907.8721,4.5279,1,1,-67.5,-67.5,7187,15074
6/12/2018 0:00,MA_Crossover(35,43),7213.5,7141.5,6919.4,6914.8198,4.5802,1,1,-45.5,-45.5,7141.5,15028.5
6/13/2018 0:00,MA_Crossover(35,43),7255.25,7183.25,6929.0786,6922.657,6.4216,1,1,41.75,41.75,7183.25,15070.25
6/14/2018 0:00,MA_Crossover(35,43),7174.5,7102.5,6934.45,6931.6163,2.8337,1,1,-80.75,-80.75,7102.5,14989.5
6/15/2018 0:00,MA_Crossover(35,43),7019.5,6947.5,6935.4429,6936.7849,-1.342,-1,1,-155,-155,6947.5,14834.5
6/18/2018 0:00,MA_Crossover(35,43),6971,6899,6936.3143,6938.9884,-2.6741,-1,-1,-48.5,48.5,-6899,14883
6/19/2018 0:00,MA_Crossover(35,43),6838.5,6773,6938.2929,6938.7209,-0.4281,-1,-1,-126,126,-6773,15009
6/20/2018 0:00,MA_Crossover(35,43),6774.75,6708.75,6938.1714,6933.5233,4.6482,1,-1,-64.25,64.25,-6708.75,15073.25
6/21/2018 0:00,MA_Crossover(35,43),6797.5,6727.5,6940.4929,6929.7326,10.7603,1,1,18.75,18.75,6727.5,15092
6/22/2018 0:00,MA_Crossover(35,43),6798.5,6737,6940.6643,6925.7791,14.8852,1,1,9.5,9.5,6737,15101.5
6/25/2018 0:00,MA_Crossover(35,43),6760,6698.5,6939.6286,6922.1395,17.489,1,1,-38.5,-38.5,6698.5,15063
6/26/2018 0:00,MA_Crossover(35,43),6727.5,6666,6937.7143,6916.1163,21.598,1,1,-32.5,-32.5,6666,15030.5
6/27/2018 0:00,MA_Crossover(35,43),6706.5,6645,6937.55,6909.6453,27.9047,1,1,-21,-21,6645,15009.5
6/28/2018 0:00,MA_Crossover(35,43),6640.5,6579,6933.6214,6902.6686,30.9528,1,1,-66,-66,6579,14943.5
6/29/2018 0:00,MA_Crossover(35,43),6638,6576.5,6926.55,6899.6163,26.9337,1,1,-2.5,-2.5,6576.5,14941
7/2/2018 0:00,MA_Crossover(35,43),6536,6474.5,6915.8857,6893.9651,21.9206,1,1,-102,-102,6474.5,14839
7/3/2018 0:00,MA_Crossover(35,43),6498.25,6436.75,6905.6571,6888.8953,16.7618,1,1,-37.75,-37.75,6436.75,14801.25
7/4/2018 0:00,MA_Crossover(35,43),6396.75,6335.25,6894.5357,6879.6919,14.8439,1,1,-101.5,-101.5,6335.25,14699.75
7/5/2018 0:00,MA_Crossover(35,43),6349.5,6288,6881.4357,6869.3023,12.1334,1,1,-47.25,-47.25,6288,14652.5
7/6/2018 0:00,MA_Crossover(35,43),6284,6222.5,6864.8643,6857.4302,7.4341,1,1,-65.5,-65.5,6222.5,14587
7/9/2018 0:00,MA_Crossover(35,43),6388.5,6327,6852.0429,6849.9012,2.1417,1,1,104.5,104.5,6327,14691.5
7/10/2018 0:00,MA_Crossover(35,43),6326.5,6265,6836.85,6839.4012,-2.5512,-1,1,-62,-62,6265,14629.5
7/11/2018 0:00,MA_Crossover(35,43),6135,6073.5,6813.1786,6821.9477,-8.7691,-1,-1,-191.5,191.5,-6073.5,14821
7/12/2018 0:00,MA_Crossover(35,43),6211.75,6150.25,6794.8571,6805.7267,-10.8696,-1,-1,76.75,-76.75,-6150.25,14744.25
7/13/2018 0:00,MA_Crossover(35,43),6217.5,6156,6776.3286,6790.8721,-14.5435,-1,-1,5.75,-5.75,-6156,14738.5
7/16/2018 0:00,MA_Crossover(35,43),6165,6103.5,6756.1214,6776.4302,-20.3088,-1,-1,-52.5,52.5,-6103.5,14791
7/17/2018 0:00,MA_Crossover(35,43),6134,6072.5,6735.6071,6760.7558,-25.1487,-1,-1,-31,31,-6072.5,14822
7/18/2018 0:00,MA_Crossover(35,43),6140.5,6076,6715.7214,6743.9302,-28.2088,-1,-1,3.5,-3.5,-6076,14818.5
7/19/2018 0:00,MA_Crossover(35,43),6053.5,5990.5,6693.0357,6725.7035,-32.6678,-1,-1,-85.5,85.5,-5990.5,14904
7/20/2018 0:00,MA_Crossover(35,43),6137.5,6067,6671.5714,6708.9419,-37.3704,-1,-1,76.5,-76.5,-6067,14827.5
7/23/2018 0:00,MA_Crossover(35,43),6114.75,6044.25,6646.8857,6689.2035,-42.3178,-1,-1,-22.75,22.75,-6044.25,14850.25
7/24/2018 0:00,MA_Crossover(35,43),6280.75,6210.25,6623.4571,6675.8953,-52.4382,-1,-1,166,-166,-6210.25,14684.25
7/25/2018 0:00,MA_Crossover(35,43),6275,6204.5,6596.5643,6662.1512,-65.5869,-1,-1,-5.75,5.75,-6204.5,14690
7/26/2018 0:00,MA_Crossover(35,43),6276.5,6206,6566.35,6648.2965,-81.9465,-1,-1,1.5,-1.5,-6206,14688.5
7/27/2018 0:00,MA_Crossover(35,43),6285.25,6214.75,6536.6,6635.1163,-98.5163,-1,-1,8.75,-8.75,-6214.75,14679.75
7/30/2018 0:00,MA_Crossover(35,43),6234,6163.5,6507.3143,6621.1047,-113.7904,-1,-1,-51.25,51.25,-6163.5,14731
7/31/2018 0:00,MA_Crossover(35,43),6287.75,6217.25,6480.8643,6608.0872,-127.2229,-1,-1,53.75,-53.75,-6217.25,14677.25
8/1/2018 0:00,MA_Crossover(35,43),6155,6084.5,6449.4286,6591.0233,-141.5947,-1,-1,-132.75,132.75,-6084.5,14810
8/2/2018 0:00,MA_Crossover(35,43),6118.5,6048,6419.2571,6571.0174,-151.7603,-1,-1,-36.5,36.5,-6048,14846.5
8/3/2018 0:00,MA_Crossover(35,43),6185.25,6114.75,6395.4214,6549.7267,-154.3053,-1,-1,66.75,-66.75,-6114.75,14779.75
8/6/2018 0:00,MA_Crossover(35,43),6110,6039.5,6370.8214,6524,-153.1786,-1,-1,-75.25,75.25,-6039.5,14855
8/7/2018 0:00,MA_Crossover(35,43),6149.25,6078.75,6351.1286,6496.4477,-145.3191,-1,-1,39.25,-39.25,-6078.75,14815.75
8/8/2018 0:00,MA_Crossover(35,43),6148.5,6078,6333.2357,6469.0523,-135.8166,-1,-1,-0.75,0.75,-6078,14816.5
8/9/2018 0:00,MA_Crossover(35,43),6200.25,6129.75,6316.1714,6444.4302,-128.2588,-1,-1,51.75,-51.75,-6129.75,14764.75
8/10/2018 0:00,MA_Crossover(35,43),6161.25,6090.75,6297.9643,6419.9593,-121.995,-1,-1,-39,39,-6090.75,14803.75
8/13/2018 0:00,MA_Crossover(35,43),6123.25,6052.75,6279.7714,6393.6337,-113.8623,-1,-1,-38,38,-6052.75,14841.75
8/14/2018 0:00,MA_Crossover(35,43),6028.5,5948.5,6259.8,6366.9826,-107.1826,-1,-1,-104.25,104.25,-5948.5,14946
8/15/2018 0:00,MA_Crossover(35,43),5785,5705,6233.4714,6338.2733,-104.8018,-1,-1,-243.5,243.5,-5705,15189.5
8/16/2018 0:00,MA_Crossover(35,43),5924,5843,6213,6313.9244,-100.9244,-1,-1,138,-138,-5843,15051.5
8/17/2018 0:00,MA_Crossover(35,43),5911.5,5823.5,6192.2429,6292.3663,-100.1234,-1,-1,-19.5,19.5,-5823.5,15071
8/20/2018 0:00,MA_Crossover(35,43),5981.5,5893.5,6176.4,6273.9186,-97.5186,-1,-1,70,-70,-5893.5,15001
8/21/2018 0:00,MA_Crossover(35,43),6035,5947,6163.1643,6256.186,-93.0218,-1,-1,53.5,-53.5,-5947,14947.5
8/22/2018 0:00,MA_Crossover(35,43),5997,5909,6151.7429,6237.5465,-85.8037,-1,-1,-38,38,-5909,14985.5
8/23/2018 0:00,MA_Crossover(35,43),5979,5891,6141.1571,6219.3837,-78.2266,-1,-1,-18,18,-5891,15003.5
8/24/2018 0:00,MA_Crossover(35,43),6102,6014,6135.9571,6204.8372,-68.8801,-1,-1,123,-123,-6014,14880.5
8/28/2018 0:00,MA_Crossover(35,43),6143.5,6055.5,6128.9571,6191.7442,-62.787,-1,-1,41.5,-41.5,-6055.5,14839
8/29/2018 0:00,MA_Crossover(35,43),6081,5993,6121.9429,6178.7326,-56.7897,-1,-1,-62.5,62.5,-5993,14901.5
8/30/2018 0:00,MA_Crossover(35,43),6066.5,5978.5,6119.9857,6165.4419,-45.4561,-1,-1,-14.5,14.5,-5978.5,14916
8/31/2018 0:00,MA_Crossover(35,43),5974,5886,6113.1929,6152.3721,-39.1792,-1,-1,-92.5,92.5,-5886,15008.5
9/3/2018 0:00,MA_Crossover(35,43),5957,5869,6105.75,6139.7849,-34.0349,-1,-1,-17,17,-5869,15025.5
9/4/2018 0:00,MA_Crossover(35,43),5806,5718,6095.4929,6126.0465,-30.5537,-1,-1,-151,151,-5718,15176.5
9/5/2018 0:00,MA_Crossover(35,43),5862.75,5774.75,6087.7429,6114.7267,-26.9839,-1,-1,56.75,-56.75,-5774.75,15119.75
9/6/2018 0:00,MA_Crossover(35,43),5911,5823,6081.1857,6106.0523,-24.8666,-1,-1,48.25,-48.25,-5823,15071.5
9/7/2018 0:00,MA_Crossover(35,43),5919.5,5831.5,6077.3571,6095.1453,-17.7882,-1,-1,8.5,-8.5,-5831.5,15063
9/10/2018 0:00,MA_Crossover(35,43),5896.5,5808.5,6070.4714,6085.1453,-14.6739,-1,-1,-23,23,-5808.5,15086
9/11/2018 0:00,MA_Crossover(35,43),5847.25,5759.25,6062.8286,6078.4535,-15.6249,-1,-1,-49.25,49.25,-5759.25,15135.25
9/12/2018 0:00,MA_Crossover(35,43),5984,5896,6054.35,6073.157,-18.807,-1,-1,136.75,-136.75,-5896,14998.5
9/13/2018 0:00,MA_Crossover(35,43),6014.5,5926.5,6046.9071,6068.436,-21.5289,-1,-1,30.5,-30.5,-5926.5,14968
9/14/2018 0:00,MA_Crossover(35,43),5951,5863,6037.6071,6063.4593,-25.8522,-1,-1,-63.5,63.5,-5863,15031.5
9/17/2018 0:00,MA_Crossover(35,43),5920,5832,6027.1714,6058.4826,-31.3111,-1,-1,-31,31,-5832,15062.5
9/18/2018 0:00,MA_Crossover(35,43),6077.5,5982.75,6022.7,6057.0174,-34.3174,-1,-1,150.75,-150.75,-5982.75,14911.75
9/19/2018 0:00,MA_Crossover(35,43),6110,6016.75,6017.6214,6058.3314,-40.71,-1,-1,34,-34,-6016.75,14877.75
