date,Coal_Newcastle_Front
2008-12-05 00:00:00,72.3
2008-12-08 00:00:00,73.6
2008-12-09 00:00:00,74.15
2008-12-10 00:00:00,73.75
2008-12-11 00:00:00,76.9
2008-12-12 00:00:00,76.0
2008-12-15 00:00:00,77.4
2008-12-16 00:00:00,77.4
2008-12-17 00:00:00,78.0
2008-12-18 00:00:00,77.5
2008-12-19 00:00:00,77.45
2008-12-22 00:00:00,77.85
2008-12-23 00:00:00,77.9
2008-12-24 00:00:00,77.95
2008-12-25 00:00:00,77.95
2008-12-26 00:00:00,77.95
2008-12-29 00:00:00,75.2
2008-12-30 00:00:00,75.1
2008-12-31 00:00:00,75.65
2009-01-01 00:00:00,75.65
2009-01-02 00:00:00,74.35
2009-01-05 00:00:00,77.65
2009-01-06 00:00:00,81.25
2009-01-07 00:00:00,78.65
2009-01-08 00:00:00,79.15
2009-01-09 00:00:00,76.9
2009-01-12 00:00:00,78.8
2009-01-13 00:00:00,80.1
2009-01-14 00:00:00,80.15
2009-01-15 00:00:00,80.9
2009-01-16 00:00:00,83.5
2009-01-19 00:00:00,81.05
2009-01-20 00:00:00,81.25
2009-01-21 00:00:00,81.35
2009-01-22 00:00:00,81.75
2009-01-23 00:00:00,82.0
2009-01-26 00:00:00,82.25
2009-01-27 00:00:00,83.05
2009-01-28 00:00:00,82.65
2009-01-29 00:00:00,82.9
2009-01-30 00:00:00,82.6
2009-02-02 00:00:00,77.25
2009-02-03 00:00:00,76.0
2009-02-04 00:00:00,76.75
2009-02-05 00:00:00,77.65
2009-02-06 00:00:00,77.9
2009-02-09 00:00:00,80.0
2009-02-10 00:00:00,78.6
2009-02-11 00:00:00,78.0
2009-02-12 00:00:00,77.0
2009-02-13 00:00:00,77.75
2009-02-16 00:00:00,77.35
2009-02-17 00:00:00,77.35
2009-02-18 00:00:00,77.0
2009-02-19 00:00:00,77.6
2009-02-20 00:00:00,77.6
2009-02-23 00:00:00,76.7
2009-02-24 00:00:00,76.0
2009-02-25 00:00:00,75.85
2009-02-26 00:00:00,75.85
2009-02-27 00:00:00,72.35
2009-03-02 00:00:00,62.65
2009-03-03 00:00:00,61.35
2009-03-04 00:00:00,62.4
2009-03-05 00:00:00,61.6
2009-03-06 00:00:00,61.35
2009-03-09 00:00:00,61.75
2009-03-10 00:00:00,62.1
2009-03-11 00:00:00,62.75
2009-03-12 00:00:00,61.85
2009-03-13 00:00:00,62.05
2009-03-16 00:00:00,61.6
2009-03-17 00:00:00,61.85
2009-03-18 00:00:00,61.75
2009-03-19 00:00:00,62.9
2009-03-20 00:00:00,62.25
2009-03-23 00:00:00,62.15
2009-03-24 00:00:00,62.25
2009-03-25 00:00:00,61.85
2009-03-26 00:00:00,62.0
2009-03-27 00:00:00,61.5
2009-03-30 00:00:00,60.0
2009-03-31 00:00:00,61.1
2009-04-01 00:00:00,62.0
2009-04-02 00:00:00,64.15
2009-04-03 00:00:00,63.75
2009-04-06 00:00:00,62.35
2009-04-07 00:00:00,62.65
2009-04-08 00:00:00,62.1
2009-04-09 00:00:00,62.9
2009-04-10 00:00:00,62.9
2009-04-13 00:00:00,62.9
2009-04-14 00:00:00,62.6
2009-04-15 00:00:00,62.85
2009-04-16 00:00:00,62.9
2009-04-17 00:00:00,62.9
2009-04-20 00:00:00,62.9
2009-04-21 00:00:00,62.75
2009-04-22 00:00:00,62.75
2009-04-23 00:00:00,62.25
2009-04-24 00:00:00,62.35
2009-04-27 00:00:00,62.25
2009-04-28 00:00:00,61.95
2009-04-29 00:00:00,61.75
2009-04-30 00:00:00,62.45
2009-05-01 00:00:00,62.4
2009-05-04 00:00:00,62.4
2009-05-05 00:00:00,63.5
2009-05-06 00:00:00,62.13
2009-05-07 00:00:00,63.42
2009-05-08 00:00:00,63.42
2009-05-11 00:00:00,62.63
2009-05-12 00:00:00,63.5
2009-05-13 00:00:00,63.0
2009-05-14 00:00:00,63.5
2009-05-15 00:00:00,63.35
2009-05-18 00:00:00,63.75
2009-05-19 00:00:00,64.25
2009-05-20 00:00:00,65.5
2009-05-21 00:00:00,65.3
2009-05-22 00:00:00,65.55
2009-05-25 00:00:00,65.55
2009-05-26 00:00:00,64.83
2009-05-27 00:00:00,64.63
2009-05-28 00:00:00,64.13
2009-05-29 00:00:00,64.12
2009-06-01 00:00:00,71.4
2009-06-02 00:00:00,72.1
2009-06-03 00:00:00,70.25
2009-06-04 00:00:00,72.75
2009-06-05 00:00:00,73.6
2009-06-08 00:00:00,73.6
2009-06-09 00:00:00,74.1
2009-06-10 00:00:00,74.1
2009-06-11 00:00:00,74.75
2009-06-12 00:00:00,74.9
2009-06-15 00:00:00,73.0
2009-06-16 00:00:00,73.25
2009-06-17 00:00:00,71.65
2009-06-18 00:00:00,72.35
2009-06-19 00:00:00,73.5
2009-06-22 00:00:00,71.15
2009-06-23 00:00:00,72.2
2009-06-24 00:00:00,72.35
2009-06-25 00:00:00,72.5
2009-06-26 00:00:00,71.95
2009-06-29 00:00:00,69.9
2009-06-30 00:00:00,69.3
2009-07-01 00:00:00,69.4
2009-07-02 00:00:00,68.8
2009-07-03 00:00:00,69.15
2009-07-06 00:00:00,70.95
2009-07-07 00:00:00,70.75
2009-07-08 00:00:00,71.0
2009-07-09 00:00:00,71.6
2009-07-10 00:00:00,72.5
2009-07-13 00:00:00,72.15
2009-07-14 00:00:00,72.7
2009-07-15 00:00:00,73.0
2009-07-16 00:00:00,74.0
2009-07-17 00:00:00,74.5
2009-07-20 00:00:00,73.6
2009-07-21 00:00:00,74.6
2009-07-22 00:00:00,73.75
2009-07-23 00:00:00,74.25
2009-07-24 00:00:00,74.4
2009-07-27 00:00:00,74.4
2009-07-28 00:00:00,73.85
2009-07-29 00:00:00,73.5
2009-07-30 00:00:00,73.3
2009-07-31 00:00:00,73.7
2009-08-03 00:00:00,70.63
2009-08-04 00:00:00,73.75
2009-08-05 00:00:00,73.65
2009-08-06 00:00:00,74.25
2009-08-07 00:00:00,74.05
2009-08-10 00:00:00,73.85
2009-08-11 00:00:00,73.95
2009-08-12 00:00:00,73.95
2009-08-13 00:00:00,74.35
2009-08-14 00:00:00,73.65
2009-08-17 00:00:00,73.5
2009-08-18 00:00:00,73.3
2009-08-19 00:00:00,73.2
2009-08-20 00:00:00,73.4
2009-08-21 00:00:00,72.9
2009-08-24 00:00:00,72.7
2009-08-25 00:00:00,72.7
2009-08-26 00:00:00,72.75
2009-08-27 00:00:00,72.7
2009-08-28 00:00:00,72.35
2009-08-31 00:00:00,68.6
2009-09-01 00:00:00,67.75
2009-09-02 00:00:00,66.7
2009-09-03 00:00:00,66.9
2009-09-04 00:00:00,66.35
2009-09-07 00:00:00,66.2
2009-09-08 00:00:00,66.5
2009-09-09 00:00:00,66.9
2009-09-10 00:00:00,67.5
2009-09-11 00:00:00,67.0
2009-09-14 00:00:00,67.1
2009-09-15 00:00:00,67.7
2009-09-16 00:00:00,68.4
2009-09-17 00:00:00,68.85
2009-09-18 00:00:00,68.4
2009-09-21 00:00:00,68.25
2009-09-22 00:00:00,68.55
2009-09-23 00:00:00,68.35
2009-09-24 00:00:00,67.95
2009-09-25 00:00:00,67.95
2009-09-28 00:00:00,69.7
2009-09-29 00:00:00,69.55
2009-09-30 00:00:00,71.1
2009-10-01 00:00:00,71.05
2009-10-02 00:00:00,70.45
2009-10-05 00:00:00,70.55
2009-10-06 00:00:00,71.55
2009-10-07 00:00:00,71.95
2009-10-08 00:00:00,71.95
2009-10-09 00:00:00,71.5
2009-10-12 00:00:00,72.0
2009-10-13 00:00:00,72.1
2009-10-14 00:00:00,71.9
2009-10-15 00:00:00,71.7
2009-10-16 00:00:00,71.4
2009-10-19 00:00:00,71.4
2009-10-20 00:00:00,70.9
2009-10-21 00:00:00,71.7
2009-10-22 00:00:00,71.95
2009-10-23 00:00:00,72.4
2009-10-26 00:00:00,71.7
2009-10-27 00:00:00,72.05
2009-10-28 00:00:00,72.05
2009-10-29 00:00:00,72.45
2009-10-30 00:00:00,72.3
2009-11-02 00:00:00,74.15
2009-11-03 00:00:00,75.0
2009-11-04 00:00:00,75.25
2009-11-05 00:00:00,75.75
2009-11-06 00:00:00,76.65
2009-11-09 00:00:00,77.0
2009-11-10 00:00:00,76.85
2009-11-11 00:00:00,78.1
2009-11-12 00:00:00,77.8
2009-11-13 00:00:00,78.55
2009-11-16 00:00:00,79.7
2009-11-17 00:00:00,80.15
2009-11-18 00:00:00,80.2
2009-11-19 00:00:00,80.1
2009-11-20 00:00:00,80.4
2009-11-23 00:00:00,80.35
2009-11-24 00:00:00,79.7
2009-11-25 00:00:00,80.25
2009-11-26 00:00:00,80.3
2009-11-27 00:00:00,80.1
2009-11-30 00:00:00,81.8
2009-12-01 00:00:00,81.35
2009-12-02 00:00:00,81.2
2009-12-03 00:00:00,81.0
2009-12-04 00:00:00,80.7
2009-12-07 00:00:00,80.5
2009-12-08 00:00:00,80.4
2009-12-09 00:00:00,80.75
2009-12-10 00:00:00,80.5
2009-12-11 00:00:00,80.4
2009-12-14 00:00:00,80.45
2009-12-15 00:00:00,80.9
2009-12-16 00:00:00,81.55
2009-12-17 00:00:00,81.55
2009-12-18 00:00:00,81.45
2009-12-21 00:00:00,81.5
2009-12-22 00:00:00,81.7
2009-12-23 00:00:00,81.6
2009-12-24 00:00:00,81.6
2009-12-25 00:00:00,81.6
2009-12-28 00:00:00,87.75
2009-12-29 00:00:00,88.95
2009-12-30 00:00:00,89.6
2009-12-31 00:00:00,90.1
2010-01-01 00:00:00,90.1
2010-01-04 00:00:00,92.45
2010-01-05 00:00:00,96.1
2010-01-06 00:00:00,97.5
2010-01-07 00:00:00,102.45
2010-01-08 00:00:00,101.1
2010-01-11 00:00:00,97.85
2010-01-12 00:00:00,96.0
2010-01-13 00:00:00,95.35
2010-01-14 00:00:00,96.35
2010-01-15 00:00:00,97.45
2010-01-18 00:00:00,98.55
2010-01-19 00:00:00,98.85
2010-01-20 00:00:00,96.9
2010-01-21 00:00:00,94.5
2010-01-22 00:00:00,95.45
2010-01-25 00:00:00,95.95
2010-01-26 00:00:00,95.2
2010-01-27 00:00:00,94.65
2010-01-28 00:00:00,94.6
2010-01-29 00:00:00,95.3
2010-02-01 00:00:00,92.85
2010-02-02 00:00:00,93.4
2010-02-03 00:00:00,92.9
2010-02-04 00:00:00,91.3
2010-02-05 00:00:00,91.1
2010-02-08 00:00:00,90.6
2010-02-09 00:00:00,91.15
2010-02-10 00:00:00,90.6
2010-02-11 00:00:00,90.5
2010-02-12 00:00:00,91.4
2010-02-15 00:00:00,91.45
2010-02-16 00:00:00,92.05
2010-02-17 00:00:00,92.05
2010-02-18 00:00:00,92.2
2010-02-19 00:00:00,92.7
2010-02-22 00:00:00,92.7
2010-02-23 00:00:00,93.1
2010-02-24 00:00:00,93.2
2010-02-25 00:00:00,93.75
2010-02-26 00:00:00,93.85
2010-03-01 00:00:00,96.9
2010-03-02 00:00:00,96.0
2010-03-03 00:00:00,95.95
2010-03-04 00:00:00,95.25
2010-03-05 00:00:00,94.6
2010-03-08 00:00:00,94.85
2010-03-09 00:00:00,94.5
2010-03-10 00:00:00,94.8
2010-03-11 00:00:00,94.55
2010-03-12 00:00:00,94.35
2010-03-15 00:00:00,94.7
2010-03-16 00:00:00,94.7
2010-03-17 00:00:00,94.65
2010-03-18 00:00:00,94.75
2010-03-19 00:00:00,94.55
2010-03-22 00:00:00,94.45
2010-03-23 00:00:00,94.45
2010-03-24 00:00:00,94.45
2010-03-25 00:00:00,94.4
2010-03-26 00:00:00,94.65
2010-03-29 00:00:00,93.9
2010-03-30 00:00:00,94.45
2010-03-31 00:00:00,94.95
2010-04-01 00:00:00,96.35
2010-04-02 00:00:00,96.35
2010-04-05 00:00:00,96.35
2010-04-06 00:00:00,98.65
2010-04-07 00:00:00,99.2
2010-04-08 00:00:00,98.8
2010-04-09 00:00:00,98.75
2010-04-12 00:00:00,98.5
2010-04-13 00:00:00,97.9
2010-04-14 00:00:00,98.2
2010-04-15 00:00:00,97.75
2010-04-16 00:00:00,97.95
2010-04-19 00:00:00,97.8
2010-04-20 00:00:00,98.7
2010-04-21 00:00:00,101.0
2010-04-22 00:00:00,101.9
2010-04-23 00:00:00,102.2
2010-04-26 00:00:00,104.25
2010-04-27 00:00:00,104.95
2010-04-28 00:00:00,102.9
2010-04-29 00:00:00,104.75
2010-04-30 00:00:00,103.85
2010-05-03 00:00:00,107.5
2010-05-04 00:00:00,109.5
2010-05-05 00:00:00,109.5
2010-05-06 00:00:00,105.75
2010-05-07 00:00:00,103.4
2010-05-10 00:00:00,104.4
2010-05-11 00:00:00,101.65
2010-05-12 00:00:00,100.95
2010-05-13 00:00:00,101.0
2010-05-14 00:00:00,101.5
2010-05-17 00:00:00,100.9
2010-05-18 00:00:00,101.65
2010-05-19 00:00:00,99.5
2010-05-20 00:00:00,100.25
2010-05-21 00:00:00,100.6
2010-05-24 00:00:00,101.75
2010-05-25 00:00:00,101.35
2010-05-26 00:00:00,100.2
2010-05-27 00:00:00,100.95
2010-05-28 00:00:00,101.6
2010-05-31 00:00:00,100.2
2010-06-01 00:00:00,99.05
2010-06-02 00:00:00,98.75
2010-06-03 00:00:00,99.0
2010-06-04 00:00:00,99.3
2010-06-07 00:00:00,99.65
2010-06-08 00:00:00,99.4
2010-06-09 00:00:00,99.45
2010-06-10 00:00:00,99.9
2010-06-11 00:00:00,99.9
2010-06-14 00:00:00,100.75
2010-06-15 00:00:00,100.3
2010-06-16 00:00:00,100.45
2010-06-17 00:00:00,100.4
2010-06-18 00:00:00,100.15
2010-06-21 00:00:00,99.9
2010-06-22 00:00:00,99.2
2010-06-23 00:00:00,99.5
2010-06-24 00:00:00,99.15
2010-06-25 00:00:00,99.65
2010-06-28 00:00:00,99.1
2010-06-29 00:00:00,99.15
2010-06-30 00:00:00,98.9
2010-07-01 00:00:00,98.15
2010-07-02 00:00:00,97.65
2010-07-05 00:00:00,97.5
2010-07-06 00:00:00,97.1
2010-07-07 00:00:00,96.4
2010-07-08 00:00:00,97.1
2010-07-09 00:00:00,97.15
2010-07-12 00:00:00,97.05
2010-07-13 00:00:00,96.8
2010-07-14 00:00:00,97.05
2010-07-15 00:00:00,97.15
2010-07-16 00:00:00,96.85
2010-07-19 00:00:00,96.6
2010-07-20 00:00:00,96.55
2010-07-21 00:00:00,96.15
2010-07-22 00:00:00,95.95
2010-07-23 00:00:00,95.95
2010-07-26 00:00:00,96.05
2010-07-27 00:00:00,95.95
2010-07-28 00:00:00,95.65
2010-07-29 00:00:00,96.3
2010-07-30 00:00:00,96.2
2010-08-02 00:00:00,94.85
2010-08-03 00:00:00,94.5
2010-08-04 00:00:00,93.65
2010-08-05 00:00:00,91.8
2010-08-06 00:00:00,91.25
2010-08-09 00:00:00,90.55
2010-08-10 00:00:00,90.1
2010-08-11 00:00:00,89.3
2010-08-12 00:00:00,88.85
2010-08-13 00:00:00,88.1
2010-08-16 00:00:00,88.7
2010-08-17 00:00:00,89.5
2010-08-18 00:00:00,88.75
2010-08-19 00:00:00,89.35
2010-08-20 00:00:00,89.7
2010-08-23 00:00:00,89.3
2010-08-24 00:00:00,89.7
2010-08-25 00:00:00,89.65
2010-08-26 00:00:00,89.75
2010-08-27 00:00:00,90.4
2010-08-30 00:00:00,90.4
2010-08-31 00:00:00,94.15
2010-09-01 00:00:00,94.1
2010-09-02 00:00:00,94.0
2010-09-03 00:00:00,94.13
2010-09-06 00:00:00,94.05
2010-09-07 00:00:00,93.88
2010-09-08 00:00:00,93.5
2010-09-09 00:00:00,93.17
2010-09-10 00:00:00,93.25
2010-09-13 00:00:00,94.0
2010-09-14 00:00:00,94.08
2010-09-15 00:00:00,93.83
2010-09-16 00:00:00,94.42
2010-09-17 00:00:00,94.58
2010-09-20 00:00:00,94.42
2010-09-21 00:00:00,94.52
2010-09-22 00:00:00,94.47
2010-09-23 00:00:00,94.43
2010-09-24 00:00:00,94.75
2010-09-27 00:00:00,95.2
2010-09-28 00:00:00,95.27
2010-09-29 00:00:00,95.64
2010-09-30 00:00:00,95.94
2010-10-01 00:00:00,96.05
2010-10-04 00:00:00,95.43
2010-10-05 00:00:00,95.13
2010-10-06 00:00:00,95.63
2010-10-07 00:00:00,95.62
2010-10-08 00:00:00,95.31
2010-10-11 00:00:00,95.73
2010-10-12 00:00:00,95.36
2010-10-13 00:00:00,96.19
2010-10-14 00:00:00,96.83
2010-10-15 00:00:00,97.05
2010-10-18 00:00:00,97.0
2010-10-19 00:00:00,97.45
2010-10-20 00:00:00,97.9
2010-10-21 00:00:00,97.5
2010-10-22 00:00:00,97.7
2010-10-25 00:00:00,98.05
2010-10-26 00:00:00,97.5
2010-10-27 00:00:00,97.9
2010-10-28 00:00:00,97.65
2010-10-29 00:00:00,97.4
2010-11-01 00:00:00,105.65
2010-11-02 00:00:00,106.25
2010-11-03 00:00:00,106.4
2010-11-04 00:00:00,106.35
2010-11-05 00:00:00,106.1
2010-11-08 00:00:00,105.75
2010-11-09 00:00:00,105.65
2010-11-10 00:00:00,106.65
2010-11-11 00:00:00,107.75
2010-11-12 00:00:00,110.1
2010-11-15 00:00:00,112.75
2010-11-16 00:00:00,111.0
2010-11-17 00:00:00,109.35
2010-11-18 00:00:00,109.65
2010-11-19 00:00:00,109.8
2010-11-22 00:00:00,108.15
2010-11-23 00:00:00,107.7
2010-11-24 00:00:00,107.6
2010-11-25 00:00:00,108.25
2010-11-26 00:00:00,107.05
2010-11-29 00:00:00,112.55
2010-11-30 00:00:00,112.3
2010-12-01 00:00:00,112.0
2010-12-02 00:00:00,113.35
2010-12-03 00:00:00,114.35
2010-12-06 00:00:00,115.15
2010-12-07 00:00:00,115.05
2010-12-08 00:00:00,114.75
2010-12-09 00:00:00,114.25
2010-12-10 00:00:00,115.7
2010-12-13 00:00:00,116.25
2010-12-14 00:00:00,115.6
2010-12-15 00:00:00,115.5
2010-12-16 00:00:00,115.65
2010-12-17 00:00:00,116.05
2010-12-20 00:00:00,116.25
2010-12-21 00:00:00,116.1
2010-12-22 00:00:00,118.0
2010-12-23 00:00:00,117.25
2010-12-24 00:00:00,117.0
2010-12-27 00:00:00,117.0
2010-12-28 00:00:00,117.0
2010-12-29 00:00:00,121.75
2010-12-30 00:00:00,122.4
2010-12-31 00:00:00,122.65
2011-01-03 00:00:00,136.5
2011-01-04 00:00:00,137.3
2011-01-05 00:00:00,130.65
2011-01-06 00:00:00,133.15
2011-01-07 00:00:00,136.35
2011-01-10 00:00:00,139.05
2011-01-11 00:00:00,138.75
2011-01-12 00:00:00,138.0
2011-01-13 00:00:00,137.75
2011-01-14 00:00:00,136.0
2011-01-17 00:00:00,133.55
2011-01-18 00:00:00,133.55
2011-01-19 00:00:00,133.75
2011-01-20 00:00:00,132.95
2011-01-21 00:00:00,131.9
2011-01-24 00:00:00,129.65
2011-01-25 00:00:00,129.25
2011-01-26 00:00:00,127.75
2011-01-27 00:00:00,128.0
2011-01-28 00:00:00,130.35
2011-01-31 00:00:00,129.4
2011-02-01 00:00:00,129.35
2011-02-02 00:00:00,127.85
2011-02-03 00:00:00,127.35
2011-02-04 00:00:00,127.0
2011-02-07 00:00:00,123.5
2011-02-08 00:00:00,123.45
2011-02-09 00:00:00,122.8
2011-02-10 00:00:00,123.15
2011-02-11 00:00:00,123.5
2011-02-14 00:00:00,124.5
2011-02-15 00:00:00,124.9
2011-02-16 00:00:00,125.5
2011-02-17 00:00:00,126.0
2011-02-18 00:00:00,126.7
2011-02-21 00:00:00,127.25
2011-02-22 00:00:00,126.25
2011-02-23 00:00:00,127.9
2011-02-24 00:00:00,127.5
2011-02-25 00:00:00,129.0
2011-02-28 00:00:00,130.95
2011-03-01 00:00:00,130.9
2011-03-02 00:00:00,130.6
2011-03-03 00:00:00,130.4
2011-03-04 00:00:00,131.5
2011-03-07 00:00:00,130.6
2011-03-08 00:00:00,130.1
2011-03-09 00:00:00,129.95
2011-03-10 00:00:00,129.45
2011-03-11 00:00:00,130.0
2011-03-14 00:00:00,129.15
2011-03-15 00:00:00,129.25
2011-03-16 00:00:00,129.15
2011-03-17 00:00:00,123.5
2011-03-18 00:00:00,124.0
2011-03-21 00:00:00,124.85
2011-03-22 00:00:00,124.45
2011-03-23 00:00:00,125.55
2011-03-24 00:00:00,125.15
2011-03-25 00:00:00,125.8
2011-03-28 00:00:00,121.65
2011-03-29 00:00:00,120.35
2011-03-30 00:00:00,120.15
2011-03-31 00:00:00,123.2
2011-04-01 00:00:00,123.5
2011-04-04 00:00:00,123.8
2011-04-05 00:00:00,122.5
2011-04-06 00:00:00,122.45
2011-04-07 00:00:00,122.35
2011-04-08 00:00:00,122.65
2011-04-11 00:00:00,122.5
2011-04-12 00:00:00,121.9
2011-04-13 00:00:00,122.65
2011-04-14 00:00:00,122.65
2011-04-15 00:00:00,123.15
2011-04-18 00:00:00,122.35
2011-04-19 00:00:00,122.3
2011-04-20 00:00:00,122.6
2011-04-21 00:00:00,122.55
2011-04-22 00:00:00,122.55
2011-04-25 00:00:00,122.55
2011-04-26 00:00:00,122.45
2011-04-27 00:00:00,122.45
2011-04-28 00:00:00,122.8
2011-04-29 00:00:00,122.8
2011-05-02 00:00:00,124.05
2011-05-03 00:00:00,124.05
2011-05-04 00:00:00,124.45
2011-05-05 00:00:00,123.65
2011-05-06 00:00:00,123.35
2011-05-09 00:00:00,122.95
2011-05-10 00:00:00,122.25
2011-05-11 00:00:00,121.5
2011-05-12 00:00:00,120.3
2011-05-13 00:00:00,119.35
2011-05-16 00:00:00,119.75
2011-05-17 00:00:00,118.85
2011-05-18 00:00:00,119.75
2011-05-19 00:00:00,119.8
2011-05-20 00:00:00,119.55
2011-05-23 00:00:00,119.75
2011-05-24 00:00:00,119.55
2011-05-25 00:00:00,119.4
2011-05-26 00:00:00,119.35
2011-05-27 00:00:00,120.35
2011-05-30 00:00:00,120.85
2011-05-31 00:00:00,120.95
2011-06-01 00:00:00,120.85
2011-06-02 00:00:00,120.85
2011-06-03 00:00:00,121.35
2011-06-06 00:00:00,121.45
2011-06-07 00:00:00,122.35
2011-06-08 00:00:00,121.3
2011-06-09 00:00:00,121.55
2011-06-10 00:00:00,121.45
2011-06-13 00:00:00,121.5
2011-06-14 00:00:00,121.75
2011-06-15 00:00:00,121.15
2011-06-16 00:00:00,119.6
2011-06-17 00:00:00,119.5
2011-06-20 00:00:00,120.5
2011-06-21 00:00:00,120.55
2011-06-22 00:00:00,120.45
2011-06-23 00:00:00,120.4
2011-06-24 00:00:00,120.4
2011-06-27 00:00:00,121.35
2011-06-28 00:00:00,121.55
2011-06-29 00:00:00,121.9
2011-06-30 00:00:00,121.3
2011-07-01 00:00:00,121.45
2011-07-04 00:00:00,121.65
2011-07-05 00:00:00,121.85
2011-07-06 00:00:00,121.35
2011-07-07 00:00:00,121.35
2011-07-08 00:00:00,121.15
2011-07-11 00:00:00,120.2
2011-07-12 00:00:00,120.6
2011-07-13 00:00:00,121.2
2011-07-14 00:00:00,121.1
2011-07-15 00:00:00,120.85
2011-07-18 00:00:00,120.7
2011-07-19 00:00:00,121.1
2011-07-20 00:00:00,121.35
2011-07-21 00:00:00,121.35
2011-07-22 00:00:00,121.25
2011-07-25 00:00:00,121.3
2011-07-26 00:00:00,121.25
2011-07-27 00:00:00,121.2
2011-07-28 00:00:00,121.1
2011-07-29 00:00:00,121.05
2011-08-01 00:00:00,120.95
2011-08-02 00:00:00,121.25
2011-08-03 00:00:00,121.25
2011-08-04 00:00:00,120.4
2011-08-05 00:00:00,120.65
2011-08-08 00:00:00,119.5
2011-08-09 00:00:00,119.15
2011-08-10 00:00:00,119.5
2011-08-11 00:00:00,119.45
2011-08-12 00:00:00,119.55
2011-08-15 00:00:00,120.05
2011-08-16 00:00:00,120.1
2011-08-17 00:00:00,120.45
2011-08-18 00:00:00,120.15
2011-08-19 00:00:00,120.0
2011-08-22 00:00:00,120.3
2011-08-23 00:00:00,120.45
2011-08-24 00:00:00,120.6
2011-08-25 00:00:00,120.55
2011-08-26 00:00:00,120.6
2011-08-29 00:00:00,121.5
2011-08-30 00:00:00,122.3
2011-08-31 00:00:00,122.85
2011-09-01 00:00:00,122.7
2011-09-02 00:00:00,123.15
2011-09-05 00:00:00,123.45
2011-09-06 00:00:00,123.5
2011-09-07 00:00:00,123.55
2011-09-08 00:00:00,123.55
2011-09-09 00:00:00,123.3
2011-09-12 00:00:00,123.3
2011-09-13 00:00:00,123.25
2011-09-14 00:00:00,123.15
2011-09-15 00:00:00,123.65
2011-09-16 00:00:00,123.8
2011-09-19 00:00:00,123.6
2011-09-20 00:00:00,123.55
2011-09-21 00:00:00,123.65
2011-09-22 00:00:00,123.55
2011-09-23 00:00:00,123.55
2011-09-26 00:00:00,123.35
2011-09-27 00:00:00,123.45
2011-09-28 00:00:00,123.5
2011-09-29 00:00:00,123.45
2011-09-30 00:00:00,123.2
2011-10-03 00:00:00,121.4
2011-10-04 00:00:00,120.0
2011-10-05 00:00:00,120.35
2011-10-06 00:00:00,120.6
2011-10-07 00:00:00,120.8
2011-10-10 00:00:00,121.2
2011-10-11 00:00:00,121.25
2011-10-12 00:00:00,121.1
2011-10-13 00:00:00,120.9
2011-10-14 00:00:00,120.9
2011-10-17 00:00:00,120.65
2011-10-18 00:00:00,119.7
2011-10-19 00:00:00,119.55
2011-10-20 00:00:00,119.15
2011-10-21 00:00:00,119.2
2011-10-24 00:00:00,119.6
2011-10-25 00:00:00,119.75
2011-10-26 00:00:00,119.65
2011-10-27 00:00:00,119.8
2011-10-28 00:00:00,119.75
2011-10-31 00:00:00,118.5
2011-11-01 00:00:00,117.65
2011-11-02 00:00:00,117.8
2011-11-03 00:00:00,117.8
2011-11-04 00:00:00,117.85
2011-11-07 00:00:00,117.9
2011-11-08 00:00:00,117.4
2011-11-09 00:00:00,116.5
2011-11-10 00:00:00,115.5
2011-11-11 00:00:00,115.45
2011-11-14 00:00:00,115.0
2011-11-15 00:00:00,115.2
2011-11-16 00:00:00,115.6
2011-11-17 00:00:00,115.55
2011-11-18 00:00:00,115.45
2011-11-21 00:00:00,114.9
2011-11-22 00:00:00,114.9
2011-11-23 00:00:00,114.7
2011-11-24 00:00:00,114.85
2011-11-25 00:00:00,114.5
2011-11-28 00:00:00,110.3
2011-11-29 00:00:00,110.55
2011-11-30 00:00:00,111.6
2011-12-01 00:00:00,111.85
2011-12-02 00:00:00,111.9
2011-12-05 00:00:00,111.95
2011-12-06 00:00:00,111.35
2011-12-07 00:00:00,110.95
2011-12-08 00:00:00,110.75
2011-12-09 00:00:00,111.15
2011-12-12 00:00:00,111.5
2011-12-13 00:00:00,111.25
2011-12-14 00:00:00,111.1
2011-12-15 00:00:00,111.0
2011-12-16 00:00:00,110.7
2011-12-19 00:00:00,110.4
2011-12-20 00:00:00,110.85
2011-12-21 00:00:00,111.1
2011-12-22 00:00:00,111.25
2011-12-23 00:00:00,111.3
2011-12-26 00:00:00,111.3
2011-12-27 00:00:00,111.3
2011-12-28 00:00:00,110.8
2011-12-29 00:00:00,110.85
2011-12-30 00:00:00,112.25
2012-01-02 00:00:00,112.25
2012-01-03 00:00:00,111.3
2012-01-04 00:00:00,112.25
2012-01-05 00:00:00,112.35
2012-01-06 00:00:00,113.5
2012-01-09 00:00:00,112.95
2012-01-10 00:00:00,113.0
2012-01-11 00:00:00,113.85
2012-01-12 00:00:00,113.7
2012-01-13 00:00:00,113.65
2012-01-16 00:00:00,113.15
2012-01-17 00:00:00,114.2
2012-01-18 00:00:00,115.25
2012-01-19 00:00:00,115.15
2012-01-20 00:00:00,116.5
2012-01-23 00:00:00,116.65
2012-01-24 00:00:00,117.5
2012-01-25 00:00:00,117.5
2012-01-26 00:00:00,117.45
2012-01-27 00:00:00,118.1
2012-01-30 00:00:00,118.85
