date,USD_Index_DXY
2018-02-13 00:00:00,89.703
2018-02-14 00:00:00,89.121
2018-02-15 00:00:00,88.593
2018-02-16 00:00:00,89.1
2018-02-19 00:00:00,89.1
2018-02-20 00:00:00,89.716
2018-02-21 00:00:00,90.0
2018-02-22 00:00:00,89.736
2018-02-23 00:00:00,89.883
2018-02-26 00:00:00,89.853
2018-02-27 00:00:00,90.355
2018-02-28 00:00:00,90.613
2018-03-01 00:00:00,90.324
2018-03-02 00:00:00,89.935
2018-03-05 00:00:00,90.08
2018-03-06 00:00:00,89.618
2018-03-07 00:00:00,89.637
2018-03-08 00:00:00,90.179
2018-03-09 00:00:00,90.093
2018-03-12 00:00:00,89.895
2018-03-13 00:00:00,89.664
2018-03-14 00:00:00,89.704
2018-03-15 00:00:00,90.139
2018-03-16 00:00:00,90.233
2018-03-19 00:00:00,89.765
2018-03-20 00:00:00,90.371
2018-03-21 00:00:00,89.783
2018-03-22 00:00:00,89.857
2018-03-23 00:00:00,89.436
2018-03-26 00:00:00,89.027
2018-03-27 00:00:00,89.372
2018-03-28 00:00:00,90.058
2018-03-29 00:00:00,90.151
2018-03-30 00:00:00,89.974
2018-04-02 00:00:00,90.052
2018-04-03 00:00:00,90.2
2018-04-04 00:00:00,90.142
2018-04-05 00:00:00,90.46
2018-04-06 00:00:00,90.108
2018-04-09 00:00:00,89.838
2018-04-10 00:00:00,89.587
2018-04-11 00:00:00,89.568
2018-04-12 00:00:00,89.751
2018-04-13 00:00:00,89.8
2018-04-16 00:00:00,89.425
2018-04-17 00:00:00,89.516
2018-04-18 00:00:00,89.623
2018-04-19 00:00:00,89.94
2018-04-20 00:00:00,90.316
2018-04-23 00:00:00,90.946
2018-04-24 00:00:00,90.766
2018-04-25 00:00:00,91.172
2018-04-26 00:00:00,91.561
2018-04-27 00:00:00,91.542
2018-04-30 00:00:00,91.841
2018-05-01 00:00:00,92.449
2018-05-02 00:00:00,92.512
2018-05-03 00:00:00,92.414
2018-05-04 00:00:00,92.566
2018-05-07 00:00:00,92.749
2018-05-08 00:00:00,93.12
2018-05-09 00:00:00,93.04
2018-05-10 00:00:00,92.65
2018-05-11 00:00:00,92.537
2018-05-14 00:00:00,92.587
2018-05-15 00:00:00,93.219
2018-05-16 00:00:00,93.392
2018-05-17 00:00:00,93.469
2018-05-18 00:00:00,93.637
2018-05-21 00:00:00,93.677
2018-05-22 00:00:00,93.609
2018-05-23 00:00:00,94.003
2018-05-24 00:00:00,93.775
2018-05-25 00:00:00,94.253
2018-05-28 00:00:00,94.418
2018-05-29 00:00:00,94.82
2018-05-30 00:00:00,94.069
2018-05-31 00:00:00,93.979
2018-06-01 00:00:00,94.156
2018-06-04 00:00:00,94.038
2018-06-05 00:00:00,93.876
2018-06-06 00:00:00,93.614
2018-06-07 00:00:00,93.435
2018-06-08 00:00:00,93.535
2018-06-11 00:00:00,93.608
2018-06-12 00:00:00,93.818
2018-06-13 00:00:00,93.544
2018-06-14 00:00:00,94.879
2018-06-15 00:00:00,94.788
2018-06-18 00:00:00,94.756
2018-06-19 00:00:00,95.013
2018-06-20 00:00:00,95.124
2018-06-21 00:00:00,94.862
2018-06-22 00:00:00,94.52
2018-06-25 00:00:00,94.289
2018-06-26 00:00:00,94.676
2018-06-27 00:00:00,95.29
2018-06-28 00:00:00,95.312
2018-06-29 00:00:00,94.47
2018-07-02 00:00:00,94.871
2018-07-03 00:00:00,94.591
2018-07-04 00:00:00,94.531
2018-07-05 00:00:00,94.395
2018-07-06 00:00:00,93.963
2018-07-09 00:00:00,94.077
2018-07-10 00:00:00,94.158
2018-07-11 00:00:00,94.719
2018-07-12 00:00:00,94.827
2018-07-13 00:00:00,94.677
2018-07-16 00:00:00,94.511
2018-07-17 00:00:00,94.985
2018-07-18 00:00:00,95.085
2018-07-19 00:00:00,95.164
2018-07-20 00:00:00,94.476
2018-07-23 00:00:00,94.632
2018-07-24 00:00:00,94.613
2018-07-25 00:00:00,94.233
2018-07-26 00:00:00,94.785
2018-07-27 00:00:00,94.669
2018-07-30 00:00:00,94.348
2018-07-31 00:00:00,94.554
2018-08-01 00:00:00,94.661
2018-08-02 00:00:00,95.17
2018-08-03 00:00:00,95.161
2018-08-06 00:00:00,95.358
2018-08-07 00:00:00,95.186
2018-08-08 00:00:00,95.092
2018-08-09 00:00:00,95.504
2018-08-10 00:00:00,96.357
2018-08-13 00:00:00,96.391
2018-08-14 00:00:00,96.731
2018-08-15 00:00:00,96.696
2018-08-16 00:00:00,96.645
2018-08-17 00:00:00,96.101
2018-08-20 00:00:00,95.9
2018-08-21 00:00:00,95.256
2018-08-22 00:00:00,95.146
2018-08-23 00:00:00,95.666
2018-08-24 00:00:00,95.146
2018-08-27 00:00:00,94.779
2018-08-28 00:00:00,94.72
2018-08-29 00:00:00,94.6
2018-08-30 00:00:00,94.723
2018-08-31 00:00:00,95.14
2018-09-03 00:00:00,95.14
2018-09-04 00:00:00,95.439
2018-09-05 00:00:00,95.184
2018-09-06 00:00:00,95.021
2018-09-07 00:00:00,95.365
2018-09-10 00:00:00,95.15
2018-09-11 00:00:00,95.249
2018-09-12 00:00:00,94.799
2018-09-13 00:00:00,94.518
2018-09-14 00:00:00,94.927
2018-09-17 00:00:00,94.496
2018-09-18 00:00:00,94.64
2018-09-19 00:00:00,94.537
2018-09-20 00:00:00,93.912
2018-09-21 00:00:00,94.22
2018-09-24 00:00:00,94.185
2018-09-25 00:00:00,94.133
2018-09-26 00:00:00,94.193
2018-09-27 00:00:00,94.894
2018-09-28 00:00:00,95.132
2018-10-01 00:00:00,95.298
2018-10-02 00:00:00,95.507
2018-10-03 00:00:00,95.762
2018-10-04 00:00:00,95.751
2018-10-05 00:00:00,95.624
2018-10-08 00:00:00,95.761
2018-10-09 00:00:00,95.668
2018-10-10 00:00:00,95.508
2018-10-11 00:00:00,95.017
2018-10-12 00:00:00,95.221
2018-10-15 00:00:00,95.059
2018-10-16 00:00:00,95.048
2018-10-17 00:00:00,95.575
2018-10-18 00:00:00,95.9
2018-10-19 00:00:00,95.713
2018-10-22 00:00:00,96.013
2018-10-23 00:00:00,95.961
2018-10-24 00:00:00,96.434
2018-10-25 00:00:00,96.679
2018-10-26 00:00:00,96.359
2018-10-29 00:00:00,96.579
2018-10-30 00:00:00,97.011
2018-10-31 00:00:00,97.127
2018-11-01 00:00:00,96.277
2018-11-02 00:00:00,96.542
2018-11-05 00:00:00,96.279
2018-11-06 00:00:00,96.317
2018-11-07 00:00:00,95.997
2018-11-08 00:00:00,96.724
2018-11-09 00:00:00,96.905
2018-11-12 00:00:00,97.542
2018-11-13 00:00:00,97.303
2018-11-14 00:00:00,96.803
2018-11-15 00:00:00,96.927
2018-11-16 00:00:00,96.465
2018-11-19 00:00:00,96.193
2018-11-20 00:00:00,96.836
2018-11-21 00:00:00,96.712
2018-11-22 00:00:00,96.712
2018-11-23 00:00:00,96.916
2018-11-26 00:00:00,97.074
2018-11-27 00:00:00,97.369
2018-11-28 00:00:00,96.786
2018-11-29 00:00:00,96.778
2018-11-30 00:00:00,97.272
2018-12-03 00:00:00,97.04
2018-12-04 00:00:00,96.965
2018-12-05 00:00:00,97.07
2018-12-06 00:00:00,96.81
2018-12-07 00:00:00,96.514
2018-12-10 00:00:00,97.219
2018-12-11 00:00:00,97.388
2018-12-12 00:00:00,97.044
2018-12-13 00:00:00,97.064
2018-12-14 00:00:00,97.443
2018-12-17 00:00:00,97.1
2018-12-18 00:00:00,97.104
2018-12-19 00:00:00,97.035
2018-12-20 00:00:00,96.276
2018-12-21 00:00:00,96.956
2018-12-24 00:00:00,96.553
2018-12-25 00:00:00,96.581
2018-12-26 00:00:00,97.05
2018-12-27 00:00:00,96.481
2018-12-28 00:00:00,96.402
2018-12-31 00:00:00,96.173
2019-01-01 00:00:00,96.085
2019-01-02 00:00:00,96.819
2019-01-03 00:00:00,96.305
2019-01-04 00:00:00,96.179
2019-01-07 00:00:00,95.666
2019-01-08 00:00:00,95.903
2019-01-09 00:00:00,95.219
2019-01-10 00:00:00,95.539
2019-01-11 00:00:00,95.67
2019-01-14 00:00:00,95.61
2019-01-15 00:00:00,96.039
2019-01-16 00:00:00,96.059
2019-01-17 00:00:00,96.065
2019-01-18 00:00:00,96.336
2019-01-21 00:00:00,96.336
2019-01-22 00:00:00,96.303
2019-01-23 00:00:00,96.123
2019-01-24 00:00:00,96.601
2019-01-25 00:00:00,95.794
2019-01-28 00:00:00,95.746
2019-01-29 00:00:00,95.821
2019-01-30 00:00:00,95.34
2019-01-31 00:00:00,95.578
2019-02-01 00:00:00,95.579
2019-02-04 00:00:00,95.852
2019-02-05 00:00:00,96.067
2019-02-06 00:00:00,96.39
2019-02-07 00:00:00,96.507
2019-02-08 00:00:00,96.637
2019-02-11 00:00:00,97.057
2019-02-12 00:00:00,96.709
2019-02-13 00:00:00,97.129
2019-02-14 00:00:00,96.978
2019-02-15 00:00:00,96.904
2019-02-18 00:00:00,96.904
2019-02-19 00:00:00,96.52
2019-02-20 00:00:00,96.454
2019-02-21 00:00:00,96.605
2019-02-22 00:00:00,96.507
2019-02-25 00:00:00,96.413
2019-02-26 00:00:00,96.003
2019-02-27 00:00:00,96.154
2019-02-28 00:00:00,96.157
2019-03-01 00:00:00,96.527
2019-03-04 00:00:00,96.682
2019-03-05 00:00:00,96.866
2019-03-06 00:00:00,96.873
2019-03-07 00:00:00,97.667
2019-03-08 00:00:00,97.306
2019-03-11 00:00:00,97.215
2019-03-12 00:00:00,96.935
2019-03-13 00:00:00,96.55
2019-03-14 00:00:00,96.785
2019-03-15 00:00:00,96.595
2019-03-18 00:00:00,96.524
2019-03-19 00:00:00,96.383
2019-03-20 00:00:00,95.761
2019-03-21 00:00:00,96.495
2019-03-22 00:00:00,96.651
2019-03-25 00:00:00,96.566
2019-03-26 00:00:00,96.736
2019-03-27 00:00:00,96.774
2019-03-28 00:00:00,97.202
2019-03-29 00:00:00,97.284
2019-04-01 00:00:00,97.232
2019-04-02 00:00:00,97.361
2019-04-03 00:00:00,97.091
2019-04-04 00:00:00,97.308
2019-04-05 00:00:00,97.395
2019-04-08 00:00:00,97.05
2019-04-09 00:00:00,97.006
2019-04-10 00:00:00,96.946
2019-04-11 00:00:00,97.177
2019-04-12 00:00:00,96.972
2019-04-15 00:00:00,96.942
2019-04-16 00:00:00,97.043
2019-04-17 00:00:00,97.009
2019-04-18 00:00:00,97.474
2019-04-19 00:00:00,97.378
2019-04-22 00:00:00,97.287
2019-04-23 00:00:00,97.636
2019-04-24 00:00:00,98.173
2019-04-25 00:00:00,98.203
2019-04-26 00:00:00,98.006
2019-04-29 00:00:00,97.857
2019-04-30 00:00:00,97.479
2019-05-01 00:00:00,97.686
2019-05-02 00:00:00,97.832
2019-05-03 00:00:00,97.52
2019-05-06 00:00:00,97.515
2019-05-07 00:00:00,97.628
2019-05-08 00:00:00,97.623
2019-05-09 00:00:00,97.373
2019-05-10 00:00:00,97.33
2019-05-13 00:00:00,97.319
2019-05-14 00:00:00,97.526
2019-05-15 00:00:00,97.569
2019-05-16 00:00:00,97.855
2019-05-17 00:00:00,97.995
2019-05-20 00:00:00,97.933
2019-05-21 00:00:00,98.062
2019-05-22 00:00:00,98.041
2019-05-23 00:00:00,97.856
2019-05-24 00:00:00,97.613
2019-05-27 00:00:00,97.613
2019-05-28 00:00:00,97.952
2019-05-29 00:00:00,98.144
2019-05-30 00:00:00,98.142
2019-05-31 00:00:00,97.75
2019-06-03 00:00:00,97.142
2019-06-04 00:00:00,97.072
2019-06-05 00:00:00,97.32
2019-06-06 00:00:00,97.044
2019-06-07 00:00:00,96.544
2019-06-10 00:00:00,96.761
2019-06-11 00:00:00,96.686
2019-06-12 00:00:00,97.0
2019-06-13 00:00:00,97.013
2019-06-14 00:00:00,97.572
2019-06-17 00:00:00,97.558
2019-06-18 00:00:00,97.644
2019-06-19 00:00:00,97.117
2019-06-20 00:00:00,96.629
2019-06-21 00:00:00,96.22
2019-06-24 00:00:00,95.98
2019-06-25 00:00:00,96.14
2019-06-26 00:00:00,96.214
2019-06-27 00:00:00,96.194
2019-06-28 00:00:00,96.13
2019-07-01 00:00:00,96.844
2019-07-02 00:00:00,96.726
2019-07-03 00:00:00,96.768
2019-07-04 00:00:00,96.768
2019-07-05 00:00:00,97.286
2019-07-08 00:00:00,97.384
2019-07-09 00:00:00,97.489
2019-07-10 00:00:00,97.104
2019-07-11 00:00:00,97.05
2019-07-12 00:00:00,96.81
2019-07-15 00:00:00,96.933
2019-07-16 00:00:00,97.395
2019-07-17 00:00:00,97.223
2019-07-18 00:00:00,96.794
2019-07-19 00:00:00,97.151
2019-07-22 00:00:00,97.257
2019-07-23 00:00:00,97.705
2019-07-24 00:00:00,97.729
2019-07-25 00:00:00,97.818
2019-07-26 00:00:00,98.01
2019-07-29 00:00:00,98.044
2019-07-30 00:00:00,98.05
2019-07-31 00:00:00,98.516
2019-08-01 00:00:00,98.369
2019-08-02 00:00:00,98.074
2019-08-05 00:00:00,97.522
2019-08-06 00:00:00,97.63
2019-08-07 00:00:00,97.544
2019-08-08 00:00:00,97.618
2019-08-09 00:00:00,97.491
2019-08-12 00:00:00,97.38
2019-08-13 00:00:00,97.812
2019-08-14 00:00:00,97.987
2019-08-15 00:00:00,98.144
2019-08-16 00:00:00,98.142
2019-08-19 00:00:00,98.347
2019-08-20 00:00:00,98.19
2019-08-21 00:00:00,98.295
2019-08-22 00:00:00,98.17
2019-08-23 00:00:00,97.64
2019-08-26 00:00:00,98.081
2019-08-27 00:00:00,97.999
2019-08-28 00:00:00,98.21
2019-08-29 00:00:00,98.507
2019-08-30 00:00:00,98.916
2019-09-02 00:00:00,98.916
2019-09-03 00:00:00,99.0
2019-09-04 00:00:00,98.451
2019-09-05 00:00:00,98.414
2019-09-06 00:00:00,98.394
2019-09-09 00:00:00,98.281
2019-09-10 00:00:00,98.326
2019-09-11 00:00:00,98.645
2019-09-12 00:00:00,98.309
2019-09-13 00:00:00,98.257
2019-09-16 00:00:00,98.61
2019-09-17 00:00:00,98.261
2019-09-18 00:00:00,98.561
2019-09-19 00:00:00,98.272
2019-09-20 00:00:00,98.513
2019-09-23 00:00:00,98.599
2019-09-24 00:00:00,98.337
2019-09-25 00:00:00,99.037
2019-09-26 00:00:00,99.132
2019-09-27 00:00:00,99.109
2019-09-30 00:00:00,99.377
2019-10-01 00:00:00,99.128
2019-10-02 00:00:00,99.019
2019-10-03 00:00:00,98.864
2019-10-04 00:00:00,98.808
2019-10-07 00:00:00,98.967
2019-10-08 00:00:00,99.133
2019-10-09 00:00:00,99.118
2019-10-10 00:00:00,98.701
2019-10-11 00:00:00,98.301
2019-10-14 00:00:00,98.454
2019-10-15 00:00:00,98.288
2019-10-16 00:00:00,98.002
2019-10-17 00:00:00,97.607
2019-10-18 00:00:00,97.282
2019-10-21 00:00:00,97.328
2019-10-22 00:00:00,97.526
2019-10-23 00:00:00,97.491
2019-10-24 00:00:00,97.631
2019-10-25 00:00:00,97.831
2019-10-28 00:00:00,97.764
2019-10-29 00:00:00,97.69
2019-10-30 00:00:00,97.646
2019-10-31 00:00:00,97.352
2019-11-01 00:00:00,97.239
2019-11-04 00:00:00,97.505
2019-11-05 00:00:00,97.983
2019-11-06 00:00:00,97.952
2019-11-07 00:00:00,98.143
2019-11-08 00:00:00,98.353
2019-11-11 00:00:00,98.2
2019-11-12 00:00:00,98.309
2019-11-13 00:00:00,98.373
2019-11-14 00:00:00,98.163
2019-11-15 00:00:00,97.999
2019-11-18 00:00:00,97.794
2019-11-19 00:00:00,97.856
2019-11-20 00:00:00,97.934
2019-11-21 00:00:00,97.993
2019-11-22 00:00:00,98.27
2019-11-25 00:00:00,98.323
2019-11-26 00:00:00,98.252
2019-11-27 00:00:00,98.37
2019-11-28 00:00:00,98.37
2019-11-29 00:00:00,98.273
2019-12-02 00:00:00,97.856
2019-12-03 00:00:00,97.737
2019-12-04 00:00:00,97.648
2019-12-05 00:00:00,97.41
2019-12-06 00:00:00,97.7
2019-12-09 00:00:00,97.644
2019-12-10 00:00:00,97.413
2019-12-11 00:00:00,97.078
2019-12-12 00:00:00,97.397
2019-12-13 00:00:00,97.172
2019-12-16 00:00:00,97.019
2019-12-17 00:00:00,97.222
2019-12-18 00:00:00,97.4
2019-12-19 00:00:00,97.379
2019-12-20 00:00:00,97.69
2019-12-23 00:00:00,97.658
2019-12-24 00:00:00,97.654
2019-12-25 00:00:00,97.632
2019-12-26 00:00:00,97.534
2019-12-27 00:00:00,96.919
2019-12-30 00:00:00,96.74
2019-12-31 00:00:00,96.389
2020-01-01 00:00:00,96.445
2020-01-02 00:00:00,96.846
2020-01-03 00:00:00,96.838
2020-01-06 00:00:00,96.671
2020-01-07 00:00:00,97.005
2020-01-08 00:00:00,97.299
2020-01-09 00:00:00,97.45
2020-01-10 00:00:00,97.356
2020-01-13 00:00:00,97.345
2020-01-14 00:00:00,97.372
2020-01-15 00:00:00,97.229
2020-01-16 00:00:00,97.32
2020-01-17 00:00:00,97.606
2020-01-20 00:00:00,97.606
2020-01-21 00:00:00,97.531
2020-01-22 00:00:00,97.527
2020-01-23 00:00:00,97.693
2020-01-24 00:00:00,97.853
2020-01-27 00:00:00,97.956
2020-01-28 00:00:00,98.018
2020-01-29 00:00:00,97.991
2020-01-30 00:00:00,97.867
2020-01-31 00:00:00,97.39
2020-02-03 00:00:00,97.8
2020-02-04 00:00:00,97.961
2020-02-05 00:00:00,98.301
2020-02-06 00:00:00,98.496
2020-02-07 00:00:00,98.684
2020-02-10 00:00:00,98.832
2020-02-11 00:00:00,98.721
2020-02-12 00:00:00,99.049
2020-02-13 00:00:00,99.067
2020-02-14 00:00:00,99.124
2020-02-17 00:00:00,99.003
2020-02-18 00:00:00,99.44
2020-02-19 00:00:00,99.705
2020-02-20 00:00:00,99.865
2020-02-21 00:00:00,99.262
2020-02-24 00:00:00,99.359
2020-02-25 00:00:00,98.968
2020-02-26 00:00:00,98.996
2020-02-27 00:00:00,98.508
2020-02-28 00:00:00,98.132
2020-03-02 00:00:00,97.36
2020-03-03 00:00:00,97.153
2020-03-04 00:00:00,97.336
2020-03-05 00:00:00,96.82
2020-03-06 00:00:00,95.951
2020-03-09 00:00:00,94.895
2020-03-10 00:00:00,96.414
2020-03-11 00:00:00,96.507
2020-03-12 00:00:00,97.468
2020-03-13 00:00:00,98.749
2020-03-16 00:00:00,98.069
2020-03-17 00:00:00,99.575
2020-03-18 00:00:00,101.16
2020-03-19 00:00:00,102.755
2020-03-20 00:00:00,102.817
2020-03-23 00:00:00,102.487
2020-03-24 00:00:00,102.039
2020-03-25 00:00:00,101.05
2020-03-26 00:00:00,99.352
2020-03-27 00:00:00,98.365
2020-03-30 00:00:00,99.181
2020-03-31 00:00:00,99.048
2020-04-01 00:00:00,99.673
2020-04-02 00:00:00,100.18
2020-04-03 00:00:00,100.576
2020-04-06 00:00:00,100.685
2020-04-07 00:00:00,99.9
2020-04-08 00:00:00,100.119
2020-04-09 00:00:00,99.517
2020-04-10 00:00:00,99.482
2020-04-13 00:00:00,99.348
2020-04-14 00:00:00,98.887
2020-04-15 00:00:00,99.461
2020-04-16 00:00:00,100.025
2020-04-17 00:00:00,99.782
2020-04-20 00:00:00,99.955
2020-04-21 00:00:00,100.258
2020-04-22 00:00:00,100.388
2020-04-23 00:00:00,100.433
2020-04-24 00:00:00,100.38
2020-04-27 00:00:00,100.041
2020-04-28 00:00:00,99.865
2020-04-29 00:00:00,99.565
2020-04-30 00:00:00,99.016
2020-05-01 00:00:00,99.079
2020-05-04 00:00:00,99.484
2020-05-05 00:00:00,99.709
2020-05-06 00:00:00,100.091
2020-05-07 00:00:00,99.889
2020-05-08 00:00:00,99.734
2020-05-11 00:00:00,100.236
2020-05-12 00:00:00,99.933
2020-05-13 00:00:00,100.242
2020-05-14 00:00:00,100.466
2020-05-15 00:00:00,100.402
2020-05-18 00:00:00,99.665
2020-05-19 00:00:00,99.371
2020-05-20 00:00:00,99.124
2020-05-21 00:00:00,99.37
2020-05-22 00:00:00,99.863
2020-05-25 00:00:00,99.863
2020-05-26 00:00:00,98.908
2020-05-27 00:00:00,99.062
2020-05-28 00:00:00,98.383
2020-05-29 00:00:00,98.344
2020-06-01 00:00:00,97.83
2020-06-02 00:00:00,97.673
2020-06-03 00:00:00,97.276
2020-06-04 00:00:00,96.677
2020-06-05 00:00:00,96.937
2020-06-08 00:00:00,96.618
2020-06-09 00:00:00,96.324
2020-06-10 00:00:00,95.959
2020-06-11 00:00:00,96.733
2020-06-12 00:00:00,97.319
2020-06-15 00:00:00,96.706
2020-06-16 00:00:00,96.958
2020-06-17 00:00:00,97.158
2020-06-18 00:00:00,97.421
2020-06-19 00:00:00,97.623
2020-06-22 00:00:00,97.039
2020-06-23 00:00:00,96.646
2020-06-24 00:00:00,97.148
2020-06-25 00:00:00,97.429
2020-06-26 00:00:00,97.433
2020-06-29 00:00:00,97.536
2020-06-30 00:00:00,97.391
2020-07-01 00:00:00,97.196
2020-07-02 00:00:00,97.317
2020-07-03 00:00:00,97.172
2020-07-06 00:00:00,96.725
2020-07-07 00:00:00,96.881
2020-07-08 00:00:00,96.428
2020-07-09 00:00:00,96.7
2020-07-10 00:00:00,96.652
2020-07-13 00:00:00,96.464
2020-07-14 00:00:00,96.259
2020-07-15 00:00:00,96.081
2020-07-16 00:00:00,96.346
2020-07-17 00:00:00,95.942
2020-07-20 00:00:00,95.832
2020-07-21 00:00:00,95.117
2020-07-22 00:00:00,94.988
2020-07-23 00:00:00,94.692
2020-07-24 00:00:00,94.435
2020-07-27 00:00:00,93.668
2020-07-28 00:00:00,93.696
2020-07-29 00:00:00,93.453
2020-07-30 00:00:00,93.021
2020-07-31 00:00:00,93.349
2020-08-03 00:00:00,93.542
2020-08-04 00:00:00,93.382
2020-08-05 00:00:00,92.868
2020-08-06 00:00:00,92.788
2020-08-07 00:00:00,93.435
2020-08-10 00:00:00,93.582
2020-08-11 00:00:00,93.628
2020-08-12 00:00:00,93.443
2020-08-13 00:00:00,93.335
2020-08-14 00:00:00,93.096
2020-08-17 00:00:00,92.851
2020-08-18 00:00:00,92.271
2020-08-19 00:00:00,92.887
2020-08-20 00:00:00,92.793
2020-08-21 00:00:00,93.247
2020-08-24 00:00:00,93.298
2020-08-25 00:00:00,93.019
2020-08-26 00:00:00,93.006
2020-08-27 00:00:00,93.001
2020-08-28 00:00:00,92.371
2020-08-31 00:00:00,92.144
2020-09-01 00:00:00,92.338
2020-09-02 00:00:00,92.847
2020-09-03 00:00:00,92.739
2020-09-04 00:00:00,92.719
2020-09-07 00:00:00,92.719
2020-09-08 00:00:00,93.445
2020-09-09 00:00:00,93.255
2020-09-10 00:00:00,93.336
2020-09-11 00:00:00,93.333
2020-09-14 00:00:00,93.052
2020-09-15 00:00:00,93.05
2020-09-16 00:00:00,93.214
2020-09-17 00:00:00,92.97
2020-09-18 00:00:00,92.926
2020-09-21 00:00:00,93.656
2020-09-22 00:00:00,93.988
2020-09-23 00:00:00,94.389
2020-09-24 00:00:00,94.354
2020-09-25 00:00:00,94.642
2020-09-28 00:00:00,94.278
2020-09-29 00:00:00,93.891
2020-09-30 00:00:00,93.886
2020-10-01 00:00:00,93.711
2020-10-02 00:00:00,93.844
2020-10-05 00:00:00,93.513
2020-10-06 00:00:00,93.686
2020-10-07 00:00:00,93.63
2020-10-08 00:00:00,93.605
2020-10-09 00:00:00,93.057
2020-10-12 00:00:00,93.065
2020-10-13 00:00:00,93.531
2020-10-14 00:00:00,93.382
2020-10-15 00:00:00,93.856
2020-10-16 00:00:00,93.682
2020-10-19 00:00:00,93.427
2020-10-20 00:00:00,93.067
2020-10-21 00:00:00,92.611
2020-10-22 00:00:00,92.951
2020-10-23 00:00:00,92.768
2020-10-26 00:00:00,93.045
2020-10-27 00:00:00,92.94
2020-10-28 00:00:00,93.405
2020-10-29 00:00:00,93.955
2020-10-30 00:00:00,94.038
2020-11-02 00:00:00,94.129
2020-11-03 00:00:00,93.553
2020-11-04 00:00:00,93.407
2020-11-05 00:00:00,92.525
2020-11-06 00:00:00,92.229
2020-11-09 00:00:00,92.725
2020-11-10 00:00:00,92.749
2020-11-11 00:00:00,93.043
2020-11-12 00:00:00,92.963
2020-11-13 00:00:00,92.755
2020-11-16 00:00:00,92.642
2020-11-17 00:00:00,92.416
2020-11-18 00:00:00,92.316
2020-11-19 00:00:00,92.294
2020-11-20 00:00:00,92.392
2020-11-23 00:00:00,92.505
2020-11-24 00:00:00,92.226
2020-11-25 00:00:00,91.994
2020-11-26 00:00:00,91.994
2020-11-27 00:00:00,91.79
2020-11-30 00:00:00,91.869
2020-12-01 00:00:00,91.313
2020-12-02 00:00:00,91.118
2020-12-03 00:00:00,90.714
2020-12-04 00:00:00,90.701
2020-12-07 00:00:00,90.792
2020-12-08 00:00:00,90.965
2020-12-09 00:00:00,91.087
2020-12-10 00:00:00,90.824
2020-12-11 00:00:00,90.976
2020-12-14 00:00:00,90.711
2020-12-15 00:00:00,90.473
2020-12-16 00:00:00,90.45
2020-12-17 00:00:00,89.822
2020-12-18 00:00:00,90.016
2020-12-21 00:00:00,90.043
2020-12-22 00:00:00,90.654
2020-12-23 00:00:00,90.413
2020-12-24 00:00:00,90.323
2020-12-25 00:00:00,90.223
2020-12-28 00:00:00,90.337
2020-12-29 00:00:00,89.994
2020-12-30 00:00:00,89.68
2020-12-31 00:00:00,89.937
2021-01-01 00:00:00,89.937
2021-01-04 00:00:00,89.869
2021-01-05 00:00:00,89.436
2021-01-06 00:00:00,89.53
2021-01-07 00:00:00,89.826
2021-01-08 00:00:00,90.098
2021-01-11 00:00:00,90.465
2021-01-12 00:00:00,90.093
2021-01-13 00:00:00,90.355
2021-01-14 00:00:00,90.239
2021-01-15 00:00:00,90.772
2021-01-18 00:00:00,90.765
2021-01-19 00:00:00,90.498
2021-01-20 00:00:00,90.475
2021-01-21 00:00:00,90.131
2021-01-22 00:00:00,90.238
2021-01-25 00:00:00,90.391
2021-01-26 00:00:00,90.17
2021-01-27 00:00:00,90.647
2021-01-28 00:00:00,90.455
2021-01-29 00:00:00,90.584
2021-02-01 00:00:00,90.98
2021-02-02 00:00:00,91.197
2021-02-03 00:00:00,91.171
2021-02-04 00:00:00,91.529
2021-02-05 00:00:00,91.042
2021-02-08 00:00:00,90.934
2021-02-09 00:00:00,90.439
2021-02-10 00:00:00,90.371
2021-02-11 00:00:00,90.417
2021-02-12 00:00:00,90.48
2021-02-15 00:00:00,90.48
2021-02-16 00:00:00,90.509
2021-02-17 00:00:00,90.951
2021-02-18 00:00:00,90.592
2021-02-19 00:00:00,90.364
2021-02-22 00:00:00,90.01
2021-02-23 00:00:00,90.169
2021-02-24 00:00:00,90.176
2021-02-25 00:00:00,90.134
2021-02-26 00:00:00,90.879
2021-03-01 00:00:00,91.039
2021-03-02 00:00:00,90.785
2021-03-03 00:00:00,90.947
2021-03-04 00:00:00,91.631
2021-03-05 00:00:00,91.977
2021-03-08 00:00:00,92.313
2021-03-09 00:00:00,91.958
2021-03-10 00:00:00,91.823
2021-03-11 00:00:00,91.42
2021-03-12 00:00:00,91.679
2021-03-15 00:00:00,91.833
2021-03-16 00:00:00,91.865
2021-03-17 00:00:00,91.442
2021-03-18 00:00:00,91.862
2021-03-19 00:00:00,91.919
2021-03-22 00:00:00,91.742
2021-03-23 00:00:00,92.336
2021-03-24 00:00:00,92.528
2021-03-25 00:00:00,92.848
2021-03-26 00:00:00,92.766
2021-03-29 00:00:00,92.944
2021-03-30 00:00:00,93.297
2021-03-31 00:00:00,93.232
2021-04-01 00:00:00,92.929
2021-04-02 00:00:00,93.022
2021-04-05 00:00:00,92.595
2021-04-06 00:00:00,92.335
2021-04-07 00:00:00,92.455
