date,USDJPY_Japan
2024-03-13 00:00:00,147.76
2024-03-14 00:00:00,148.33
2024-03-15 00:00:00,149.04
2024-03-18 00:00:00,149.15
2024-03-19 00:00:00,150.86
2024-03-20 00:00:00,151.26
2024-03-21 00:00:00,151.62
2024-03-22 00:00:00,151.41
2024-03-25 00:00:00,151.42
2024-03-26 00:00:00,151.56
2024-03-27 00:00:00,151.33
2024-03-28 00:00:00,151.38
2024-03-29 00:00:00,151.35
2024-04-01 00:00:00,151.65
2024-04-02 00:00:00,151.56
2024-04-03 00:00:00,151.7
2024-04-04 00:00:00,151.34
2024-04-05 00:00:00,151.62
2024-04-08 00:00:00,151.82
2024-04-09 00:00:00,151.76
2024-04-10 00:00:00,153.16
2024-04-11 00:00:00,153.27
2024-04-12 00:00:00,153.23
2024-04-15 00:00:00,154.28
2024-04-16 00:00:00,154.72
2024-04-17 00:00:00,154.39
2024-04-18 00:00:00,154.64
2024-04-19 00:00:00,154.64
2024-04-22 00:00:00,154.85
2024-04-23 00:00:00,154.83
2024-04-24 00:00:00,155.35
2024-04-25 00:00:00,155.65
2024-04-26 00:00:00,158.33
2024-04-29 00:00:00,156.35
2024-04-30 00:00:00,157.8
2024-05-01 00:00:00,154.57
2024-05-02 00:00:00,153.64
2024-05-03 00:00:00,153.05
2024-05-06 00:00:00,153.92
2024-05-07 00:00:00,154.69
2024-05-08 00:00:00,155.53
2024-05-09 00:00:00,155.48
2024-05-10 00:00:00,155.78
2024-05-13 00:00:00,156.22
2024-05-14 00:00:00,156.42
2024-05-15 00:00:00,154.88
2024-05-16 00:00:00,155.39
2024-05-17 00:00:00,155.65
2024-05-20 00:00:00,156.26
2024-05-21 00:00:00,156.17
2024-05-22 00:00:00,156.8
2024-05-23 00:00:00,156.93
2024-05-24 00:00:00,156.99
2024-05-27 00:00:00,156.88
2024-05-28 00:00:00,157.17
2024-05-29 00:00:00,157.64
2024-05-30 00:00:00,156.82
2024-05-31 00:00:00,157.31
2024-06-03 00:00:00,156.08
2024-06-04 00:00:00,154.88
2024-06-05 00:00:00,156.11
2024-06-06 00:00:00,155.61
2024-06-07 00:00:00,156.75
2024-06-10 00:00:00,157.04
2024-06-11 00:00:00,157.13
2024-06-12 00:00:00,156.72
2024-06-13 00:00:00,157.03
2024-06-14 00:00:00,157.4
2024-06-17 00:00:00,157.74
2024-06-18 00:00:00,157.86
2024-06-19 00:00:00,158.09
2024-06-20 00:00:00,158.93
2024-06-21 00:00:00,159.8
2024-06-24 00:00:00,159.62
2024-06-25 00:00:00,159.7
2024-06-26 00:00:00,160.81
2024-06-27 00:00:00,160.76
2024-06-28 00:00:00,160.88
2024-07-01 00:00:00,161.46
2024-07-02 00:00:00,161.44
2024-07-03 00:00:00,161.69
2024-07-04 00:00:00,161.28
2024-07-05 00:00:00,160.75
2024-07-08 00:00:00,160.83
2024-07-09 00:00:00,161.33
2024-07-10 00:00:00,161.69
2024-07-11 00:00:00,158.84
2024-07-12 00:00:00,157.83
2024-07-15 00:00:00,158.06
2024-07-16 00:00:00,158.35
2024-07-17 00:00:00,156.2
2024-07-18 00:00:00,157.37
2024-07-19 00:00:00,157.48
2024-07-22 00:00:00,157.04
2024-07-23 00:00:00,155.59
2024-07-24 00:00:00,153.89
2024-07-25 00:00:00,153.94
2024-07-26 00:00:00,153.76
2024-07-29 00:00:00,154.02
2024-07-30 00:00:00,152.77
2024-07-31 00:00:00,149.98
2024-08-01 00:00:00,149.36
2024-08-02 00:00:00,146.53
2024-08-05 00:00:00,144.18
2024-08-06 00:00:00,144.34
2024-08-07 00:00:00,146.68
2024-08-08 00:00:00,147.23
2024-08-09 00:00:00,146.61
2024-08-12 00:00:00,147.21
2024-08-13 00:00:00,146.84
2024-08-14 00:00:00,147.33
2024-08-15 00:00:00,149.28
2024-08-16 00:00:00,147.63
2024-08-19 00:00:00,146.59
2024-08-20 00:00:00,145.26
2024-08-21 00:00:00,145.21
2024-08-22 00:00:00,146.29
2024-08-23 00:00:00,144.37
2024-08-26 00:00:00,144.53
2024-08-27 00:00:00,143.96
2024-08-28 00:00:00,144.59
2024-08-29 00:00:00,144.99
2024-08-30 00:00:00,146.17
2024-09-02 00:00:00,146.92
2024-09-03 00:00:00,145.48
2024-09-04 00:00:00,143.74
2024-09-05 00:00:00,143.45
2024-09-06 00:00:00,142.3
2024-09-09 00:00:00,143.18
2024-09-10 00:00:00,142.44
2024-09-11 00:00:00,142.36
2024-09-12 00:00:00,141.82
2024-09-13 00:00:00,140.85
2024-09-16 00:00:00,140.62
2024-09-17 00:00:00,142.41
2024-09-18 00:00:00,142.29
2024-09-19 00:00:00,142.63
2024-09-20 00:00:00,143.85
2024-09-23 00:00:00,143.61
2024-09-24 00:00:00,143.23
2024-09-25 00:00:00,144.75
2024-09-26 00:00:00,144.81
2024-09-27 00:00:00,142.21
2024-09-30 00:00:00,143.63
2024-10-01 00:00:00,143.57
2024-10-02 00:00:00,146.47
2024-10-03 00:00:00,146.93
2024-10-04 00:00:00,148.7
2024-10-07 00:00:00,148.18
2024-10-08 00:00:00,148.2
2024-10-09 00:00:00,149.31
2024-10-10 00:00:00,148.57
2024-10-11 00:00:00,149.13
2024-10-14 00:00:00,149.76
2024-10-15 00:00:00,149.2
2024-10-16 00:00:00,149.64
2024-10-17 00:00:00,150.21
2024-10-18 00:00:00,149.53
2024-10-21 00:00:00,150.84
2024-10-22 00:00:00,151.08
2024-10-23 00:00:00,152.76
2024-10-24 00:00:00,151.83
2024-10-25 00:00:00,152.31
2024-10-28 00:00:00,153.29
2024-10-29 00:00:00,153.36
2024-10-30 00:00:00,153.42
2024-10-31 00:00:00,152.03
2024-11-01 00:00:00,153.01
2024-11-04 00:00:00,152.13
2024-11-05 00:00:00,151.62
2024-11-06 00:00:00,154.63
2024-11-07 00:00:00,152.94
2024-11-08 00:00:00,152.64
2024-11-11 00:00:00,153.72
2024-11-12 00:00:00,154.61
2024-11-13 00:00:00,155.46
2024-11-14 00:00:00,156.27
2024-11-15 00:00:00,154.3
2024-11-18 00:00:00,154.66
2024-11-19 00:00:00,154.66
2024-11-20 00:00:00,155.44
2024-11-21 00:00:00,154.54
2024-11-22 00:00:00,154.78
2024-11-25 00:00:00,154.23
2024-11-26 00:00:00,153.08
2024-11-27 00:00:00,151.09
2024-11-28 00:00:00,151.55
2024-11-29 00:00:00,149.77
2024-12-02 00:00:00,149.6
2024-12-03 00:00:00,149.6
2024-12-04 00:00:00,150.59
2024-12-05 00:00:00,150.1
2024-12-06 00:00:00,150.0
2024-12-09 00:00:00,151.21
2024-12-10 00:00:00,151.95
2024-12-11 00:00:00,152.45
2024-12-12 00:00:00,152.63
2024-12-13 00:00:00,153.65
2024-12-16 00:00:00,154.15
2024-12-17 00:00:00,153.46
2024-12-18 00:00:00,154.8
2024-12-19 00:00:00,157.44
2024-12-20 00:00:00,156.31
2024-12-23 00:00:00,157.17
2024-12-24 00:00:00,157.19
2024-12-25 00:00:00,157.33
2024-12-26 00:00:00,157.99
2024-12-27 00:00:00,157.87
2024-12-30 00:00:00,156.84
2024-12-31 00:00:00,157.2
2025-01-01 00:00:00,157.24
2025-01-02 00:00:00,157.5
2025-01-03 00:00:00,157.26
2025-01-06 00:00:00,157.62
2025-01-07 00:00:00,158.05
2025-01-08 00:00:00,158.35
2025-01-09 00:00:00,158.14
2025-01-10 00:00:00,157.73
2025-01-13 00:00:00,157.48
2025-01-14 00:00:00,157.96
2025-01-15 00:00:00,156.47
2025-01-16 00:00:00,155.16
2025-01-17 00:00:00,156.3
2025-01-20 00:00:00,155.62
2025-01-21 00:00:00,155.52
2025-01-22 00:00:00,156.53
2025-01-23 00:00:00,156.05
2025-01-24 00:00:00,156.0
2025-01-27 00:00:00,154.51
2025-01-28 00:00:00,155.54
2025-01-29 00:00:00,155.22
2025-01-30 00:00:00,154.29
2025-01-31 00:00:00,155.19
2025-02-03 00:00:00,154.73
2025-02-04 00:00:00,154.34
2025-02-05 00:00:00,152.61
2025-02-06 00:00:00,151.41
2025-02-07 00:00:00,151.41
2025-02-10 00:00:00,152.0
2025-02-11 00:00:00,152.49
2025-02-12 00:00:00,154.42
2025-02-13 00:00:00,152.8
2025-02-14 00:00:00,152.31
2025-02-17 00:00:00,151.51
2025-02-18 00:00:00,152.06
2025-02-19 00:00:00,151.47
2025-02-20 00:00:00,149.64
2025-02-21 00:00:00,149.27
2025-02-24 00:00:00,149.72
2025-02-25 00:00:00,149.03
2025-02-26 00:00:00,149.1
2025-02-27 00:00:00,149.81
2025-02-28 00:00:00,150.63
2025-03-03 00:00:00,149.5
2025-03-04 00:00:00,149.79
2025-03-05 00:00:00,148.88
2025-03-06 00:00:00,147.98
2025-03-07 00:00:00,148.04
2025-03-10 00:00:00,147.27
2025-03-11 00:00:00,147.78
2025-03-12 00:00:00,148.25
2025-03-13 00:00:00,147.81
2025-03-14 00:00:00,148.64
2025-03-17 00:00:00,149.21
2025-03-18 00:00:00,149.27
2025-03-19 00:00:00,148.69
2025-03-20 00:00:00,148.78
2025-03-21 00:00:00,149.32
2025-03-24 00:00:00,150.7
2025-03-25 00:00:00,149.91
2025-03-26 00:00:00,150.57
2025-03-27 00:00:00,151.05
2025-03-28 00:00:00,149.84
2025-03-31 00:00:00,149.96
2025-04-01 00:00:00,149.61
2025-04-02 00:00:00,149.28
2025-04-03 00:00:00,146.06
2025-04-04 00:00:00,146.93
2025-04-07 00:00:00,147.84
2025-04-08 00:00:00,146.27
2025-04-09 00:00:00,147.76
2025-04-10 00:00:00,144.45
2025-04-11 00:00:00,143.54
2025-04-14 00:00:00,143.06
2025-04-15 00:00:00,143.21
2025-04-16 00:00:00,141.88
2025-04-17 00:00:00,142.43
2025-04-18 00:00:00,142.18
2025-04-21 00:00:00,140.86
2025-04-22 00:00:00,141.57
2025-04-23 00:00:00,143.45
2025-04-24 00:00:00,142.63
2025-04-25 00:00:00,143.67
2025-04-28 00:00:00,142.01
2025-04-29 00:00:00,142.33
2025-04-30 00:00:00,143.07
2025-05-01 00:00:00,145.39
2025-05-02 00:00:00,144.96
2025-05-05 00:00:00,143.7
2025-05-06 00:00:00,142.45
2025-05-07 00:00:00,143.83
2025-05-08 00:00:00,145.91
2025-05-09 00:00:00,145.37
2025-05-12 00:00:00,148.46
2025-05-13 00:00:00,147.48
2025-05-14 00:00:00,146.75
2025-05-15 00:00:00,145.67
2025-05-16 00:00:00,145.7
2025-05-19 00:00:00,144.86
2025-05-20 00:00:00,144.51
2025-05-21 00:00:00,143.68
2025-05-22 00:00:00,144.01
2025-05-23 00:00:00,142.56
2025-05-26 00:00:00,142.85
2025-05-27 00:00:00,144.33
2025-05-28 00:00:00,144.84
2025-05-29 00:00:00,144.21
2025-05-30 00:00:00,144.02
2025-06-02 00:00:00,142.71
2025-06-03 00:00:00,143.97
2025-06-04 00:00:00,142.77
2025-06-05 00:00:00,143.53
2025-06-06 00:00:00,144.85
2025-06-09 00:00:00,144.57
2025-06-10 00:00:00,144.87
2025-06-11 00:00:00,144.56
2025-06-12 00:00:00,143.48
2025-06-13 00:00:00,144.07
2025-06-16 00:00:00,144.75
2025-06-17 00:00:00,145.29
2025-06-18 00:00:00,145.13
2025-06-19 00:00:00,145.45
2025-06-20 00:00:00,146.09
2025-06-23 00:00:00,146.15
2025-06-24 00:00:00,144.94
2025-06-25 00:00:00,145.24
2025-06-26 00:00:00,144.42
2025-06-27 00:00:00,144.65
2025-06-30 00:00:00,144.03
2025-07-01 00:00:00,143.42
2025-07-02 00:00:00,143.66
2025-07-03 00:00:00,144.93
2025-07-04 00:00:00,144.47
2025-07-07 00:00:00,146.05
2025-07-08 00:00:00,146.58
2025-07-09 00:00:00,146.33
2025-07-10 00:00:00,146.26
2025-07-11 00:00:00,147.43
2025-07-14 00:00:00,147.72
2025-07-15 00:00:00,148.88
2025-07-16 00:00:00,147.88
2025-07-17 00:00:00,148.58
2025-07-18 00:00:00,148.81
2025-07-21 00:00:00,147.38
2025-07-22 00:00:00,146.63
2025-07-23 00:00:00,146.51
2025-07-24 00:00:00,147.01
2025-07-25 00:00:00,147.69
2025-07-28 00:00:00,148.53
2025-07-29 00:00:00,148.46
2025-07-30 00:00:00,149.51
2025-07-31 00:00:00,150.75
2025-08-01 00:00:00,147.4
2025-08-04 00:00:00,147.09
2025-08-05 00:00:00,147.62
2025-08-06 00:00:00,147.37
2025-08-07 00:00:00,147.14
2025-08-08 00:00:00,147.74
2025-08-11 00:00:00,148.15
2025-08-12 00:00:00,147.84
2025-08-13 00:00:00,147.38
2025-08-14 00:00:00,147.76
2025-08-15 00:00:00,147.19
2025-08-18 00:00:00,147.89
2025-08-19 00:00:00,147.67
2025-08-20 00:00:00,147.33
2025-08-21 00:00:00,148.37
2025-08-22 00:00:00,146.94
2025-08-25 00:00:00,147.8
2025-08-26 00:00:00,147.4
2025-08-27 00:00:00,147.42
2025-08-28 00:00:00,146.93
2025-08-29 00:00:00,147.05
2025-09-01 00:00:00,147.18
2025-09-02 00:00:00,148.36
2025-09-03 00:00:00,148.1
2025-09-04 00:00:00,148.49
2025-09-05 00:00:00,147.43
2025-09-08 00:00:00,147.5
2025-09-09 00:00:00,147.41
2025-09-10 00:00:00,147.46
2025-09-11 00:00:00,147.21
2025-09-12 00:00:00,147.68
2025-09-15 00:00:00,147.4
2025-09-16 00:00:00,146.48
2025-09-17 00:00:00,146.99
2025-09-18 00:00:00,148.0
2025-09-19 00:00:00,147.95
2025-09-22 00:00:00,147.72
2025-09-23 00:00:00,147.64
2025-09-24 00:00:00,148.9
2025-09-25 00:00:00,149.8
2025-09-26 00:00:00,149.49
2025-09-29 00:00:00,148.59
2025-09-30 00:00:00,147.9
2025-10-01 00:00:00,147.07
2025-10-02 00:00:00,147.26
2025-10-03 00:00:00,147.47
2025-10-06 00:00:00,150.35
2025-10-07 00:00:00,151.9
2025-10-08 00:00:00,152.69
2025-10-09 00:00:00,153.07
2025-10-10 00:00:00,151.19
2025-10-13 00:00:00,152.28
2025-10-14 00:00:00,151.84
2025-10-15 00:00:00,151.05
2025-10-16 00:00:00,150.43
2025-10-17 00:00:00,150.61
2025-10-20 00:00:00,150.75
2025-10-21 00:00:00,151.93
2025-10-22 00:00:00,151.98
2025-10-23 00:00:00,152.57
2025-10-24 00:00:00,152.86
2025-10-27 00:00:00,152.88
2025-10-28 00:00:00,152.11
2025-10-29 00:00:00,152.73
2025-10-30 00:00:00,154.13
2025-10-31 00:00:00,153.99
2025-11-03 00:00:00,154.22
2025-11-04 00:00:00,153.67
2025-11-05 00:00:00,154.12
2025-11-06 00:00:00,153.06
2025-11-07 00:00:00,153.42
2025-11-10 00:00:00,154.15
2025-11-11 00:00:00,154.16
2025-11-12 00:00:00,154.79
2025-11-13 00:00:00,154.56
2025-11-14 00:00:00,154.55
2025-11-17 00:00:00,155.26
2025-11-18 00:00:00,155.51
2025-11-19 00:00:00,157.16
2025-11-20 00:00:00,157.47
2025-11-21 00:00:00,156.41
2025-11-24 00:00:00,156.89
2025-11-25 00:00:00,156.05
2025-11-26 00:00:00,156.47
2025-11-27 00:00:00,156.31
2025-11-28 00:00:00,156.18
2025-12-01 00:00:00,155.46
2025-12-02 00:00:00,155.88
2025-12-03 00:00:00,155.25
2025-12-04 00:00:00,155.1
2025-12-05 00:00:00,155.33
2025-12-08 00:00:00,155.92
2025-12-09 00:00:00,156.88
2025-12-10 00:00:00,156.02
2025-12-11 00:00:00,155.59
2025-12-12 00:00:00,155.81
2025-12-15 00:00:00,155.23
2025-12-16 00:00:00,154.72
2025-12-17 00:00:00,155.69
2025-12-18 00:00:00,155.55
2025-12-19 00:00:00,157.75
2025-12-22 00:00:00,157.05
2025-12-23 00:00:00,156.23
2025-12-24 00:00:00,155.93
2025-12-25 00:00:00,155.83
2025-12-26 00:00:00,156.57
2025-12-29 00:00:00,156.06
2025-12-30 00:00:00,156.41
2025-12-31 00:00:00,156.71
2026-01-01 00:00:00,156.75
2026-01-02 00:00:00,156.84
2026-01-05 00:00:00,156.38
2026-01-06 00:00:00,156.65
2026-01-07 00:00:00,156.76
2026-01-08 00:00:00,156.87
2026-01-09 00:00:00,157.89
2026-01-12 00:00:00,158.14
2026-01-13 00:00:00,159.14
2026-01-14 00:00:00,158.46
2026-01-15 00:00:00,158.63
2026-01-16 00:00:00,158.12
2026-01-19 00:00:00,158.11
2026-01-20 00:00:00,158.15
2026-01-21 00:00:00,158.3
2026-01-22 00:00:00,158.41
2026-01-23 00:00:00,155.7
2026-01-26 00:00:00,154.18
2026-01-27 00:00:00,152.21
2026-01-28 00:00:00,153.41
2026-01-29 00:00:00,153.11
2026-01-30 00:00:00,154.78
2026-02-02 00:00:00,155.63
2026-02-03 00:00:00,155.75
2026-02-04 00:00:00,156.86
2026-02-05 00:00:00,157.04
2026-02-06 00:00:00,157.22
2026-02-09 00:00:00,155.88
2026-02-10 00:00:00,154.39
2026-02-11 00:00:00,153.26
2026-02-12 00:00:00,152.74
2026-02-13 00:00:00,152.7
2026-02-16 00:00:00,153.47
2026-02-17 00:00:00,153.31
2026-02-18 00:00:00,154.81
2026-02-19 00:00:00,155.01
2026-02-20 00:00:00,155.05
2026-02-23 00:00:00,154.65
2026-02-24 00:00:00,155.87
2026-02-25 00:00:00,156.37
2026-02-26 00:00:00,156.13
2026-02-27 00:00:00,156.05
2026-03-02 00:00:00,157.39
2026-03-03 00:00:00,157.74
2026-03-04 00:00:00,157.06
2026-03-05 00:00:00,157.59
2026-03-06 00:00:00,157.78
2026-03-09 00:00:00,157.67
2026-03-10 00:00:00,158.05
2026-03-11 00:00:00,158.95
2026-03-12 00:00:00,159.35
2026-03-13 00:00:00,159.73
2026-03-16 00:00:00,159.07
2026-03-17 00:00:00,159.0
2026-03-18 00:00:00,159.86
2026-03-19 00:00:00,157.73
2026-03-20 00:00:00,159.23
2026-03-23 00:00:00,158.44
2026-03-24 00:00:00,158.7
2026-03-25 00:00:00,159.47
2026-03-26 00:00:00,159.81
2026-03-27 00:00:00,160.31
2026-03-30 00:00:00,159.71
2026-03-31 00:00:00,158.72
2026-04-01 00:00:00,158.82
2026-04-02 00:00:00,159.6
2026-04-03 00:00:00,159.67
2026-04-06 00:00:00,159.68
2026-04-07 00:00:00,159.62
2026-04-08 00:00:00,158.57
2026-04-09 00:00:00,158.96
2026-04-10 00:00:00,159.27
2026-04-13 00:00:00,159.45
2026-04-14 00:00:00,158.79
2026-04-15 00:00:00,159.0
2026-04-16 00:00:00,159.17
2026-04-17 00:00:00,158.64
2026-04-20 00:00:00,158.81
2026-04-21 00:00:00,159.37
2026-04-22 00:00:00,159.48
2026-04-23 00:00:00,159.71
2026-04-24 00:00:00,159.38
2026-04-27 00:00:00,159.42
2026-04-28 00:00:00,159.62
2026-04-29 00:00:00,160.41
2026-04-30 00:00:00,156.59
2026-05-01 00:00:00,157.01
2026-05-04 00:00:00,157.24
2026-05-05 00:00:00,157.88
2026-05-06 00:00:00,156.39
2026-05-07 00:00:00,156.93
2026-05-08 00:00:00,156.68
2026-05-11 00:00:00,157.19
2026-05-12 00:00:00,157.63
2026-05-13 00:00:00,157.86
2026-05-14 00:00:00,158.37
2026-05-15 00:00:00,158.74
2026-05-18 00:00:00,158.82
2026-05-19 00:00:00,159.07
2026-05-20 00:00:00,158.92
2026-05-21 00:00:00,158.98
2026-05-22 00:00:00,159.18
2026-05-25 00:00:00,158.91
2026-05-26 00:00:00,159.3
2026-05-27 00:00:00,159.52
2026-05-28 00:00:00,159.24
2026-05-29 00:00:00,159.27
2026-06-01 00:00:00,159.66
2026-06-02 00:00:00,159.91
2026-06-03 00:00:00,160.07
2026-06-04 00:00:00,160.02
2026-06-05 00:00:00,160.29
2026-06-08 00:00:00,160.16
2026-06-09 00:00:00,160.36
2026-06-10 00:00:00,160.55
2026-06-11 00:00:00,159.93
2026-06-12 00:00:00,160.24
2026-06-15 00:00:00,160.34
2026-06-16 00:00:00,160.43
2026-06-17 00:00:00,160.65
2026-06-18 00:00:00,161.38
2026-06-19 00:00:00,161.3
2026-06-22 00:00:00,161.6
