date,USDMXN_Mexico
2008-01-03 00:00:00,10.885
2008-01-04 00:00:00,10.9238
2008-01-07 00:00:00,10.8983
2008-01-08 00:00:00,10.9271
2008-01-09 00:00:00,10.9387
2008-01-10 00:00:00,10.9339
2008-01-11 00:00:00,10.943
2008-01-14 00:00:00,10.9075
2008-01-15 00:00:00,10.9474
2008-01-16 00:00:00,10.9396
2008-01-17 00:00:00,10.9507
2008-01-18 00:00:00,10.9045
2008-01-21 00:00:00,10.9975
2008-01-22 00:00:00,10.9308
2008-01-23 00:00:00,10.9178
2008-01-24 00:00:00,10.8911
2008-01-25 00:00:00,10.8988
2008-01-28 00:00:00,10.8674
2008-01-29 00:00:00,10.8481
2008-01-30 00:00:00,10.8383
2008-01-31 00:00:00,10.8272
2008-02-01 00:00:00,10.8096
2008-02-04 00:00:00,10.793
2008-02-05 00:00:00,10.8456
2008-02-06 00:00:00,10.8186
2008-02-07 00:00:00,10.7699
2008-02-08 00:00:00,10.7623
2008-02-11 00:00:00,10.7669
2008-02-12 00:00:00,10.7641
2008-02-13 00:00:00,10.745
2008-02-14 00:00:00,10.7604
2008-02-15 00:00:00,10.7596
2008-02-18 00:00:00,10.7362
2008-02-19 00:00:00,10.7631
2008-02-20 00:00:00,10.782
2008-02-21 00:00:00,10.8044
2008-02-22 00:00:00,10.7733
2008-02-25 00:00:00,10.7735
2008-02-26 00:00:00,10.73
2008-02-27 00:00:00,10.6988
2008-02-28 00:00:00,10.6743
2008-02-29 00:00:00,10.7136
2008-03-03 00:00:00,10.694
2008-03-04 00:00:00,10.7216
2008-03-05 00:00:00,10.7039
2008-03-06 00:00:00,10.8435
2008-03-07 00:00:00,10.821
2008-03-10 00:00:00,10.8525
2008-03-11 00:00:00,10.7688
2008-03-12 00:00:00,10.7695
2008-03-13 00:00:00,10.751
2008-03-14 00:00:00,10.7664
2008-03-17 00:00:00,10.7681
2008-03-18 00:00:00,10.684
2008-03-19 00:00:00,10.7192
2008-03-20 00:00:00,10.7228
2008-03-21 00:00:00,10.726
2008-03-24 00:00:00,10.6894
2008-03-25 00:00:00,10.6933
2008-03-26 00:00:00,10.705
2008-03-27 00:00:00,10.6935
2008-03-28 00:00:00,10.6946
2008-03-31 00:00:00,10.6421
2008-04-01 00:00:00,10.5645
2008-04-02 00:00:00,10.576
2008-04-03 00:00:00,10.5595
2008-04-04 00:00:00,10.5664
2008-04-07 00:00:00,10.552
2008-04-08 00:00:00,10.5651
2008-04-09 00:00:00,10.5733
2008-04-10 00:00:00,10.5356
2008-04-11 00:00:00,10.535
2008-04-14 00:00:00,10.4644
2008-04-15 00:00:00,10.4585
2008-04-16 00:00:00,10.462
2008-04-17 00:00:00,10.4755
2008-04-18 00:00:00,10.4835
2008-04-21 00:00:00,10.5328
2008-04-22 00:00:00,10.4828
2008-04-23 00:00:00,10.4687
2008-04-24 00:00:00,10.4418
2008-04-25 00:00:00,10.4642
2008-04-28 00:00:00,10.4735
2008-04-29 00:00:00,10.5383
2008-04-30 00:00:00,10.486
2008-05-01 00:00:00,10.4959
2008-05-02 00:00:00,10.4639
2008-05-05 00:00:00,10.4767
2008-05-06 00:00:00,10.502
2008-05-07 00:00:00,10.5568
2008-05-08 00:00:00,10.5827
2008-05-09 00:00:00,10.5642
2008-05-12 00:00:00,10.4809
2008-05-13 00:00:00,10.4828
2008-05-14 00:00:00,10.4878
2008-05-15 00:00:00,10.4468
2008-05-16 00:00:00,10.3977
2008-05-19 00:00:00,10.3752
2008-05-20 00:00:00,10.3885
2008-05-21 00:00:00,10.3703
2008-05-22 00:00:00,10.3663
2008-05-23 00:00:00,10.3901
2008-05-26 00:00:00,10.394
2008-05-27 00:00:00,10.3782
2008-05-28 00:00:00,10.329
2008-05-29 00:00:00,10.3288
2008-05-30 00:00:00,10.33
2008-06-02 00:00:00,10.3372
2008-06-03 00:00:00,10.3128
2008-06-04 00:00:00,10.3131
2008-06-05 00:00:00,10.2971
2008-06-06 00:00:00,10.3663
2008-06-09 00:00:00,10.3527
2008-06-10 00:00:00,10.4248
2008-06-11 00:00:00,10.4392
2008-06-12 00:00:00,10.372
2008-06-13 00:00:00,10.3591
2008-06-16 00:00:00,10.319
2008-06-17 00:00:00,10.3119
2008-06-18 00:00:00,10.3065
2008-06-19 00:00:00,10.3071
2008-06-20 00:00:00,10.2715
2008-06-23 00:00:00,10.3253
2008-06-24 00:00:00,10.2908
2008-06-25 00:00:00,10.2675
2008-06-26 00:00:00,10.2966
2008-06-27 00:00:00,10.2932
2008-06-30 00:00:00,10.3098
2008-07-01 00:00:00,10.3688
2008-07-02 00:00:00,10.3921
2008-07-03 00:00:00,10.3538
2008-07-04 00:00:00,10.3348
2008-07-07 00:00:00,10.3347
2008-07-08 00:00:00,10.3155
2008-07-09 00:00:00,10.3044
2008-07-10 00:00:00,10.3023
2008-07-11 00:00:00,10.2904
2008-07-14 00:00:00,10.3013
2008-07-15 00:00:00,10.2963
2008-07-16 00:00:00,10.2276
2008-07-17 00:00:00,10.2355
2008-07-18 00:00:00,10.1774
2008-07-21 00:00:00,10.1284
2008-07-22 00:00:00,10.0365
2008-07-23 00:00:00,10.0084
2008-07-24 00:00:00,10.0335
2008-07-25 00:00:00,10.0988
2008-07-28 00:00:00,10.054
2008-07-29 00:00:00,10.0521
2008-07-30 00:00:00,10.0199
2008-07-31 00:00:00,10.0368
2008-08-01 00:00:00,9.9357
2008-08-04 00:00:00,9.8581
2008-08-05 00:00:00,9.9128
2008-08-06 00:00:00,9.9459
2008-08-07 00:00:00,10.014
2008-08-08 00:00:00,10.1568
2008-08-11 00:00:00,10.1824
2008-08-12 00:00:00,10.1605
2008-08-13 00:00:00,10.1583
2008-08-14 00:00:00,10.1684
2008-08-15 00:00:00,10.1866
2008-08-18 00:00:00,10.175
2008-08-19 00:00:00,10.1325
2008-08-20 00:00:00,10.1416
2008-08-21 00:00:00,10.0931
2008-08-22 00:00:00,10.145
2008-08-25 00:00:00,10.1397
2008-08-26 00:00:00,10.1583
2008-08-27 00:00:00,10.1455
2008-08-28 00:00:00,10.2525
2008-08-29 00:00:00,10.287
2008-09-01 00:00:00,10.3361
2008-09-02 00:00:00,10.3615
2008-09-03 00:00:00,10.3952
2008-09-04 00:00:00,10.5225
2008-09-05 00:00:00,10.4618
2008-09-08 00:00:00,10.4986
2008-09-09 00:00:00,10.5639
2008-09-10 00:00:00,10.6125
2008-09-11 00:00:00,10.6115
2008-09-12 00:00:00,10.5945
2008-09-15 00:00:00,10.7425
2008-09-16 00:00:00,10.7188
2008-09-17 00:00:00,10.8387
2008-09-18 00:00:00,10.7473
2008-09-19 00:00:00,10.6585
2008-09-22 00:00:00,10.6284
2008-09-23 00:00:00,10.7705
2008-09-24 00:00:00,10.8491
2008-09-25 00:00:00,10.7125
2008-09-26 00:00:00,10.7874
2008-09-29 00:00:00,11.032
2008-09-30 00:00:00,10.9378
2008-10-01 00:00:00,10.9601
2008-10-02 00:00:00,11.1956
2008-10-03 00:00:00,11.2554
2008-10-06 00:00:00,11.805
2008-10-07 00:00:00,12.3146
2008-10-08 00:00:00,12.3225
2008-10-09 00:00:00,13.2194
2008-10-10 00:00:00,13.093
2008-10-13 00:00:00,12.2503
2008-10-14 00:00:00,12.3135
2008-10-15 00:00:00,13.145
2008-10-16 00:00:00,12.8343
2008-10-17 00:00:00,12.876
2008-10-20 00:00:00,12.9901
2008-10-21 00:00:00,13.2366
2008-10-22 00:00:00,13.879
2008-10-23 00:00:00,13.417
2008-10-24 00:00:00,13.3842
2008-10-27 00:00:00,13.5222
2008-10-28 00:00:00,13.0405
2008-10-29 00:00:00,12.9119
2008-10-30 00:00:00,12.584
2008-10-31 00:00:00,12.8259
2008-11-03 00:00:00,12.7775
2008-11-04 00:00:00,12.4825
2008-11-05 00:00:00,12.7512
2008-11-06 00:00:00,13.0471
2008-11-07 00:00:00,12.8018
2008-11-10 00:00:00,12.8222
2008-11-11 00:00:00,12.9663
2008-11-12 00:00:00,13.0499
2008-11-13 00:00:00,12.9227
2008-11-14 00:00:00,13.0613
2008-11-17 00:00:00,13.1802
2008-11-18 00:00:00,13.141
2008-11-19 00:00:00,13.5138
2008-11-20 00:00:00,13.9
2008-11-21 00:00:00,13.72
2008-11-24 00:00:00,13.4013
2008-11-25 00:00:00,13.2328
2008-11-26 00:00:00,13.25
2008-11-27 00:00:00,13.204
2008-11-28 00:00:00,13.4647
2008-12-01 00:00:00,13.6477
2008-12-02 00:00:00,13.565
2008-12-03 00:00:00,13.6007
2008-12-04 00:00:00,13.595
2008-12-05 00:00:00,13.5968
2008-12-08 00:00:00,13.4337
2008-12-09 00:00:00,13.569
2008-12-10 00:00:00,13.3957
2008-12-11 00:00:00,13.2694
2008-12-12 00:00:00,13.632
2008-12-15 00:00:00,13.3474
2008-12-16 00:00:00,13.0513
2008-12-17 00:00:00,13.1491
2008-12-18 00:00:00,13.1625
2008-12-19 00:00:00,13.1465
2008-12-22 00:00:00,13.1825
2008-12-23 00:00:00,13.3269
2008-12-24 00:00:00,13.2945
2008-12-25 00:00:00,13.3495
2008-12-26 00:00:00,13.44
2008-12-29 00:00:00,13.7387
2008-12-30 00:00:00,13.7613
2008-12-31 00:00:00,13.6733
2009-01-01 00:00:00,13.7147
2009-01-02 00:00:00,13.7603
2009-01-05 00:00:00,13.445
2009-01-06 00:00:00,13.3803
2009-01-07 00:00:00,13.4514
2009-01-08 00:00:00,13.6773
2009-01-09 00:00:00,13.62
2009-01-12 00:00:00,13.7718
2009-01-13 00:00:00,13.819
2009-01-14 00:00:00,14.1128
2009-01-15 00:00:00,13.9493
2009-01-16 00:00:00,13.9125
2009-01-19 00:00:00,13.8733
2009-01-20 00:00:00,14.0233
2009-01-21 00:00:00,13.7544
2009-01-22 00:00:00,14.0647
2009-01-23 00:00:00,14.0285
2009-01-26 00:00:00,14.073
2009-01-27 00:00:00,14.2431
2009-01-28 00:00:00,14.0218
2009-01-29 00:00:00,14.1848
2009-01-30 00:00:00,14.3333
2009-02-02 00:00:00,14.4162
2009-02-03 00:00:00,14.5708
2009-02-04 00:00:00,14.4396
2009-02-05 00:00:00,14.344
2009-02-06 00:00:00,14.1986
2009-02-09 00:00:00,14.2035
2009-02-10 00:00:00,14.5253
2009-02-11 00:00:00,14.4945
2009-02-12 00:00:00,14.4716
2009-02-13 00:00:00,14.5585
2009-02-16 00:00:00,14.5
2009-02-17 00:00:00,14.7127
2009-02-18 00:00:00,14.6206
2009-02-19 00:00:00,14.7622
2009-02-20 00:00:00,14.7774
2009-02-23 00:00:00,14.9525
2009-02-24 00:00:00,14.8275
2009-02-25 00:00:00,14.9498
2009-02-26 00:00:00,14.9674
2009-02-27 00:00:00,15.255
2009-03-02 00:00:00,15.4225
2009-03-03 00:00:00,15.345
2009-03-04 00:00:00,15.2408
2009-03-05 00:00:00,15.3924
2009-03-06 00:00:00,15.1942
2009-03-09 00:00:00,15.5668
2009-03-10 00:00:00,15.2543
2009-03-11 00:00:00,15.0931
2009-03-12 00:00:00,14.7212
2009-03-13 00:00:00,14.5221
2009-03-16 00:00:00,14.254
2009-03-17 00:00:00,14.051
2009-03-18 00:00:00,13.9398
2009-03-19 00:00:00,14.24
2009-03-20 00:00:00,14.1712
2009-03-23 00:00:00,14.2733
2009-03-24 00:00:00,14.3565
2009-03-25 00:00:00,14.2305
2009-03-26 00:00:00,14.1917
2009-03-27 00:00:00,14.3479
2009-03-30 00:00:00,14.2879
2009-03-31 00:00:00,14.1722
2009-04-01 00:00:00,13.9025
2009-04-02 00:00:00,13.752
2009-04-03 00:00:00,13.56
2009-04-06 00:00:00,13.5862
2009-04-07 00:00:00,13.4687
2009-04-08 00:00:00,13.3632
2009-04-09 00:00:00,13.0893
2009-04-10 00:00:00,13.1162
2009-04-13 00:00:00,13.1055
2009-04-14 00:00:00,13.2108
2009-04-15 00:00:00,13.0165
2009-04-16 00:00:00,13.0891
2009-04-17 00:00:00,13.1282
2009-04-20 00:00:00,13.4103
2009-04-21 00:00:00,13.1486
2009-04-22 00:00:00,13.212
2009-04-23 00:00:00,13.1801
2009-04-24 00:00:00,13.3405
2009-04-27 00:00:00,14.0505
2009-04-28 00:00:00,13.8197
2009-04-29 00:00:00,13.7197
2009-04-30 00:00:00,13.8408
2009-05-01 00:00:00,13.7786
2009-05-04 00:00:00,13.234
2009-05-05 00:00:00,13.2649
2009-05-06 00:00:00,13.1411
2009-05-07 00:00:00,13.1587
2009-05-08 00:00:00,13.0316
2009-05-11 00:00:00,13.276
2009-05-12 00:00:00,13.221
2009-05-13 00:00:00,13.339
2009-05-14 00:00:00,13.1993
2009-05-15 00:00:00,13.26
2009-05-18 00:00:00,13.0204
2009-05-19 00:00:00,12.9465
2009-05-20 00:00:00,13.01
2009-05-21 00:00:00,13.1108
2009-05-22 00:00:00,13.1897
2009-05-25 00:00:00,13.145
2009-05-26 00:00:00,13.1705
2009-05-27 00:00:00,13.2682
2009-05-28 00:00:00,13.2142
2009-05-29 00:00:00,13.1506
2009-06-01 00:00:00,13.2358
2009-06-02 00:00:00,13.1697
2009-06-03 00:00:00,13.3381
2009-06-04 00:00:00,13.1958
2009-06-05 00:00:00,13.2965
2009-06-08 00:00:00,13.4532
2009-06-09 00:00:00,13.6043
2009-06-10 00:00:00,13.58
2009-06-11 00:00:00,13.3802
2009-06-12 00:00:00,13.4038
2009-06-15 00:00:00,13.3673
2009-06-16 00:00:00,13.4886
2009-06-17 00:00:00,13.4185
2009-06-18 00:00:00,13.3905
2009-06-19 00:00:00,13.3604
2009-06-22 00:00:00,13.3194
2009-06-23 00:00:00,13.3477
2009-06-24 00:00:00,13.2919
2009-06-25 00:00:00,13.2179
2009-06-26 00:00:00,13.2076
2009-06-29 00:00:00,13.1851
2009-06-30 00:00:00,13.185
2009-07-01 00:00:00,13.1205
2009-07-02 00:00:00,13.2489
2009-07-03 00:00:00,13.2308
2009-07-06 00:00:00,13.24
2009-07-07 00:00:00,13.4062
2009-07-08 00:00:00,13.5316
2009-07-09 00:00:00,13.5532
2009-07-10 00:00:00,13.6879
2009-07-13 00:00:00,13.7096
2009-07-14 00:00:00,13.7482
2009-07-15 00:00:00,13.5448
2009-07-16 00:00:00,13.5514
2009-07-17 00:00:00,13.3382
2009-07-20 00:00:00,13.3006
2009-07-21 00:00:00,13.3235
2009-07-22 00:00:00,13.2273
2009-07-23 00:00:00,13.245
2009-07-24 00:00:00,13.2018
2009-07-27 00:00:00,13.27
2009-07-28 00:00:00,13.2013
2009-07-29 00:00:00,13.2539
2009-07-30 00:00:00,13.2649
2009-07-31 00:00:00,13.1917
2009-08-03 00:00:00,13.1024
2009-08-04 00:00:00,13.1257
2009-08-05 00:00:00,13.04
2009-08-06 00:00:00,13.0323
2009-08-07 00:00:00,12.954
2009-08-10 00:00:00,12.9229
2009-08-11 00:00:00,13.0239
2009-08-12 00:00:00,12.9595
2009-08-13 00:00:00,12.8679
2009-08-14 00:00:00,12.8465
2009-08-17 00:00:00,13.0124
2009-08-18 00:00:00,12.925
2009-08-19 00:00:00,12.8825
2009-08-20 00:00:00,12.8864
2009-08-21 00:00:00,12.833
2009-08-24 00:00:00,12.9374
2009-08-25 00:00:00,13.0002
2009-08-26 00:00:00,13.159
2009-08-27 00:00:00,13.2322
2009-08-28 00:00:00,13.2478
2009-08-31 00:00:00,13.3633
2009-09-01 00:00:00,13.6806
2009-09-02 00:00:00,13.6523
2009-09-03 00:00:00,13.5366
2009-09-04 00:00:00,13.3631
2009-09-07 00:00:00,13.3573
2009-09-08 00:00:00,13.3569
2009-09-09 00:00:00,13.4595
2009-09-10 00:00:00,13.368
2009-09-11 00:00:00,13.3372
2009-09-14 00:00:00,13.3741
2009-09-15 00:00:00,13.2896
2009-09-16 00:00:00,13.1918
2009-09-17 00:00:00,13.2754
2009-09-18 00:00:00,13.2758
2009-09-21 00:00:00,13.3795
2009-09-22 00:00:00,13.3409
2009-09-23 00:00:00,13.3699
2009-09-24 00:00:00,13.5058
2009-09-25 00:00:00,13.5625
2009-09-28 00:00:00,13.5548
2009-09-29 00:00:00,13.5364
2009-09-30 00:00:00,13.5115
2009-10-01 00:00:00,13.762
2009-10-02 00:00:00,13.64
2009-10-05 00:00:00,13.612
2009-10-06 00:00:00,13.4674
2009-10-07 00:00:00,13.3678
2009-10-08 00:00:00,13.2512
2009-10-09 00:00:00,13.307
2009-10-12 00:00:00,13.2495
2009-10-13 00:00:00,13.1187
2009-10-14 00:00:00,13.0726
2009-10-15 00:00:00,13.0812
2009-10-16 00:00:00,13.111
2009-10-19 00:00:00,12.9411
2009-10-20 00:00:00,13.0434
2009-10-21 00:00:00,12.9448
2009-10-22 00:00:00,12.8874
2009-10-23 00:00:00,13.0889
2009-10-26 00:00:00,13.2846
2009-10-27 00:00:00,13.2228
2009-10-28 00:00:00,13.3113
2009-10-29 00:00:00,13.0638
2009-10-30 00:00:00,13.1977
2009-11-02 00:00:00,13.2157
2009-11-03 00:00:00,13.2564
2009-11-04 00:00:00,13.2999
2009-11-05 00:00:00,13.2794
2009-11-06 00:00:00,13.4098
2009-11-09 00:00:00,13.2778
2009-11-10 00:00:00,13.2131
2009-11-11 00:00:00,13.1505
2009-11-12 00:00:00,13.2044
2009-11-13 00:00:00,13.0406
2009-11-16 00:00:00,13.002
2009-11-17 00:00:00,13.0388
2009-11-18 00:00:00,13.0114
2009-11-19 00:00:00,13.0576
2009-11-20 00:00:00,13.0676
2009-11-23 00:00:00,12.9632
2009-11-24 00:00:00,12.8943
2009-11-25 00:00:00,12.8315
2009-11-26 00:00:00,12.9984
2009-11-27 00:00:00,12.9291
2009-11-30 00:00:00,12.9342
2009-12-01 00:00:00,12.8516
2009-12-02 00:00:00,12.7145
2009-12-03 00:00:00,12.639
2009-12-04 00:00:00,12.6653
2009-12-07 00:00:00,12.6889
2009-12-08 00:00:00,12.9247
2009-12-09 00:00:00,12.8981
2009-12-10 00:00:00,12.9415
2009-12-11 00:00:00,12.8873
2009-12-14 00:00:00,12.7347
2009-12-15 00:00:00,12.6951
2009-12-16 00:00:00,12.7225
2009-12-17 00:00:00,12.8663
2009-12-18 00:00:00,12.8509
2009-12-21 00:00:00,12.9275
2009-12-22 00:00:00,12.8768
2009-12-23 00:00:00,12.9152
2009-12-24 00:00:00,12.8877
2009-12-25 00:00:00,12.885
2009-12-28 00:00:00,13.038
2009-12-29 00:00:00,13.0005
2009-12-30 00:00:00,13.0847
2009-12-31 00:00:00,13.0914
2010-01-01 00:00:00,13.1013
2010-01-04 00:00:00,12.8752
2010-01-05 00:00:00,12.8112
2010-01-06 00:00:00,12.737
2010-01-07 00:00:00,12.7854
2010-01-08 00:00:00,12.697
2010-01-11 00:00:00,12.7399
2010-01-12 00:00:00,12.8176
2010-01-13 00:00:00,12.7054
2010-01-14 00:00:00,12.6718
2010-01-15 00:00:00,12.6968
2010-01-18 00:00:00,12.66
2010-01-19 00:00:00,12.6402
2010-01-20 00:00:00,12.7563
2010-01-21 00:00:00,12.965
2010-01-22 00:00:00,12.9745
2010-01-25 00:00:00,12.8571
2010-01-26 00:00:00,12.8707
2010-01-27 00:00:00,12.9612
2010-01-28 00:00:00,13.0663
2010-01-29 00:00:00,13.095
2010-02-01 00:00:00,12.8773
2010-02-02 00:00:00,12.8629
2010-02-03 00:00:00,12.95
2010-02-04 00:00:00,13.1659
2010-02-05 00:00:00,13.1409
2010-02-08 00:00:00,13.2168
2010-02-09 00:00:00,13.0103
2010-02-10 00:00:00,13.1303
2010-02-11 00:00:00,12.9455
2010-02-12 00:00:00,12.9406
2010-02-15 00:00:00,12.936
2010-02-16 00:00:00,12.8425
2010-02-17 00:00:00,12.8825
2010-02-18 00:00:00,12.8737
2010-02-19 00:00:00,12.7977
2010-02-22 00:00:00,12.8098
2010-02-23 00:00:00,12.9315
2010-02-24 00:00:00,12.8055
2010-02-25 00:00:00,12.8047
2010-02-26 00:00:00,12.772
2010-03-01 00:00:00,12.7326
2010-03-02 00:00:00,12.7326
2010-03-03 00:00:00,12.6953
2010-03-04 00:00:00,12.7119
2010-03-05 00:00:00,12.6308
2010-03-08 00:00:00,12.6808
2010-03-09 00:00:00,12.6208
2010-03-10 00:00:00,12.5944
2010-03-11 00:00:00,12.5651
2010-03-12 00:00:00,12.5322
2010-03-15 00:00:00,12.5424
2010-03-16 00:00:00,12.5282
2010-03-17 00:00:00,12.4553
2010-03-18 00:00:00,12.5234
2010-03-19 00:00:00,12.5854
2010-03-22 00:00:00,12.5354
2010-03-23 00:00:00,12.4788
2010-03-24 00:00:00,12.5857
2010-03-25 00:00:00,12.5655
2010-03-26 00:00:00,12.4962
2010-03-29 00:00:00,12.4325
2010-03-30 00:00:00,12.3684
2010-03-31 00:00:00,12.365
2010-04-01 00:00:00,12.3223
2010-04-02 00:00:00,12.3026
2010-04-05 00:00:00,12.2491
2010-04-06 00:00:00,12.2179
2010-04-07 00:00:00,12.2931
2010-04-08 00:00:00,12.2171
2010-04-09 00:00:00,12.1871
2010-04-12 00:00:00,12.1575
2010-04-13 00:00:00,12.1786
2010-04-14 00:00:00,12.2015
2010-04-15 00:00:00,12.1666
2010-04-16 00:00:00,12.2756
2010-04-19 00:00:00,12.2388
2010-04-20 00:00:00,12.2212
2010-04-21 00:00:00,12.179
2010-04-22 00:00:00,12.21
2010-04-23 00:00:00,12.1795
2010-04-26 00:00:00,12.1519
2010-04-27 00:00:00,12.3801
2010-04-28 00:00:00,12.3438
2010-04-29 00:00:00,12.2055
2010-04-30 00:00:00,12.3109
2010-05-03 00:00:00,12.2628
2010-05-04 00:00:00,12.545
2010-05-05 00:00:00,12.7352
2010-05-06 00:00:00,12.9959
2010-05-07 00:00:00,12.8702
2010-05-10 00:00:00,12.4589
2010-05-11 00:00:00,12.5104
2010-05-12 00:00:00,12.365
2010-05-13 00:00:00,12.4306
2010-05-14 00:00:00,12.5899
2010-05-17 00:00:00,12.6011
2010-05-18 00:00:00,12.745
2010-05-19 00:00:00,12.8347
2010-05-20 00:00:00,13.1457
2010-05-21 00:00:00,12.9491
2010-05-24 00:00:00,13.03
2010-05-25 00:00:00,13.0444
2010-05-26 00:00:00,13.1152
2010-05-27 00:00:00,12.8138
2010-05-28 00:00:00,12.9604
2010-05-31 00:00:00,12.9346
2010-06-01 00:00:00,12.97
2010-06-02 00:00:00,12.7817
2010-06-03 00:00:00,12.7823
2010-06-04 00:00:00,12.9561
2010-06-07 00:00:00,12.9641
2010-06-08 00:00:00,12.8826
2010-06-09 00:00:00,12.8641
2010-06-10 00:00:00,12.6931
2010-06-11 00:00:00,12.6548
2010-06-14 00:00:00,12.6882
2010-06-15 00:00:00,12.5763
2010-06-16 00:00:00,12.5985
2010-06-17 00:00:00,12.587
2010-06-18 00:00:00,12.51
2010-06-21 00:00:00,12.5351
2010-06-22 00:00:00,12.6115
2010-06-23 00:00:00,12.6451
2010-06-24 00:00:00,12.7333
2010-06-25 00:00:00,12.6491
2010-06-28 00:00:00,12.7333
2010-06-29 00:00:00,12.8838
2010-06-30 00:00:00,12.9409
2010-07-01 00:00:00,13.009
2010-07-02 00:00:00,13.0828
2010-07-05 00:00:00,13.0624
2010-07-06 00:00:00,12.9675
2010-07-07 00:00:00,12.8367
2010-07-08 00:00:00,12.7648
2010-07-09 00:00:00,12.7693
2010-07-12 00:00:00,12.8349
2010-07-13 00:00:00,12.6724
2010-07-14 00:00:00,12.7152
2010-07-15 00:00:00,12.772
2010-07-16 00:00:00,12.9351
2010-07-19 00:00:00,12.9021
2010-07-20 00:00:00,12.7743
2010-07-21 00:00:00,12.8725
2010-07-22 00:00:00,12.7714
2010-07-23 00:00:00,12.7317
2010-07-26 00:00:00,12.6715
2010-07-27 00:00:00,12.6843
2010-07-28 00:00:00,12.7163
2010-07-29 00:00:00,12.7185
2010-07-30 00:00:00,12.6453
2010-08-02 00:00:00,12.5824
2010-08-03 00:00:00,12.5809
2010-08-04 00:00:00,12.5228
2010-08-05 00:00:00,12.5641
2010-08-06 00:00:00,12.6925
2010-08-09 00:00:00,12.6239
2010-08-10 00:00:00,12.6017
2010-08-11 00:00:00,12.7508
2010-08-12 00:00:00,12.735
2010-08-13 00:00:00,12.7278
2010-08-16 00:00:00,12.6625
2010-08-17 00:00:00,12.596
2010-08-18 00:00:00,12.6315
2010-08-19 00:00:00,12.705
2010-08-20 00:00:00,12.7652
2010-08-23 00:00:00,12.9084
2010-08-24 00:00:00,12.9736
2010-08-25 00:00:00,12.983
2010-08-26 00:00:00,13.0693
2010-08-27 00:00:00,13.0097
2010-08-30 00:00:00,13.1495
2010-08-31 00:00:00,13.2046
2010-09-01 00:00:00,13.0683
2010-09-02 00:00:00,13.033
2010-09-03 00:00:00,12.9335
2010-09-06 00:00:00,12.9386
2010-09-07 00:00:00,13.0624
2010-09-08 00:00:00,13.0523
2010-09-09 00:00:00,13.0125
2010-09-10 00:00:00,12.9269
2010-09-13 00:00:00,12.8579
2010-09-14 00:00:00,12.8362
2010-09-15 00:00:00,12.7986
2010-09-16 00:00:00,12.7929
2010-09-17 00:00:00,12.7994
2010-09-20 00:00:00,12.7739
2010-09-21 00:00:00,12.7183
2010-09-22 00:00:00,12.6287
2010-09-23 00:00:00,12.6573
2010-09-24 00:00:00,12.5397
2010-09-27 00:00:00,12.5803
2010-09-28 00:00:00,12.4982
2010-09-29 00:00:00,12.539
2010-09-30 00:00:00,12.5936
2010-10-01 00:00:00,12.5253
2010-10-04 00:00:00,12.5921
2010-10-05 00:00:00,12.4753
2010-10-06 00:00:00,12.4762
2010-10-07 00:00:00,12.5505
2010-10-08 00:00:00,12.4142
2010-10-11 00:00:00,12.4516
2010-10-12 00:00:00,12.4047
2010-10-13 00:00:00,12.3839
2010-10-14 00:00:00,12.4125
2010-10-15 00:00:00,12.4343
2010-10-18 00:00:00,12.4095
2010-10-19 00:00:00,12.5245
2010-10-20 00:00:00,12.3963
2010-10-21 00:00:00,12.3908
2010-10-22 00:00:00,12.3372
2010-10-25 00:00:00,12.3612
2010-10-26 00:00:00,12.4136
2010-10-27 00:00:00,12.4516
2010-10-28 00:00:00,12.3619
2010-10-29 00:00:00,12.345
2010-11-01 00:00:00,12.3366
2010-11-02 00:00:00,12.2959
2010-11-03 00:00:00,12.2462
2010-11-04 00:00:00,12.2368
2010-11-05 00:00:00,12.2024
2010-11-08 00:00:00,12.2254
2010-11-09 00:00:00,12.3032
2010-11-10 00:00:00,12.2189
2010-11-11 00:00:00,12.2602
2010-11-12 00:00:00,12.3434
2010-11-15 00:00:00,12.3067
2010-11-16 00:00:00,12.4176
2010-11-17 00:00:00,12.3688
2010-11-18 00:00:00,12.2729
2010-11-19 00:00:00,12.2603
2010-11-22 00:00:00,12.3005
2010-11-23 00:00:00,12.4778
2010-11-24 00:00:00,12.3732
2010-11-25 00:00:00,12.3838
2010-11-26 00:00:00,12.4888
2010-11-29 00:00:00,12.4937
2010-11-30 00:00:00,12.4877
2010-12-01 00:00:00,12.4018
2010-12-02 00:00:00,12.3267
2010-12-03 00:00:00,12.3369
2010-12-06 00:00:00,12.3675
2010-12-07 00:00:00,12.4941
2010-12-08 00:00:00,12.4032
2010-12-09 00:00:00,12.4753
2010-12-10 00:00:00,12.4523
2010-12-13 00:00:00,12.4015
2010-12-14 00:00:00,12.388
2010-12-15 00:00:00,12.4571
2010-12-16 00:00:00,12.4113
2010-12-17 00:00:00,12.4035
2010-12-20 00:00:00,12.4119
2010-12-21 00:00:00,12.3526
2010-12-22 00:00:00,12.3036
2010-12-23 00:00:00,12.3584
2010-12-24 00:00:00,12.3648
2010-12-27 00:00:00,12.363
2010-12-28 00:00:00,12.3868
2010-12-29 00:00:00,12.3674
2010-12-30 00:00:00,12.4015
2010-12-31 00:00:00,12.3401
2011-01-03 00:00:00,12.2488
