date,USDZMW_Zambia
2005-01-03 00:00:00,4.652
2005-01-04 00:00:00,4.71
2005-01-05 00:00:00,4.672
2005-01-06 00:00:00,4.7
2005-01-07 00:00:00,4.71
2005-01-10 00:00:00,4.702
2005-01-11 00:00:00,4.702
2005-01-12 00:00:00,4.75
2005-01-13 00:00:00,4.75
2005-01-14 00:00:00,4.725
2005-01-17 00:00:00,4.702
2005-01-18 00:00:00,4.702
2005-01-19 00:00:00,4.677
2005-01-20 00:00:00,4.7375
2005-01-21 00:00:00,4.702
2005-01-24 00:00:00,4.725
2005-01-25 00:00:00,4.667
2005-01-26 00:00:00,4.702
2005-01-27 00:00:00,4.708
2005-01-28 00:00:00,4.652
2005-01-31 00:00:00,4.652
2005-02-01 00:00:00,4.77
2005-02-02 00:00:00,4.652
2005-02-03 00:00:00,4.672
2005-02-04 00:00:00,4.675
2005-02-07 00:00:00,4.702
2005-02-08 00:00:00,4.683
2005-02-09 00:00:00,4.6875
2005-02-10 00:00:00,4.7
2005-02-11 00:00:00,4.725
2005-02-14 00:00:00,4.677
2005-02-15 00:00:00,4.7
2005-02-16 00:00:00,4.7
2005-02-17 00:00:00,4.741
2005-02-18 00:00:00,4.677
2005-02-21 00:00:00,4.7
2005-02-22 00:00:00,4.7
2005-02-23 00:00:00,4.675
2005-02-24 00:00:00,4.702
2005-02-25 00:00:00,4.652
2005-02-28 00:00:00,4.652
2005-03-01 00:00:00,4.677
2005-03-02 00:00:00,4.677
2005-03-03 00:00:00,4.687
2005-03-04 00:00:00,4.735
2005-03-07 00:00:00,4.675
2005-03-08 00:00:00,4.672
2005-03-09 00:00:00,4.672
2005-03-10 00:00:00,4.7
2005-03-11 00:00:00,4.727
2005-03-14 00:00:00,4.702
2005-03-15 00:00:00,4.712
2005-03-16 00:00:00,4.687
2005-03-17 00:00:00,4.677
2005-03-18 00:00:00,4.677
2005-03-21 00:00:00,4.687
2005-03-22 00:00:00,4.662
2005-03-23 00:00:00,4.602
2005-03-24 00:00:00,4.602
2005-03-25 00:00:00,4.602
2005-03-28 00:00:00,4.602
2005-03-29 00:00:00,4.552
2005-03-30 00:00:00,4.627
2005-03-31 00:00:00,4.637
2005-04-01 00:00:00,4.637
2005-04-04 00:00:00,4.625
2005-04-05 00:00:00,4.7
2005-04-06 00:00:00,4.65
2005-04-07 00:00:00,4.65
2005-04-08 00:00:00,4.627
2005-04-11 00:00:00,4.695
2005-04-12 00:00:00,4.65
2005-04-13 00:00:00,4.625
2005-04-14 00:00:00,4.602
2005-04-15 00:00:00,4.577
2005-04-18 00:00:00,4.575
2005-04-19 00:00:00,4.577
2005-04-20 00:00:00,4.597
2005-04-21 00:00:00,4.602
2005-04-22 00:00:00,4.6
2005-04-25 00:00:00,4.577
2005-04-26 00:00:00,4.6
2005-04-27 00:00:00,4.612
2005-04-28 00:00:00,4.657
2005-04-29 00:00:00,4.65
2005-05-02 00:00:00,4.65
2005-05-03 00:00:00,4.675
2005-05-04 00:00:00,4.575
2005-05-05 00:00:00,4.627
2005-05-06 00:00:00,4.677
2005-05-09 00:00:00,4.637
2005-05-10 00:00:00,4.625
2005-05-11 00:00:00,4.65
2005-05-12 00:00:00,4.625
2005-05-13 00:00:00,4.652
2005-05-16 00:00:00,4.652
2005-05-17 00:00:00,4.66
2005-05-18 00:00:00,4.627
2005-05-19 00:00:00,4.673
2005-05-20 00:00:00,4.63
2005-05-23 00:00:00,4.652
2005-05-24 00:00:00,4.612
2005-05-25 00:00:00,4.64
2005-05-26 00:00:00,4.617
2005-05-27 00:00:00,4.65
2005-05-30 00:00:00,4.69
2005-05-31 00:00:00,4.675
2005-06-01 00:00:00,4.662
2005-06-02 00:00:00,4.665
2005-06-03 00:00:00,4.637
2005-06-06 00:00:00,4.652
2005-06-07 00:00:00,4.65
2005-06-08 00:00:00,4.67
2005-06-09 00:00:00,4.675
2005-06-10 00:00:00,4.627
2005-06-13 00:00:00,4.7
2005-06-14 00:00:00,4.687
2005-06-15 00:00:00,4.66
2005-06-16 00:00:00,4.712
2005-06-17 00:00:00,4.627
2005-06-20 00:00:00,4.625
2005-06-21 00:00:00,4.627
2005-06-22 00:00:00,4.627
2005-06-23 00:00:00,4.627
2005-06-24 00:00:00,4.65
2005-06-27 00:00:00,4.6
2005-06-28 00:00:00,4.602
2005-06-29 00:00:00,4.625
2005-06-30 00:00:00,4.665
2005-07-01 00:00:00,4.65
2005-07-04 00:00:00,4.662
2005-07-05 00:00:00,4.637
2005-07-06 00:00:00,4.602
2005-07-07 00:00:00,4.645
2005-07-08 00:00:00,4.577
2005-07-11 00:00:00,4.602
2005-07-12 00:00:00,4.577
2005-07-13 00:00:00,4.575
2005-07-14 00:00:00,4.572
2005-07-15 00:00:00,4.575
2005-07-18 00:00:00,4.572
2005-07-19 00:00:00,4.55
2005-07-20 00:00:00,4.6
2005-07-21 00:00:00,4.602
2005-07-22 00:00:00,4.577
2005-07-25 00:00:00,4.617
2005-07-26 00:00:00,4.605
2005-07-27 00:00:00,4.577
2005-07-28 00:00:00,4.59
2005-07-29 00:00:00,4.625
2005-08-01 00:00:00,4.55
2005-08-02 00:00:00,4.55
2005-08-03 00:00:00,4.562
2005-08-04 00:00:00,4.585
2005-08-05 00:00:00,4.5
2005-08-08 00:00:00,4.475
2005-08-09 00:00:00,4.425
2005-08-10 00:00:00,4.375
2005-08-11 00:00:00,4.455
2005-08-12 00:00:00,4.35
2005-08-15 00:00:00,4.372
2005-08-16 00:00:00,4.375
2005-08-17 00:00:00,4.355
2005-08-18 00:00:00,4.302
2005-08-19 00:00:00,4.25
2005-08-22 00:00:00,4.25
2005-08-23 00:00:00,4.327
2005-08-24 00:00:00,4.332
2005-08-25 00:00:00,4.25
2005-08-26 00:00:00,4.275
2005-08-29 00:00:00,4.342
2005-08-30 00:00:00,4.33
2005-08-31 00:00:00,4.32
2005-09-01 00:00:00,4.385
2005-09-02 00:00:00,4.602
2005-09-05 00:00:00,4.532
2005-09-06 00:00:00,4.54
2005-09-07 00:00:00,4.535
2005-09-08 00:00:00,4.5
2005-09-09 00:00:00,4.5152
2005-09-12 00:00:00,4.455
2005-09-13 00:00:00,4.385
2005-09-14 00:00:00,4.332
2005-09-15 00:00:00,4.352
2005-09-16 00:00:00,4.302
2005-09-19 00:00:00,4.35
2005-09-20 00:00:00,4.302
2005-09-21 00:00:00,4.355
2005-09-22 00:00:00,4.402
2005-09-23 00:00:00,4.355
2005-09-26 00:00:00,4.3
2005-09-27 00:00:00,4.327
2005-09-28 00:00:00,4.472
2005-09-29 00:00:00,4.495
2005-09-30 00:00:00,4.522
2005-10-03 00:00:00,4.502
2005-10-04 00:00:00,4.452
2005-10-05 00:00:00,4.427
2005-10-06 00:00:00,4.455
2005-10-07 00:00:00,4.445
2005-10-10 00:00:00,4.482
2005-10-11 00:00:00,4.42
2005-10-12 00:00:00,4.352
2005-10-13 00:00:00,4.277
2005-10-14 00:00:00,4.277
2005-10-17 00:00:00,4.262
2005-10-18 00:00:00,4.422
2005-10-19 00:00:00,4.35
2005-10-20 00:00:00,4.152
2005-10-21 00:00:00,4.005
2005-10-24 00:00:00,4.15
2005-10-25 00:00:00,4.052
2005-10-26 00:00:00,4.027
2005-10-27 00:00:00,4.077
2005-10-28 00:00:00,4.102
2005-10-31 00:00:00,4.322
2005-11-01 00:00:00,4.3
2005-11-02 00:00:00,4.305
2005-11-03 00:00:00,4.055
2005-11-04 00:00:00,4.12
2005-11-07 00:00:00,4.152
2005-11-08 00:00:00,4.042
2005-11-09 00:00:00,4.075
2005-11-10 00:00:00,4.1
2005-11-11 00:00:00,4.132
2005-11-14 00:00:00,4.102
2005-11-15 00:00:00,4.052
2005-11-16 00:00:00,4.055
2005-11-17 00:00:00,3.995
2005-11-18 00:00:00,4.025
2005-11-21 00:00:00,4.0
2005-11-22 00:00:00,4.03
2005-11-23 00:00:00,3.97
2005-11-24 00:00:00,3.882
2005-11-25 00:00:00,3.81
2005-11-28 00:00:00,3.705
2005-11-29 00:00:00,3.475
2005-11-30 00:00:00,3.455
2005-12-01 00:00:00,3.455
2005-12-02 00:00:00,3.435
2005-12-05 00:00:00,3.427
2005-12-06 00:00:00,3.555
2005-12-07 00:00:00,3.635
2005-12-08 00:00:00,3.355
2005-12-09 00:00:00,3.377
2005-12-12 00:00:00,3.452
2005-12-13 00:00:00,3.355
2005-12-14 00:00:00,3.325
2005-12-15 00:00:00,3.33
2005-12-16 00:00:00,3.33
2005-12-19 00:00:00,3.3
2005-12-20 00:00:00,3.305
2005-12-21 00:00:00,3.385
2005-12-22 00:00:00,3.285
2005-12-23 00:00:00,3.26
2005-12-26 00:00:00,3.26
2005-12-27 00:00:00,3.375
2005-12-28 00:00:00,3.445
2005-12-29 00:00:00,3.535
2005-12-30 00:00:00,3.345
2006-01-02 00:00:00,3.395
2006-01-03 00:00:00,3.455
2006-01-04 00:00:00,3.45
2006-01-05 00:00:00,3.45
2006-01-06 00:00:00,3.35
2006-01-09 00:00:00,3.34
2006-01-10 00:00:00,3.345
2006-01-11 00:00:00,3.185
2006-01-12 00:00:00,3.215
2006-01-13 00:00:00,3.175
2006-01-16 00:00:00,3.295
2006-01-17 00:00:00,3.282
2006-01-18 00:00:00,3.26
2006-01-19 00:00:00,3.285
2006-01-20 00:00:00,3.295
2006-01-23 00:00:00,3.325
2006-01-24 00:00:00,3.33
2006-01-25 00:00:00,3.335
2006-01-26 00:00:00,3.3625
2006-01-27 00:00:00,3.3825
2006-01-30 00:00:00,3.385
2006-01-31 00:00:00,3.4
2006-02-01 00:00:00,3.38
2006-02-02 00:00:00,3.345
2006-02-03 00:00:00,3.275
2006-02-06 00:00:00,3.245
2006-02-07 00:00:00,3.185
2006-02-08 00:00:00,3.2
2006-02-09 00:00:00,3.2025
2006-02-10 00:00:00,3.24
2006-02-13 00:00:00,3.3
2006-02-14 00:00:00,3.33
2006-02-15 00:00:00,3.31
2006-02-16 00:00:00,3.27
2006-02-17 00:00:00,3.205
2006-02-20 00:00:00,3.24
2006-02-21 00:00:00,3.2625
2006-02-22 00:00:00,3.335
2006-02-23 00:00:00,3.2875
2006-02-24 00:00:00,3.31
2006-02-27 00:00:00,3.295
2006-02-28 00:00:00,3.3
2006-03-01 00:00:00,3.305
2006-03-02 00:00:00,3.3
2006-03-03 00:00:00,3.295
2006-03-06 00:00:00,3.305
2006-03-07 00:00:00,3.27
2006-03-08 00:00:00,3.27
2006-03-09 00:00:00,3.275
2006-03-10 00:00:00,3.27
2006-03-13 00:00:00,3.275
2006-03-14 00:00:00,3.275
2006-03-15 00:00:00,3.28
2006-03-16 00:00:00,3.25
2006-03-17 00:00:00,3.28
2006-03-20 00:00:00,3.31
2006-03-21 00:00:00,3.29
2006-03-22 00:00:00,3.275
2006-03-23 00:00:00,3.275
2006-03-24 00:00:00,3.27
2006-03-27 00:00:00,3.28
2006-03-28 00:00:00,3.27
2006-03-29 00:00:00,3.275
2006-03-30 00:00:00,3.25
2006-03-31 00:00:00,3.25
2006-04-03 00:00:00,3.2625
2006-04-04 00:00:00,3.275
2006-04-05 00:00:00,3.24
2006-04-06 00:00:00,3.2125
2006-04-07 00:00:00,3.2235
2006-04-10 00:00:00,3.215
2006-04-11 00:00:00,3.225
2006-04-12 00:00:00,3.2
2006-04-13 00:00:00,3.2075
2006-04-14 00:00:00,3.2075
2006-04-17 00:00:00,3.2075
2006-04-18 00:00:00,3.21
2006-04-19 00:00:00,3.1975
2006-04-20 00:00:00,3.2
2006-04-21 00:00:00,3.18
2006-04-24 00:00:00,3.14
2006-04-25 00:00:00,3.1075
2006-04-26 00:00:00,3.085
2006-04-27 00:00:00,3.075
2006-04-28 00:00:00,3.07
2006-05-01 00:00:00,3.07
2006-05-02 00:00:00,3.07
2006-05-03 00:00:00,3.055
2006-05-04 00:00:00,3.055
2006-05-05 00:00:00,3.035
2006-05-08 00:00:00,3.04
2006-05-09 00:00:00,3.025
2006-05-10 00:00:00,3.03
2006-05-11 00:00:00,3.02
2006-05-12 00:00:00,3.025
2006-05-15 00:00:00,3.02
2006-05-16 00:00:00,3.125
2006-05-17 00:00:00,3.2
2006-05-18 00:00:00,3.175
2006-05-19 00:00:00,3.2
2006-05-22 00:00:00,3.27
2006-05-23 00:00:00,3.325
2006-05-24 00:00:00,3.425
2006-05-25 00:00:00,3.45
2006-05-26 00:00:00,3.4875
2006-05-29 00:00:00,3.45
2006-05-30 00:00:00,3.4
2006-05-31 00:00:00,3.5
2006-06-01 00:00:00,3.5
2006-06-02 00:00:00,3.48
2006-06-05 00:00:00,3.4875
2006-06-06 00:00:00,3.485
2006-06-07 00:00:00,3.485
2006-06-08 00:00:00,3.445
2006-06-09 00:00:00,3.45
2006-06-12 00:00:00,3.44
2006-06-13 00:00:00,3.425
2006-06-14 00:00:00,3.43
2006-06-15 00:00:00,3.435
2006-06-16 00:00:00,3.455
2006-06-19 00:00:00,3.4225
2006-06-20 00:00:00,3.435
2006-06-21 00:00:00,3.435
2006-06-22 00:00:00,3.445
2006-06-23 00:00:00,3.5
2006-06-26 00:00:00,3.5
2006-06-27 00:00:00,3.51
2006-06-28 00:00:00,3.505
2006-06-29 00:00:00,3.55
2006-06-30 00:00:00,3.505
2006-07-03 00:00:00,3.5025
2006-07-04 00:00:00,3.48
2006-07-05 00:00:00,3.465
2006-07-06 00:00:00,3.445
2006-07-07 00:00:00,3.45
2006-07-10 00:00:00,3.455
2006-07-11 00:00:00,3.425
2006-07-12 00:00:00,3.43
2006-07-13 00:00:00,3.445
2006-07-14 00:00:00,3.4375
2006-07-17 00:00:00,3.435
2006-07-18 00:00:00,3.6
2006-07-19 00:00:00,3.6
2006-07-20 00:00:00,3.6
2006-07-21 00:00:00,3.625
2006-07-24 00:00:00,3.575
2006-07-25 00:00:00,3.595
2006-07-26 00:00:00,3.6
2006-07-27 00:00:00,3.6
2006-07-28 00:00:00,3.595
2006-07-31 00:00:00,3.675
2006-08-01 00:00:00,3.85
2006-08-02 00:00:00,3.85
2006-08-03 00:00:00,3.875
2006-08-04 00:00:00,3.85
2006-08-07 00:00:00,3.87
2006-08-08 00:00:00,3.855
2006-08-09 00:00:00,3.92
2006-08-10 00:00:00,3.95
2006-08-11 00:00:00,3.9675
2006-08-14 00:00:00,3.935
2006-08-15 00:00:00,3.965
2006-08-16 00:00:00,3.955
2006-08-17 00:00:00,3.895
2006-08-18 00:00:00,3.725
2006-08-21 00:00:00,3.65
2006-08-22 00:00:00,3.775
2006-08-23 00:00:00,3.815
2006-08-24 00:00:00,3.805
2006-08-25 00:00:00,3.86
2006-08-28 00:00:00,3.8875
2006-08-29 00:00:00,3.915
2006-08-30 00:00:00,3.905
2006-08-31 00:00:00,3.9
2006-09-01 00:00:00,3.825
2006-09-04 00:00:00,3.88
2006-09-05 00:00:00,3.935
2006-09-06 00:00:00,3.9375
2006-09-07 00:00:00,3.96
2006-09-08 00:00:00,3.96
2006-09-11 00:00:00,4.01
2006-09-12 00:00:00,4.3
2006-09-13 00:00:00,4.365
2006-09-14 00:00:00,4.425
2006-09-15 00:00:00,4.1
2006-09-18 00:00:00,4.4398
2006-09-19 00:00:00,4.075
2006-09-20 00:00:00,4.015
2006-09-21 00:00:00,4.05
2006-09-22 00:00:00,3.97
2006-09-25 00:00:00,3.945
2006-09-26 00:00:00,3.9
2006-09-27 00:00:00,4.0
2006-09-28 00:00:00,4.1
2006-09-29 00:00:00,4.175
2006-10-02 00:00:00,4.15
2006-10-03 00:00:00,3.9
2006-10-04 00:00:00,3.89
2006-10-05 00:00:00,3.75
2006-10-06 00:00:00,3.72
2006-10-09 00:00:00,3.72
2006-10-10 00:00:00,3.805
2006-10-11 00:00:00,3.8
2006-10-12 00:00:00,3.8
2006-10-13 00:00:00,3.8
2006-10-16 00:00:00,3.855
2006-10-17 00:00:00,3.925
2006-10-18 00:00:00,3.835
2006-10-19 00:00:00,3.81
2006-10-20 00:00:00,3.8
2006-10-23 00:00:00,3.8275
2006-10-24 00:00:00,3.775
2006-10-25 00:00:00,3.805
2006-10-26 00:00:00,3.7875
2006-10-27 00:00:00,3.83
2006-10-30 00:00:00,3.805
2006-10-31 00:00:00,3.835
2006-11-01 00:00:00,3.925
2006-11-02 00:00:00,3.95
2006-11-03 00:00:00,4.005
2006-11-06 00:00:00,4.005
2006-11-07 00:00:00,4.0
2006-11-08 00:00:00,3.885
2006-11-09 00:00:00,3.975
2006-11-10 00:00:00,3.855
2006-11-13 00:00:00,3.875
2006-11-14 00:00:00,3.9
2006-11-15 00:00:00,3.925
2006-11-16 00:00:00,3.935
2006-11-17 00:00:00,3.975
2006-11-20 00:00:00,4.05
2006-11-21 00:00:00,3.9875
2006-11-22 00:00:00,4.055
2006-11-23 00:00:00,4.075
2006-11-24 00:00:00,4.045
2006-11-27 00:00:00,4.05
2006-11-28 00:00:00,4.025
2006-11-29 00:00:00,4.0425
2006-11-30 00:00:00,4.0
2006-12-01 00:00:00,4.05
2006-12-04 00:00:00,4.04
2006-12-05 00:00:00,4.055
2006-12-06 00:00:00,4.05
2006-12-07 00:00:00,4.045
2006-12-08 00:00:00,4.055
2006-12-11 00:00:00,4.055
2006-12-12 00:00:00,4.12
2006-12-13 00:00:00,4.19
2006-12-14 00:00:00,3.995
2006-12-15 00:00:00,3.99
2006-12-18 00:00:00,4.0125
2006-12-19 00:00:00,4.0
2006-12-20 00:00:00,4.07
2006-12-21 00:00:00,4.055
2006-12-22 00:00:00,4.2
2006-12-25 00:00:00,4.2
2006-12-26 00:00:00,4.1752
2006-12-27 00:00:00,4.29
2006-12-28 00:00:00,4.395
2006-12-29 00:00:00,4.4275
2007-01-01 00:00:00,4.4275
2007-01-02 00:00:00,4.04
2007-01-03 00:00:00,4.065
2007-01-04 00:00:00,4.155
2007-01-05 00:00:00,4.175
2007-01-08 00:00:00,4.145
2007-01-09 00:00:00,4.2025
2007-01-10 00:00:00,4.195
2007-01-11 00:00:00,4.185
2007-01-12 00:00:00,4.245
2007-01-15 00:00:00,4.21
2007-01-16 00:00:00,4.22
2007-01-17 00:00:00,4.2325
2007-01-18 00:00:00,4.23
2007-01-19 00:00:00,4.24
2007-01-22 00:00:00,4.26
2007-01-23 00:00:00,4.265
2007-01-24 00:00:00,4.265
2007-01-25 00:00:00,4.25
2007-01-26 00:00:00,4.25
2007-01-29 00:00:00,4.265
2007-01-30 00:00:00,4.2775
2007-01-31 00:00:00,4.2875
2007-02-01 00:00:00,4.2925
2007-02-02 00:00:00,4.2725
2007-02-05 00:00:00,4.2875
2007-02-06 00:00:00,4.295
2007-02-07 00:00:00,4.2975
2007-02-08 00:00:00,4.31
2007-02-09 00:00:00,4.285
2007-02-12 00:00:00,4.27
2007-02-13 00:00:00,4.25
2007-02-14 00:00:00,4.225
2007-02-15 00:00:00,4.205
2007-02-16 00:00:00,4.125
2007-02-19 00:00:00,4.22
2007-02-20 00:00:00,4.22
2007-02-21 00:00:00,4.175
2007-02-22 00:00:00,4.175
2007-02-23 00:00:00,4.17
2007-02-26 00:00:00,4.2
2007-02-27 00:00:00,4.205
2007-02-28 00:00:00,4.225
2007-03-01 00:00:00,4.21
2007-03-02 00:00:00,4.215
2007-03-05 00:00:00,4.225
2007-03-06 00:00:00,4.235
2007-03-07 00:00:00,4.23
2007-03-08 00:00:00,4.245
2007-03-09 00:00:00,4.245
2007-03-12 00:00:00,4.215
2007-03-13 00:00:00,4.23
2007-03-14 00:00:00,4.235
2007-03-15 00:00:00,4.24
2007-03-16 00:00:00,4.24
2007-03-19 00:00:00,4.27
2007-03-20 00:00:00,4.29
2007-03-21 00:00:00,4.28
2007-03-22 00:00:00,4.275
2007-03-23 00:00:00,4.275
2007-03-26 00:00:00,4.29
2007-03-27 00:00:00,4.285
2007-03-28 00:00:00,4.235
2007-03-29 00:00:00,4.245
2007-03-30 00:00:00,4.23
2007-04-02 00:00:00,4.245
2007-04-03 00:00:00,4.235
2007-04-04 00:00:00,4.22
2007-04-05 00:00:00,4.18
2007-04-06 00:00:00,4.18
2007-04-09 00:00:00,4.18
2007-04-10 00:00:00,4.2
2007-04-11 00:00:00,4.185
2007-04-12 00:00:00,4.17
2007-04-13 00:00:00,4.125
2007-04-16 00:00:00,4.125
2007-04-17 00:00:00,4.08
2007-04-18 00:00:00,4.025
2007-04-19 00:00:00,4.01
2007-04-20 00:00:00,4.105
2007-04-23 00:00:00,4.1
2007-04-24 00:00:00,4.14
2007-04-25 00:00:00,4.155
2007-04-26 00:00:00,4.155
2007-04-27 00:00:00,4.155
2007-04-30 00:00:00,4.14
2007-05-01 00:00:00,4.14
2007-05-02 00:00:00,4.09
2007-05-03 00:00:00,4.04
2007-05-04 00:00:00,4.0625
2007-05-07 00:00:00,4.09
2007-05-08 00:00:00,4.085
2007-05-09 00:00:00,4.05
2007-05-10 00:00:00,4.04
2007-05-11 00:00:00,4.0375
2007-05-14 00:00:00,4.005
2007-05-15 00:00:00,4.01
2007-05-16 00:00:00,4.01
2007-05-17 00:00:00,4.0
2007-05-18 00:00:00,3.98
2007-05-21 00:00:00,3.955
2007-05-22 00:00:00,3.94
2007-05-23 00:00:00,3.915
2007-05-24 00:00:00,3.95
2007-05-25 00:00:00,3.95
2007-05-28 00:00:00,3.95
2007-05-29 00:00:00,4.0
2007-05-30 00:00:00,4.0025
2007-05-31 00:00:00,3.97
2007-06-01 00:00:00,3.925
2007-06-04 00:00:00,3.9425
2007-06-05 00:00:00,3.955
2007-06-06 00:00:00,3.9625
2007-06-07 00:00:00,3.965
2007-06-08 00:00:00,4.0
2007-06-11 00:00:00,3.975
2007-06-12 00:00:00,3.98
2007-06-13 00:00:00,3.97
2007-06-14 00:00:00,3.89
2007-06-15 00:00:00,3.885
2007-06-18 00:00:00,3.87
2007-06-19 00:00:00,3.865
2007-06-20 00:00:00,3.85
2007-06-21 00:00:00,3.775
2007-06-22 00:00:00,3.83
2007-06-25 00:00:00,3.79
2007-06-26 00:00:00,3.765
2007-06-27 00:00:00,3.78
2007-06-28 00:00:00,3.7725
2007-06-29 00:00:00,3.765
2007-07-02 00:00:00,3.775
2007-07-03 00:00:00,3.7625
2007-07-04 00:00:00,3.765
2007-07-05 00:00:00,3.775
2007-07-06 00:00:00,3.77
2007-07-09 00:00:00,3.775
2007-07-10 00:00:00,3.775
2007-07-11 00:00:00,3.785
2007-07-12 00:00:00,3.8
2007-07-13 00:00:00,3.825
2007-07-16 00:00:00,3.83
2007-07-17 00:00:00,3.8475
2007-07-18 00:00:00,3.86
2007-07-19 00:00:00,3.83
2007-07-20 00:00:00,3.815
2007-07-23 00:00:00,3.805
2007-07-24 00:00:00,3.84
2007-07-25 00:00:00,3.855
2007-07-26 00:00:00,3.87
2007-07-27 00:00:00,3.855
2007-07-30 00:00:00,3.895
2007-07-31 00:00:00,3.89
2007-08-01 00:00:00,3.97
2007-08-02 00:00:00,4.005
2007-08-03 00:00:00,3.96
2007-08-06 00:00:00,3.96
2007-08-07 00:00:00,3.8975
2007-08-08 00:00:00,3.9375
2007-08-09 00:00:00,3.95
2007-08-10 00:00:00,3.99
2007-08-13 00:00:00,3.985
2007-08-14 00:00:00,4.01
2007-08-15 00:00:00,3.98
2007-08-16 00:00:00,4.025
2007-08-17 00:00:00,4.09
2007-08-20 00:00:00,4.055
2007-08-21 00:00:00,4.005
2007-08-22 00:00:00,4.035
2007-08-23 00:00:00,4.025
2007-08-24 00:00:00,4.015
2007-08-27 00:00:00,4.03
2007-08-28 00:00:00,4.045
2007-08-29 00:00:00,4.065
2007-08-30 00:00:00,4.055
2007-08-31 00:00:00,4.055
2007-09-03 00:00:00,4.045
2007-09-04 00:00:00,4.065
2007-09-05 00:00:00,4.06
2007-09-06 00:00:00,4.045
2007-09-07 00:00:00,4.05
2007-09-10 00:00:00,4.045
2007-09-11 00:00:00,4.05
2007-09-12 00:00:00,3.9925
2007-09-13 00:00:00,3.985
2007-09-14 00:00:00,4.0025
2007-09-17 00:00:00,3.97
2007-09-18 00:00:00,3.9575
2007-09-19 00:00:00,3.9
2007-09-20 00:00:00,3.86
2007-09-21 00:00:00,3.865
2007-09-24 00:00:00,3.785
2007-09-25 00:00:00,3.81
2007-09-26 00:00:00,3.9
2007-09-27 00:00:00,3.89
2007-09-28 00:00:00,3.885
2007-10-01 00:00:00,3.89
2007-10-02 00:00:00,3.885
2007-10-03 00:00:00,3.885
2007-10-04 00:00:00,3.855
2007-10-05 00:00:00,3.855
2007-10-08 00:00:00,3.855
2007-10-09 00:00:00,3.795
2007-10-10 00:00:00,3.825
2007-10-11 00:00:00,3.8225
2007-10-12 00:00:00,3.825
2007-10-15 00:00:00,3.825
2007-10-16 00:00:00,3.845
2007-10-17 00:00:00,3.865
2007-10-18 00:00:00,3.795
2007-10-19 00:00:00,3.795
2007-10-22 00:00:00,3.785
2007-10-23 00:00:00,3.79
2007-10-24 00:00:00,3.7875
2007-10-25 00:00:00,3.79
2007-10-26 00:00:00,3.795
2007-10-29 00:00:00,3.7875
2007-10-30 00:00:00,3.8
2007-10-31 00:00:00,3.785
2007-11-01 00:00:00,3.795
2007-11-02 00:00:00,3.795
2007-11-05 00:00:00,3.82
2007-11-06 00:00:00,3.81
2007-11-07 00:00:00,3.795
2007-11-08 00:00:00,3.805
2007-11-09 00:00:00,3.78
2007-11-12 00:00:00,3.77
2007-11-13 00:00:00,3.77
2007-11-14 00:00:00,3.76
2007-11-15 00:00:00,3.705
2007-11-16 00:00:00,3.7075
2007-11-19 00:00:00,3.7
2007-11-20 00:00:00,3.665
2007-11-21 00:00:00,3.74
2007-11-22 00:00:00,3.76
2007-11-23 00:00:00,3.84
2007-11-26 00:00:00,3.83
2007-11-27 00:00:00,3.8
2007-11-28 00:00:00,3.75
2007-11-29 00:00:00,3.735
2007-11-30 00:00:00,3.76
2007-12-03 00:00:00,3.84
2007-12-04 00:00:00,3.81
2007-12-05 00:00:00,3.8
2007-12-06 00:00:00,3.845
2007-12-07 00:00:00,3.85
2007-12-10 00:00:00,3.87
2007-12-11 00:00:00,3.86
2007-12-12 00:00:00,3.855
2007-12-13 00:00:00,3.85
2007-12-14 00:00:00,3.84
2007-12-17 00:00:00,3.855
2007-12-18 00:00:00,3.84
2007-12-19 00:00:00,3.82
2007-12-20 00:00:00,3.81
2007-12-21 00:00:00,3.825
2007-12-24 00:00:00,3.825
2007-12-25 00:00:00,3.825
2007-12-26 00:00:00,3.81
2007-12-27 00:00:00,3.84
2007-12-28 00:00:00,3.835
2007-12-31 00:00:00,3.8625
2008-01-01 00:00:00,3.8625
2008-01-02 00:00:00,3.84
2008-01-03 00:00:00,3.84
2008-01-04 00:00:00,3.865
2008-01-07 00:00:00,3.85
2008-01-08 00:00:00,3.85
2008-01-09 00:00:00,3.83
2008-01-10 00:00:00,3.76
2008-01-11 00:00:00,3.73
2008-01-14 00:00:00,3.735
2008-01-15 00:00:00,3.725
2008-01-16 00:00:00,3.725
2008-01-17 00:00:00,3.74
2008-01-18 00:00:00,3.75
2008-01-21 00:00:00,3.75
2008-01-22 00:00:00,3.82
2008-01-23 00:00:00,3.8
2008-01-24 00:00:00,3.745
2008-01-25 00:00:00,3.815
2008-01-28 00:00:00,3.8
2008-01-29 00:00:00,3.83
2008-01-30 00:00:00,3.83
2008-01-31 00:00:00,3.795
2008-02-01 00:00:00,3.73
2008-02-04 00:00:00,3.76
2008-02-05 00:00:00,3.77
2008-02-06 00:00:00,3.775
2008-02-07 00:00:00,3.75
2008-02-08 00:00:00,3.77
2008-02-11 00:00:00,3.78
2008-02-12 00:00:00,3.77
2008-02-13 00:00:00,3.755
2008-02-14 00:00:00,3.735
2008-02-15 00:00:00,3.745
2008-02-18 00:00:00,3.75
2008-02-19 00:00:00,3.75
2008-02-20 00:00:00,3.735
2008-02-21 00:00:00,3.75
