date,MOVE_BondVolatility
2015-08-14 00:00:00,77.0784
2015-08-15 00:00:00,77.0784
2015-08-16 00:00:00,77.0784
2015-08-17 00:00:00,76.0641
2015-08-18 00:00:00,82.7068
2015-08-19 00:00:00,81.5426
2015-08-20 00:00:00,84.591
2015-08-21 00:00:00,88.5202
2015-08-22 00:00:00,88.5202
2015-08-23 00:00:00,88.5202
2015-08-24 00:00:00,94.5406
2015-08-25 00:00:00,91.0891
2015-08-26 00:00:00,92.0136
2015-08-27 00:00:00,91.405
2015-08-28 00:00:00,91.0788
2015-08-29 00:00:00,91.0788
2015-08-30 00:00:00,91.0788
2015-08-31 00:00:00,87.7352
2015-09-01 00:00:00,88.6754
2015-09-02 00:00:00,93.0829
2015-09-03 00:00:00,91.409
2015-09-04 00:00:00,86.7756
2015-09-05 00:00:00,86.7756
2015-09-06 00:00:00,86.7756
2015-09-07 00:00:00,86.7756
2015-09-08 00:00:00,85.2408
2015-09-09 00:00:00,85.0569
2015-09-10 00:00:00,83.5976
2015-09-11 00:00:00,83.7805
2015-09-12 00:00:00,83.7805
2015-09-13 00:00:00,83.7805
2015-09-14 00:00:00,82.6907
2015-09-15 00:00:00,85.0155
2015-09-16 00:00:00,84.9087
2015-09-17 00:00:00,77.6964
2015-09-18 00:00:00,75.7821
2015-09-19 00:00:00,75.7821
2015-09-20 00:00:00,75.7821
2015-09-21 00:00:00,74.5091
2015-09-22 00:00:00,75.5988
2015-09-23 00:00:00,74.5114
2015-09-24 00:00:00,76.3665
2015-09-25 00:00:00,75.8591
2015-09-26 00:00:00,75.8591
2015-09-27 00:00:00,75.8591
2015-09-28 00:00:00,76.9485
2015-09-29 00:00:00,83.3457
2015-09-30 00:00:00,81.565
2015-10-01 00:00:00,81.5384
2015-10-02 00:00:00,78.8806
2015-10-03 00:00:00,78.8806
2015-10-04 00:00:00,78.8806
2015-10-05 00:00:00,77.4709
2015-10-06 00:00:00,80.2546
2015-10-07 00:00:00,79.9819
2015-10-08 00:00:00,79.5139
2015-10-09 00:00:00,78.2372
2015-10-10 00:00:00,78.2372
2015-10-11 00:00:00,78.2372
2015-10-12 00:00:00,78.2372
2015-10-13 00:00:00,76.3344
2015-10-14 00:00:00,74.8044
2015-10-15 00:00:00,74.6084
2015-10-16 00:00:00,74.6965
2015-10-17 00:00:00,74.6965
2015-10-18 00:00:00,74.6965
2015-10-19 00:00:00,70.9688
2015-10-20 00:00:00,71.1086
2015-10-21 00:00:00,69.6699
2015-10-22 00:00:00,69.9736
2015-10-23 00:00:00,70.8085
2015-10-24 00:00:00,70.8085
2015-10-25 00:00:00,70.8085
2015-10-26 00:00:00,69.6786
2015-10-27 00:00:00,69.8026
2015-10-28 00:00:00,70.2666
2015-10-29 00:00:00,73.122
2015-10-30 00:00:00,73.0792
2015-10-31 00:00:00,73.0792
2015-11-01 00:00:00,73.0792
2015-11-02 00:00:00,73.2086
2015-11-03 00:00:00,73.2962
2015-11-04 00:00:00,77.5875
2015-11-05 00:00:00,76.728
2015-11-06 00:00:00,74.2542
2015-11-07 00:00:00,74.2542
2015-11-08 00:00:00,74.2542
2015-11-09 00:00:00,71.7795
2015-11-10 00:00:00,70.4772
2015-11-11 00:00:00,70.4772
2015-11-12 00:00:00,69.4517
2015-11-13 00:00:00,68.3001
2015-11-14 00:00:00,68.3001
2015-11-15 00:00:00,68.3001
2015-11-16 00:00:00,67.6863
2015-11-17 00:00:00,72.3323
2015-11-18 00:00:00,71.6503
2015-11-19 00:00:00,70.5353
2015-11-20 00:00:00,70.5107
2015-11-21 00:00:00,70.5107
2015-11-22 00:00:00,70.5107
2015-11-23 00:00:00,70.8031
2015-11-24 00:00:00,70.8811
2015-11-25 00:00:00,70.0444
2015-11-26 00:00:00,70.0444
2015-11-27 00:00:00,69.6086
2015-11-28 00:00:00,69.6086
2015-11-29 00:00:00,69.6086
2015-11-30 00:00:00,69.8952
2015-12-01 00:00:00,70.9762
2015-12-02 00:00:00,72.311
2015-12-03 00:00:00,74.5605
2015-12-04 00:00:00,71.264
2015-12-05 00:00:00,71.264
2015-12-06 00:00:00,71.264
2015-12-07 00:00:00,70.5604
2015-12-08 00:00:00,72.7121
2015-12-09 00:00:00,72.3993
2015-12-10 00:00:00,72.3172
2015-12-11 00:00:00,74.9966
2015-12-12 00:00:00,74.9966
2015-12-13 00:00:00,74.9966
2015-12-14 00:00:00,78.2478
2015-12-15 00:00:00,79.5704
2015-12-16 00:00:00,70.2137
2015-12-17 00:00:00,67.6684
2015-12-18 00:00:00,67.8121
2015-12-19 00:00:00,67.8121
2015-12-20 00:00:00,67.8121
2015-12-21 00:00:00,66.3699
2015-12-22 00:00:00,66.8957
2015-12-23 00:00:00,66.0201
2015-12-24 00:00:00,65.4655
2015-12-25 00:00:00,65.4655
2015-12-26 00:00:00,65.4655
2015-12-27 00:00:00,65.4655
2015-12-28 00:00:00,67.2103
2015-12-29 00:00:00,67.2477
2015-12-30 00:00:00,67.3456
2015-12-31 00:00:00,67.8473
2016-01-01 00:00:00,67.8473
2016-01-02 00:00:00,67.8473
2016-01-03 00:00:00,67.8473
2016-01-04 00:00:00,68.8377
2016-01-05 00:00:00,71.4222
2016-01-06 00:00:00,71.6843
2016-01-07 00:00:00,74.2112
2016-01-08 00:00:00,71.0073
2016-01-09 00:00:00,71.0073
2016-01-10 00:00:00,71.0073
2016-01-11 00:00:00,71.0193
2016-01-12 00:00:00,71.964
2016-01-13 00:00:00,74.4599
2016-01-14 00:00:00,73.6146
2016-01-15 00:00:00,78.0636
2016-01-16 00:00:00,78.0636
2016-01-17 00:00:00,78.0636
2016-01-18 00:00:00,78.0636
2016-01-19 00:00:00,77.3158
2016-01-20 00:00:00,81.8198
2016-01-21 00:00:00,80.7258
2016-01-22 00:00:00,77.3486
2016-01-23 00:00:00,77.3486
2016-01-24 00:00:00,77.3486
2016-01-25 00:00:00,75.4139
2016-01-26 00:00:00,75.1557
2016-01-27 00:00:00,71.9361
2016-01-28 00:00:00,70.9823
2016-01-29 00:00:00,74.0039
2016-01-30 00:00:00,74.0039
2016-01-31 00:00:00,74.0039
2016-02-01 00:00:00,73.4583
2016-02-02 00:00:00,77.4933
2016-02-03 00:00:00,79.6217
2016-02-04 00:00:00,83.76
2016-02-05 00:00:00,81.6695
2016-02-06 00:00:00,81.6695
2016-02-07 00:00:00,81.6695
2016-02-08 00:00:00,89.2706
2016-02-09 00:00:00,91.606
2016-02-10 00:00:00,86.3154
2016-02-11 00:00:00,97.9449
2016-02-12 00:00:00,93.716
2016-02-13 00:00:00,93.716
2016-02-14 00:00:00,93.716
2016-02-15 00:00:00,93.716
2016-02-16 00:00:00,86.8243
2016-02-17 00:00:00,84.7863
2016-02-18 00:00:00,86.1223
2016-02-19 00:00:00,90.099
2016-02-20 00:00:00,90.099
2016-02-21 00:00:00,90.099
2016-02-22 00:00:00,85.1456
2016-02-23 00:00:00,83.9756
2016-02-24 00:00:00,85.0912
2016-02-25 00:00:00,84.4408
2016-02-26 00:00:00,82.5424
2016-02-27 00:00:00,82.5424
2016-02-28 00:00:00,82.5424
