PERFORMANCE SUMMARY,,
Metric,Value,
Start Date,2006-01-03,
End Date,2025-12-31,
Total Calendar Days,5053,
Active Trading Days,5005,
Warmup Days,48,
Total PnL (USD/MT),23219.38,
Annualized Return,1169.09,
Annualized Std Dev,1845.74,
Sharpe Ratio,0.6334,
Sortino Ratio,0.9273,
Max Drawdown,-5253.0,
Calmar Ratio,0.2226,
Hit Rate,51.17%,
Avg Win (USD/MT),86.22,
Avg Loss (USD/MT),-81.25,
Profit Factor,1.1175,
Max Consecutive Wins,10,
Max Consecutive Losses,14,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],
,,
TRADEBOOK,,
Date,Strategy,F1_raw,F1_continuous,MA_33,MA_48,Crossover,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL
2010-03-09 00:00:00,MA_Crossover(33,48),7479.0,7623.0,7052.053,7177.4271,-125.3741,-1.0,-1.0,37.75,-37.75,-7623.0,8319.0
2010-03-10 00:00:00,MA_Crossover(33,48),7408.75,7552.75,7053.053,7178.6198,-125.5668,-1.0,-1.0,-70.25,70.25,-7552.75,8389.25
2010-03-11 00:00:00,MA_Crossover(33,48),7432.0,7576.0,7052.5,7177.7188,-125.2188,-1.0,-1.0,23.25,-23.25,-7576.0,8366.0
2010-03-12 00:00:00,MA_Crossover(33,48),7412.5,7556.5,7053.9091,7176.7552,-122.8461,-1.0,-1.0,-19.5,19.5,-7556.5,8385.5
2010-03-15 00:00:00,MA_Crossover(33,48),7271.5,7415.5,7055.6288,7169.1198,-113.491,-1.0,-1.0,-141.0,141.0,-7415.5,8526.5
2010-03-16 00:00:00,MA_Crossover(33,48),7387.5,7524.0,7070.9015,7166.5417,-95.6402,-1.0,-1.0,108.5,-108.5,-7524.0,8418.0
2010-03-17 00:00:00,MA_Crossover(33,48),7516.5,7653.0,7094.7273,7168.1875,-73.4602,-1.0,-1.0,129.0,-129.0,-7653.0,8289.0
2010-03-18 00:00:00,MA_Crossover(33,48),7467.0,7604.0,7115.7045,7166.625,-50.9205,-1.0,-1.0,-49.0,49.0,-7604.0,8338.0
2010-03-19 00:00:00,MA_Crossover(33,48),7414.0,7541.0,7134.3106,7166.2812,-31.9706,-1.0,-1.0,-63.0,63.0,-7541.0,8401.0
2010-03-22 00:00:00,MA_Crossover(33,48),7427.25,7554.25,7160.2121,7165.5573,-5.3452,-1.0,-1.0,13.25,-13.25,-7554.25,8387.75
2010-03-23 00:00:00,MA_Crossover(33,48),7417.25,7544.25,7191.9167,7164.5365,27.3802,1.0,-1.0,-10.0,10.0,-7544.25,8397.75
2010-03-24 00:00:00,MA_Crossover(33,48),7348.25,7475.25,7224.8182,7163.3906,61.4276,1.0,1.0,-69.0,-69.0,7475.25,8328.75
2010-03-25 00:00:00,MA_Crossover(33,48),7411.75,7538.75,7254.553,7162.0885,92.4645,1.0,1.0,63.5,63.5,7538.75,8392.25
2010-03-26 00:00:00,MA_Crossover(33,48),7491.75,7618.75,7282.4697,7161.2969,121.1728,1.0,1.0,80.0,80.0,7618.75,8472.25
2010-03-29 00:00:00,MA_Crossover(33,48),7745.0,7872.0,7319.7273,7169.3333,150.3939,1.0,1.0,253.25,253.25,7872.0,8725.5
2010-03-30 00:00:00,MA_Crossover(33,48),7826.0,7953.0,7347.1212,7181.1406,165.9806,1.0,1.0,81.0,81.0,7953.0,8806.5
2010-03-31 00:00:00,MA_Crossover(33,48),7767.75,7894.75,7376.5758,7189.3073,187.2685,1.0,1.0,-58.25,-58.25,7894.75,8748.25
2010-04-01 00:00:00,MA_Crossover(33,48),7863.0,7990.0,7407.3712,7197.9062,209.465,1.0,1.0,95.25,95.25,7990.0,8843.5
2010-04-06 00:00:00,MA_Crossover(33,48),7967.25,8094.25,7432.7424,7210.4323,222.3101,1.0,1.0,104.25,104.25,8094.25,8947.75
2010-04-07 00:00:00,MA_Crossover(33,48),7921.25,8048.25,7457.2197,7225.151,232.0687,1.0,1.0,-46.0,-46.0,8048.25,8901.75
2010-04-08 00:00:00,MA_Crossover(33,48),7865.75,7992.75,7475.9242,7245.6146,230.3097,1.0,1.0,-55.5,-55.5,7992.75,8846.25
2010-04-09 00:00:00,MA_Crossover(33,48),7897.0,8024.0,7490.4848,7269.9219,220.563,1.0,1.0,31.25,31.25,8024.0,8877.5
2010-04-12 00:00:00,MA_Crossover(33,48),7875.5,8002.5,7507.5152,7292.8542,214.661,1.0,1.0,-21.5,-21.5,8002.5,8856.0
2010-04-13 00:00:00,MA_Crossover(33,48),7870.25,7997.25,7530.4318,7315.151,215.2808,1.0,1.0,-5.25,-5.25,7997.25,8850.75
2010-04-14 00:00:00,MA_Crossover(33,48),7920.0,8047.0,7554.25,7343.224,211.026,1.0,1.0,49.75,49.75,8047.0,8900.5
2010-04-15 00:00:00,MA_Crossover(33,48),7914.5,8041.5,7582.5985,7375.3802,207.2183,1.0,1.0,-5.5,-5.5,8041.5,8895.0
2010-04-16 00:00:00,MA_Crossover(33,48),7728.5,7855.5,7599.3712,7405.9219,193.4493,1.0,1.0,-186.0,-186.0,7855.5,8709.0
2010-04-19 00:00:00,MA_Crossover(33,48),7663.0,7790.0,7608.0379,7431.599,176.4389,1.0,1.0,-65.5,-65.5,7790.0,8643.5
2010-04-20 00:00:00,MA_Crossover(33,48),7767.75,7895.25,7617.1364,7456.5417,160.5947,1.0,1.0,105.25,105.25,7895.25,8748.75
2010-04-21 00:00:00,MA_Crossover(33,48),7735.0,7862.75,7622.5682,7481.9479,140.6203,1.0,1.0,-32.5,-32.5,7862.75,8716.25
2010-04-22 00:00:00,MA_Crossover(33,48),7666.25,7793.75,7631.5,7497.4531,134.0469,1.0,1.0,-69.0,-69.0,7793.75,8647.25
2010-04-23 00:00:00,MA_Crossover(33,48),7725.0,7840.75,7637.7273,7516.8125,120.9148,1.0,1.0,47.0,47.0,7840.75,8694.25
2010-04-26 00:00:00,MA_Crossover(33,48),7783.75,7899.5,7648.1061,7536.3333,111.7727,1.0,1.0,58.75,58.75,7899.5,8753.0
2010-04-27 00:00:00,MA_Crossover(33,48),7463.25,7579.0,7647.6288,7543.276,104.3527,1.0,1.0,-320.5,-320.5,7579.0,8432.5
2010-04-28 00:00:00,MA_Crossover(33,48),7373.0,7488.75,7646.5455,7548.6823,97.8632,1.0,1.0,-90.25,-90.25,7488.75,8342.25
2010-04-29 00:00:00,MA_Crossover(33,48),7328.0,7443.75,7643.3939,7550.3385,93.0554,1.0,1.0,-45.0,-45.0,7443.75,8297.25
2010-04-30 00:00:00,MA_Crossover(33,48),7404.0,7519.75,7643.1364,7550.0781,93.0582,1.0,1.0,76.0,76.0,7519.75,8373.25
2010-05-04 00:00:00,MA_Crossover(33,48),6996.0,7111.75,7634.7879,7543.4635,91.3243,1.0,1.0,-408.0,-408.0,7111.75,7965.25
2010-05-05 00:00:00,MA_Crossover(33,48),6928.25,7044.0,7620.8712,7539.5938,81.2775,1.0,1.0,-67.75,-67.75,7044.0,7897.5
2010-05-06 00:00:00,MA_Crossover(33,48),6917.25,7033.0,7602.7121,7535.0781,67.634,1.0,1.0,-11.0,-11.0,7033.0,7886.5
2010-05-07 00:00:00,MA_Crossover(33,48),6916.25,7032.0,7586.0227,7533.7708,52.2519,1.0,1.0,-1.0,-1.0,7032.0,7885.5
2010-05-10 00:00:00,MA_Crossover(33,48),7089.75,7205.5,7576.197,7531.9948,44.2022,1.0,1.0,173.5,173.5,7205.5,8059.0
2010-05-11 00:00:00,MA_Crossover(33,48),7018.25,7134.0,7563.803,7524.5208,39.2822,1.0,1.0,-71.5,-71.5,7134.0,7987.5
2010-05-12 00:00:00,MA_Crossover(33,48),6992.75,7108.5,7550.9394,7514.6302,36.3092,1.0,1.0,-25.5,-25.5,7108.5,7962.0
2010-05-13 00:00:00,MA_Crossover(33,48),7128.25,7244.0,7544.2727,7505.724,38.5488,1.0,1.0,135.5,135.5,7244.0,8097.5
2010-05-14 00:00:00,MA_Crossover(33,48),6894.5,7010.25,7528.5985,7495.7865,32.812,1.0,1.0,-233.75,-233.75,7010.25,7863.75
2010-05-17 00:00:00,MA_Crossover(33,48),6435.5,6551.25,7496.5909,7473.2031,23.3878,1.0,1.0,-459.0,-459.0,6551.25,7404.75
2010-05-18 00:00:00,MA_Crossover(33,48),6673.0,6789.75,7464.1061,7457.1979,6.9081,1.0,1.0,238.5,238.5,6789.75,7643.25
2010-05-19 00:00:00,MA_Crossover(33,48),6483.75,6600.25,7423.4318,7436.4635,-13.0317,-1.0,1.0,-189.5,-189.5,6600.25,7453.75
2010-05-20 00:00:00,MA_Crossover(33,48),6591.25,6707.0,7387.7803,7419.4323,-31.652,-1.0,-1.0,106.75,-106.75,-6707.0,7347.0
2010-05-21 00:00:00,MA_Crossover(33,48),6830.5,6934.0,7356.4924,7406.901,-50.4086,-1.0,-1.0,227.0,-227.0,-6934.0,7120.0
2010-05-24 00:00:00,MA_Crossover(33,48),6892.5,6996.0,7323.9242,7396.0677,-72.1435,-1.0,-1.0,62.0,-62.0,-6996.0,7058.0
2010-05-25 00:00:00,MA_Crossover(33,48),6710.0,6813.5,7287.2197,7384.3698,-97.1501,-1.0,-1.0,-182.5,182.5,-6813.5,7240.5
2010-05-26 00:00:00,MA_Crossover(33,48),6756.75,6860.25,7253.6136,7371.2292,-117.6155,-1.0,-1.0,46.75,-46.75,-6860.25,7193.75
2010-05-27 00:00:00,MA_Crossover(33,48),6961.75,7065.25,7225.2727,7359.6719,-134.3991,-1.0,-1.0,205.0,-205.0,-7065.25,6988.75
2010-05-28 00:00:00,MA_Crossover(33,48),6917.0,7020.5,7196.2273,7348.2135,-151.9863,-1.0,-1.0,-44.75,44.75,-7020.5,7033.5
2010-06-01 00:00:00,MA_Crossover(33,48),6724.25,6827.75,7161.5,7333.8438,-172.3438,-1.0,-1.0,-192.75,192.75,-6827.75,7226.25
2010-06-02 00:00:00,MA_Crossover(33,48),6641.75,6745.25,7122.7652,7317.4792,-194.714,-1.0,-1.0,-82.5,82.5,-6745.25,7308.75
2010-06-03 00:00:00,MA_Crossover(33,48),6497.0,6600.5,7079.8106,7298.3073,-218.4967,-1.0,-1.0,-144.75,144.75,-6600.5,7453.5
2010-06-04 00:00:00,MA_Crossover(33,48),6251.0,6354.5,7035.0379,7275.4479,-240.41,-1.0,-1.0,-246.0,246.0,-6354.5,7699.5
2010-06-07 00:00:00,MA_Crossover(33,48),6069.5,6173.0,6986.75,7247.4844,-260.7344,-1.0,-1.0,-181.5,181.5,-6173.0,7881.0
2010-06-08 00:00:00,MA_Crossover(33,48),6135.0,6238.5,6937.2727,7219.2188,-281.946,-1.0,-1.0,65.5,-65.5,-6238.5,7815.5
2010-06-09 00:00:00,MA_Crossover(33,48),6311.75,6415.25,6894.1439,7189.3594,-295.2154,-1.0,-1.0,176.75,-176.75,-6415.25,7638.75
2010-06-10 00:00:00,MA_Crossover(33,48),6381.75,6485.25,6855.2197,7159.2708,-304.0511,-1.0,-1.0,70.0,-70.0,-6485.25,7568.75
2010-06-11 00:00:00,MA_Crossover(33,48),6455.5,6559.0,6816.75,7131.9323,-315.1823,-1.0,-1.0,73.75,-73.75,-6559.0,7495.0
2010-06-14 00:00:00,MA_Crossover(33,48),6635.25,6738.75,6781.947,7106.3542,-324.4072,-1.0,-1.0,179.75,-179.75,-6738.75,7315.25
2010-06-15 00:00:00,MA_Crossover(33,48),6665.25,6764.75,6757.7652,7079.2292,-321.464,-1.0,-1.0,26.0,-26.0,-6764.75,7289.25
2010-06-16 00:00:00,MA_Crossover(33,48),6634.75,6734.5,6735.3939,7052.4271,-317.0331,-1.0,-1.0,-30.25,30.25,-6734.5,7319.5
2010-06-17 00:00:00,MA_Crossover(33,48),6430.5,6530.75,6708.197,7022.526,-314.3291,-1.0,-1.0,-203.75,203.75,-6530.75,7523.25
2010-06-18 00:00:00,MA_Crossover(33,48),6418.75,6510.5,6678.3409,6991.7292,-313.3883,-1.0,-1.0,-20.25,20.25,-6510.5,7543.5
2010-06-21 00:00:00,MA_Crossover(33,48),6586.5,6678.25,6665.9318,6964.875,-298.9432,-1.0,-1.0,167.75,-167.75,-6678.25,7375.75
2010-06-22 00:00:00,MA_Crossover(33,48),6592.25,6684.0,6655.75,6938.25,-282.5,-1.0,-1.0,5.75,-5.75,-6684.0,7370.0
2010-06-23 00:00:00,MA_Crossover(33,48),6497.0,6588.75,6643.0152,6908.6042,-265.589,-1.0,-1.0,-95.25,95.25,-6588.75,7465.25
2010-06-24 00:00:00,MA_Crossover(33,48),6675.5,6767.25,6635.7197,6882.7917,-247.072,-1.0,-1.0,178.5,-178.5,-6767.25,7286.75
2010-06-25 00:00:00,MA_Crossover(33,48),6751.75,6843.5,6625.4773,6862.4427,-236.9654,-1.0,-1.0,76.25,-76.25,-6843.5,7210.5
2010-06-28 00:00:00,MA_Crossover(33,48),6849.25,6941.0,6620.3561,6845.4896,-225.1335,-1.0,-1.0,97.5,-97.5,-6941.0,7113.0
2010-06-29 00:00:00,MA_Crossover(33,48),6472.0,6563.75,6604.5758,6818.4948,-213.919,-1.0,-1.0,-377.25,377.25,-6563.75,7490.25
2010-06-30 00:00:00,MA_Crossover(33,48),6492.75,6584.5,6585.3182,6792.6146,-207.2964,-1.0,-1.0,20.75,-20.75,-6584.5,7469.5
2010-07-01 00:00:00,MA_Crossover(33,48),6307.25,6399.0,6567.5227,6764.3021,-196.7794,-1.0,-1.0,-185.5,185.5,-6399.0,7655.0
2010-07-02 00:00:00,MA_Crossover(33,48),6387.75,6479.5,6566.0758,6736.4427,-170.367,-1.0,-1.0,80.5,-80.5,-6479.5,7574.5
2010-07-05 00:00:00,MA_Crossover(33,48),6446.75,6538.5,6559.2197,6708.5885,-149.3688,-1.0,-1.0,59.0,-59.0,-6538.5,7515.5
2010-07-06 00:00:00,MA_Crossover(33,48),6584.0,6675.75,6562.2576,6690.2708,-128.0133,-1.0,-1.0,137.25,-137.25,-6675.75,7378.25
2010-07-07 00:00:00,MA_Crossover(33,48),6623.75,6715.5,6563.2424,6674.6615,-111.419,-1.0,-1.0,39.75,-39.75,-6715.5,7338.5
2010-07-08 00:00:00,MA_Crossover(33,48),6595.5,6687.25,6556.1212,6659.401,-103.2798,-1.0,-1.0,-28.25,28.25,-6687.25,7366.75
2010-07-09 00:00:00,MA_Crossover(33,48),6743.25,6835.0,6551.5985,6645.6354,-94.0369,-1.0,-1.0,147.75,-147.75,-6835.0,7219.0
2010-07-12 00:00:00,MA_Crossover(33,48),6610.75,6702.5,6548.5909,6637.6094,-89.0185,-1.0,-1.0,-132.5,132.5,-6702.5,7351.5
2010-07-13 00:00:00,MA_Crossover(33,48),6666.0,6757.75,6545.8409,6632.1458,-86.3049,-1.0,-1.0,55.25,-55.25,-6757.75,7296.25
2010-07-14 00:00:00,MA_Crossover(33,48),6706.0,6797.75,6538.0909,6627.7448,-89.6539,-1.0,-1.0,40.0,-40.0,-6797.75,7256.25
2010-07-15 00:00:00,MA_Crossover(33,48),6661.5,6753.25,6530.3485,6622.4375,-92.089,-1.0,-1.0,-44.5,44.5,-6753.25,7300.75
2010-07-16 00:00:00,MA_Crossover(33,48),6468.75,6560.5,6522.6061,6609.5,-86.8939,-1.0,-1.0,-192.75,192.75,-6560.5,7493.5
2010-07-19 00:00:00,MA_Crossover(33,48),6494.75,6586.5,6518.1515,6598.5938,-80.4422,-1.0,-1.0,26.0,-26.0,-6586.5,7467.5
2010-07-20 00:00:00,MA_Crossover(33,48),6630.75,6722.0,6522.2045,6591.0521,-68.8475,-1.0,-1.0,135.5,-135.5,-6722.0,7332.0
2010-07-21 00:00:00,MA_Crossover(33,48),6853.0,6943.25,6540.447,6585.3177,-44.8707,-1.0,-1.0,221.25,-221.25,-6943.25,7110.75
2010-07-22 00:00:00,MA_Crossover(33,48),7002.75,7094.0,6568.7273,6587.5729,-18.8456,-1.0,-1.0,150.75,-150.75,-7094.0,6960.0
2010-07-23 00:00:00,MA_Crossover(33,48),7018.25,7105.5,6595.4924,6599.7135,-4.2211,-1.0,-1.0,11.5,-11.5,-7105.5,6948.5
2010-07-26 00:00:00,MA_Crossover(33,48),7136.5,7223.75,6620.4848,6609.3698,11.1151,1.0,-1.0,118.25,-118.25,-7223.75,6830.25
2010-07-27 00:00:00,MA_Crossover(33,48),7044.5,7131.75,6640.5682,6621.0521,19.5161,1.0,1.0,-92.0,-92.0,7131.75,6738.25
2010-07-28 00:00:00,MA_Crossover(33,48),7156.25,7243.5,6661.803,6632.8229,28.9801,1.0,1.0,111.75,111.75,7243.5,6850.0
2010-07-29 00:00:00,MA_Crossover(33,48),7216.5,7303.75,6679.4167,6640.8646,38.5521,1.0,1.0,60.25,60.25,7303.75,6910.25
2010-07-30 00:00:00,MA_Crossover(33,48),7281.75,7369.0,6698.0985,6648.974,49.1245,1.0,1.0,65.25,65.25,7369.0,6975.5
2010-08-02 00:00:00,MA_Crossover(33,48),7493.0,7580.25,6724.1061,6665.2865,58.8196,1.0,1.0,211.25,211.25,7580.25,7186.75
2010-08-03 00:00:00,MA_Crossover(33,48),7405.75,7493.0,6753.6591,6678.8073,74.8518,1.0,1.0,-87.25,-87.25,7493.0,7099.5
2010-08-04 00:00:00,MA_Crossover(33,48),7484.0,7571.25,6785.9394,6689.6875,96.2519,1.0,1.0,78.25,78.25,7571.25,7177.75
2010-08-05 00:00:00,MA_Crossover(33,48),7375.75,7463.0,6809.8561,6699.2448,110.6113,1.0,1.0,-108.25,-108.25,7463.0,7069.5
2010-08-06 00:00:00,MA_Crossover(33,48),7348.75,7436.0,6832.7803,6712.2552,120.5251,1.0,1.0,-27.0,-27.0,7436.0,7042.5
2010-08-09 00:00:00,MA_Crossover(33,48),7402.5,7489.75,6860.2197,6728.1042,132.1155,1.0,1.0,53.75,53.75,7489.75,7096.25
2010-08-10 00:00:00,MA_Crossover(33,48),7276.5,7363.75,6878.4318,6744.3438,134.0881,1.0,1.0,-126.0,-126.0,7363.75,6970.25
2010-08-11 00:00:00,MA_Crossover(33,48),7175.25,7262.5,6891.2652,6763.599,127.6662,1.0,1.0,-101.25,-101.25,7262.5,6869.0
2010-08-12 00:00:00,MA_Crossover(33,48),7231.25,7318.5,6902.8409,6787.8021,115.0388,1.0,1.0,56.0,56.0,7318.5,6925.0
2010-08-13 00:00:00,MA_Crossover(33,48),7132.75,7220.0,6922.8636,6808.5885,114.2751,1.0,1.0,-98.5,-98.5,7220.0,6826.5
2010-08-16 00:00:00,MA_Crossover(33,48),7224.5,7311.75,6945.0379,6827.6042,117.4337,1.0,1.0,91.75,91.75,7311.75,6918.25
2010-08-17 00:00:00,MA_Crossover(33,48),7368.5,7453.25,6977.197,6848.1615,129.0355,1.0,1.0,141.5,141.5,7453.25,7059.75
2010-08-18 00:00:00,MA_Crossover(33,48),7377.5,7462.0,7007.1894,6867.3698,139.8196,1.0,1.0,8.75,8.75,7462.0,7068.5
2010-08-19 00:00:00,MA_Crossover(33,48),7294.0,7378.0,7032.8636,6881.0938,151.7699,1.0,1.0,-84.0,-84.0,7378.0,6984.5
2010-08-20 00:00:00,MA_Crossover(33,48),7245.0,7322.0,7052.8939,6893.1719,159.7221,1.0,1.0,-56.0,-56.0,7322.0,6928.5
2010-08-23 00:00:00,MA_Crossover(33,48),7244.5,7321.5,7071.7045,6905.875,165.8295,1.0,1.0,-0.5,-0.5,7321.5,6928.0
2010-08-24 00:00:00,MA_Crossover(33,48),7125.0,7202.0,7087.75,6920.3438,167.4062,1.0,1.0,-119.5,-119.5,7202.0,6808.5
2010-08-25 00:00:00,MA_Crossover(33,48),7089.5,7166.5,7098.2424,6934.3177,163.9247,1.0,1.0,-35.5,-35.5,7166.5,6773.0
2010-08-26 00:00:00,MA_Crossover(33,48),7298.0,7375.0,7119.0682,6949.1406,169.9276,1.0,1.0,208.5,208.5,7375.0,6981.5
2010-08-27 00:00:00,MA_Crossover(33,48),7453.25,7530.25,7142.9242,6967.0781,175.8461,1.0,1.0,155.25,155.25,7530.25,7136.75
2010-08-31 00:00:00,MA_Crossover(33,48),7432.25,7509.25,7164.9318,6986.5625,178.3693,1.0,1.0,-21.0,-21.0,7509.25,7115.75
2010-09-01 00:00:00,MA_Crossover(33,48),7598.25,7675.25,7193.3182,7005.7865,187.5317,1.0,1.0,166.0,166.0,7675.25,7281.75
2010-09-02 00:00:00,MA_Crossover(33,48),7625.75,7702.75,7228.3788,7023.9948,204.384,1.0,1.0,27.5,27.5,7702.75,7309.25
2010-09-03 00:00:00,MA_Crossover(33,48),7635.5,7712.5,7262.947,7040.375,222.572,1.0,1.0,9.75,9.75,7712.5,7319.0
2010-09-06 00:00:00,MA_Crossover(33,48),7695.5,7772.5,7295.2121,7065.8646,229.3475,1.0,1.0,60.0,60.0,7772.5,7379.0
2010-09-07 00:00:00,MA_Crossover(33,48),7615.0,7692.0,7318.303,7089.2448,229.0582,1.0,1.0,-80.5,-80.5,7692.0,7298.5
2010-09-08 00:00:00,MA_Crossover(33,48),7659.75,7736.75,7338.2121,7117.4219,220.7902,1.0,1.0,44.75,44.75,7736.75,7343.25
2010-09-09 00:00:00,MA_Crossover(33,48),7540.25,7617.25,7354.0303,7141.4323,212.598,1.0,1.0,-119.5,-119.5,7617.25,7223.75
2010-09-10 00:00:00,MA_Crossover(33,48),7471.25,7548.25,7364.1742,7162.776,201.3982,1.0,1.0,-69.0,-69.0,7548.25,7154.75
2010-09-13 00:00:00,MA_Crossover(33,48),7617.75,7694.75,7381.5455,7184.3125,197.233,1.0,1.0,146.5,146.5,7694.75,7301.25
2010-09-14 00:00:00,MA_Crossover(33,48),7649.0,7721.75,7396.4773,7205.6719,190.8054,1.0,1.0,27.0,27.0,7721.75,7328.25
2010-09-15 00:00:00,MA_Crossover(33,48),7612.5,7685.75,7408.4773,7226.8594,181.6179,1.0,1.0,-36.0,-36.0,7685.75,7292.25
2010-09-16 00:00:00,MA_Crossover(33,48),7697.25,7768.5,7421.0682,7246.7344,174.3338,1.0,1.0,82.75,82.75,7768.5,7375.0
2010-09-17 00:00:00,MA_Crossover(33,48),7718.75,7789.5,7427.9091,7269.8177,158.0914,1.0,1.0,21.0,21.0,7789.5,7396.0
2010-09-20 00:00:00,MA_Crossover(33,48),7711.5,7782.25,7437.1742,7291.599,145.5753,1.0,1.0,-7.25,-7.25,7782.25,7388.75
2010-09-21 00:00:00,MA_Crossover(33,48),7676.0,7746.75,7442.9924,7311.8073,131.1851,1.0,1.0,-35.5,-35.5,7746.75,7353.25
2010-09-22 00:00:00,MA_Crossover(33,48),7844.0,7914.75,7457.1818,7336.4427,120.7391,1.0,1.0,168.0,168.0,7914.75,7521.25
2010-09-23 00:00:00,MA_Crossover(33,48),7887.5,7958.25,7473.5076,7366.0,107.5076,1.0,1.0,43.5,43.5,7958.25,7564.75
2010-09-24 00:00:00,MA_Crossover(33,48),7949.5,8020.25,7490.0833,7396.3073,93.776,1.0,1.0,62.0,62.0,8020.25,7626.75
2010-09-27 00:00:00,MA_Crossover(33,48),7911.0,7981.75,7509.3106,7422.9792,86.3314,1.0,1.0,-38.5,-38.5,7981.75,7588.25
2010-09-28 00:00:00,MA_Crossover(33,48),7951.0,8021.75,7532.8182,7445.8542,86.964,1.0,1.0,40.0,40.0,8021.75,7628.25
2010-09-29 00:00:00,MA_Crossover(33,48),8063.5,8134.25,7558.0379,7467.9531,90.0848,1.0,1.0,112.5,112.5,8134.25,7740.75
2010-09-30 00:00:00,MA_Crossover(33,48),8010.0,8080.75,7584.6212,7488.6146,96.0066,1.0,1.0,-53.5,-53.5,8080.75,7687.25
2010-10-01 00:00:00,MA_Crossover(33,48),8093.0,8163.75,7610.9394,7508.5417,102.3977,1.0,1.0,83.0,83.0,8163.75,7770.25
2010-10-04 00:00:00,MA_Crossover(33,48),8053.5,8124.25,7631.697,7529.5625,102.1345,1.0,1.0,-39.5,-39.5,8124.25,7730.75
2010-10-05 00:00:00,MA_Crossover(33,48),8164.25,8235.0,7655.5379,7550.5625,104.9754,1.0,1.0,110.75,110.75,8235.0,7841.5
2010-10-06 00:00:00,MA_Crossover(33,48),8246.25,8317.0,7684.3939,7572.0156,112.3783,1.0,1.0,82.0,82.0,8317.0,7923.5
2010-10-07 00:00:00,MA_Crossover(33,48),8089.5,8160.25,7709.9848,7588.8438,121.1411,1.0,1.0,-156.75,-156.75,8160.25,7766.75
2010-10-08 00:00:00,MA_Crossover(33,48),8306.0,8376.75,7742.1515,7605.7812,136.3703,1.0,1.0,216.5,216.5,8376.75,7983.25
2010-10-11 00:00:00,MA_Crossover(33,48),8285.0,8355.75,7777.303,7624.099,153.2041,1.0,1.0,-21.0,-21.0,8355.75,7962.25
2010-10-12 00:00:00,MA_Crossover(33,48),8342.25,8413.0,7815.2652,7641.9792,173.286,1.0,1.0,57.25,57.25,8413.0,8019.5
2010-10-13 00:00:00,MA_Crossover(33,48),8354.25,8425.0,7847.2727,7662.3646,184.9081,1.0,1.0,12.0,12.0,8425.0,8031.5
2010-10-14 00:00:00,MA_Crossover(33,48),8388.0,8458.75,7875.5985,7684.0156,191.5829,1.0,1.0,33.75,33.75,8458.75,8065.25
2010-10-15 00:00:00,MA_Crossover(33,48),8381.5,8452.25,7904.3636,7704.4115,199.9522,1.0,1.0,-6.5,-6.5,8452.25,8058.75
2010-10-18 00:00:00,MA_Crossover(33,48),8426.0,8496.75,7929.447,7728.3594,201.0876,1.0,1.0,44.5,44.5,8496.75,8103.25
2010-10-19 00:00:00,MA_Crossover(33,48),8251.0,8318.25,7948.3939,7750.7708,197.6231,1.0,1.0,-178.5,-178.5,8318.25,7924.75
2010-10-20 00:00:00,MA_Crossover(33,48),8330.0,8397.75,7969.4394,7773.6615,195.7779,1.0,1.0,79.5,79.5,8397.75,8004.25
2010-10-21 00:00:00,MA_Crossover(33,48),8298.5,8365.75,7987.7121,7797.9479,189.7642,1.0,1.0,-32.0,-32.0,8365.75,7972.25
2010-10-22 00:00:00,MA_Crossover(33,48),8326.0,8386.75,8009.2576,7820.8958,188.3617,1.0,1.0,21.0,21.0,8386.75,7993.25
2010-10-25 00:00:00,MA_Crossover(33,48),8514.5,8575.25,8035.1591,7844.7708,190.3883,1.0,1.0,188.5,188.5,8575.25,8181.75
2010-10-26 00:00:00,MA_Crossover(33,48),8508.75,8569.5,8064.5076,7868.3385,196.169,1.0,1.0,-5.75,-5.75,8569.5,8176.0
2010-10-27 00:00:00,MA_Crossover(33,48),8296.0,8356.75,8089.5,7889.2135,200.2865,1.0,1.0,-212.75,-212.75,8356.75,7963.25
2010-10-28 00:00:00,MA_Crossover(33,48),8334.0,8394.75,8111.2045,7911.901,199.3035,1.0,1.0,38.0,38.0,8394.75,8001.25
2010-10-29 00:00:00,MA_Crossover(33,48),8191.25,8252.0,8127.6364,7931.625,196.0114,1.0,1.0,-142.75,-142.75,8252.0,7858.5
2010-11-01 00:00:00,MA_Crossover(33,48),8291.0,8351.75,8148.197,7955.9167,192.2803,1.0,1.0,99.75,99.75,8351.75,7958.25
2010-11-02 00:00:00,MA_Crossover(33,48),8427.0,8487.75,8170.3106,7983.7812,186.5294,1.0,1.0,136.0,136.0,8487.75,8094.25
2010-11-03 00:00:00,MA_Crossover(33,48),8312.0,8372.75,8188.2879,8004.9062,183.3816,1.0,1.0,-115.0,-115.0,8372.75,7979.25
2010-11-04 00:00:00,MA_Crossover(33,48),8596.0,8656.75,8215.0909,8028.7135,186.3774,1.0,1.0,284.0,284.0,8656.75,8263.25
2010-11-05 00:00:00,MA_Crossover(33,48),8653.0,8713.75,8244.697,8054.1458,190.5511,1.0,1.0,57.0,57.0,8713.75,8320.25
