PERFORMANCE SUMMARY,,
Metric,Value,
Start Date,2006-01-03,
End Date,2025-12-31,
Total Calendar Days,5053,
Active Trading Days,5009,
Warmup Days,44,
Total PnL (USD/MT),22646.88,
Annualized Return,1139.35,
Annualized Std Dev,1845.5,
Sharpe Ratio,0.6174,
Sortino Ratio,0.9059,
Max Drawdown,-4565.0,
Calmar Ratio,0.2496,
Hit Rate,50.81%,
Avg Win (USD/MT),86.72,
Avg Loss (USD/MT),-80.77,
Profit Factor,1.1143,
Max Consecutive Wins,10,
Max Consecutive Losses,14,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],
,,
TRADEBOOK,,
Date,Strategy,F1_raw,F1_continuous,MA_36,MA_44,Crossover,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL
2008-06-02 00:00:00,MA_Crossover(36,44),8018.0,7998.0,8460.5556,8499.4432,-38.8876,-1.0,-1.0,1.0,-1.0,-7998.0,3176.0
2008-06-03 00:00:00,MA_Crossover(36,44),8004.0,7984.0,8439.5278,8488.5568,-49.029,-1.0,-1.0,-14.0,14.0,-7984.0,3190.0
2008-06-04 00:00:00,MA_Crossover(36,44),7990.0,7970.0,8417.3611,8478.2386,-60.8775,-1.0,-1.0,-14.0,14.0,-7970.0,3204.0
2008-06-05 00:00:00,MA_Crossover(36,44),7927.0,7907.0,8395.8333,8461.7386,-65.9053,-1.0,-1.0,-63.0,63.0,-7907.0,3267.0
2008-06-06 00:00:00,MA_Crossover(36,44),8111.0,8091.0,8385.0833,8449.3409,-64.2576,-1.0,-1.0,184.0,-184.0,-8091.0,3083.0
2008-06-09 00:00:00,MA_Crossover(36,44),8088.0,8068.0,8365.5833,8433.5455,-67.9621,-1.0,-1.0,-23.0,23.0,-8068.0,3106.0
2008-06-10 00:00:00,MA_Crossover(36,44),7982.0,7962.0,8346.2778,8413.7727,-67.4949,-1.0,-1.0,-106.0,106.0,-7962.0,3212.0
2008-06-11 00:00:00,MA_Crossover(36,44),8047.0,8027.0,8329.9444,8399.8409,-69.8965,-1.0,-1.0,65.0,-65.0,-8027.0,3147.0
2008-06-12 00:00:00,MA_Crossover(36,44),7976.0,7956.0,8313.0694,8379.6591,-66.5896,-1.0,-1.0,-71.0,71.0,-7956.0,3218.0
2008-06-13 00:00:00,MA_Crossover(36,44),8147.0,8127.0,8295.7083,8365.7045,-69.9962,-1.0,-1.0,171.0,-171.0,-8127.0,3047.0
2008-06-16 00:00:00,MA_Crossover(36,44),8289.0,8269.0,8286.0694,8354.3636,-68.2942,-1.0,-1.0,142.0,-142.0,-8269.0,2905.0
2008-06-17 00:00:00,MA_Crossover(36,44),8178.0,8201.0,8274.1528,8342.4545,-68.3018,-1.0,-1.0,-68.0,68.0,-8201.0,2973.0
2008-06-18 00:00:00,MA_Crossover(36,44),8342.0,8360.0,8265.3056,8338.9091,-73.6035,-1.0,-1.0,159.0,-159.0,-8360.0,2814.0
2008-06-19 00:00:00,MA_Crossover(36,44),8435.0,8453.0,8256.7222,8330.8409,-74.1187,-1.0,-1.0,93.0,-93.0,-8453.0,2721.0
2008-06-20 00:00:00,MA_Crossover(36,44),8542.0,8614.0,8254.0556,8327.7727,-73.7172,-1.0,-1.0,161.0,-161.0,-8614.0,2560.0
2008-06-23 00:00:00,MA_Crossover(36,44),8509.0,8581.0,8250.2083,8324.9091,-74.7008,-1.0,-1.0,-33.0,33.0,-8581.0,2593.0
2008-06-24 00:00:00,MA_Crossover(36,44),8456.0,8528.0,8254.0972,8322.0114,-67.9141,-1.0,-1.0,-53.0,53.0,-8528.0,2646.0
2008-06-25 00:00:00,MA_Crossover(36,44),8427.0,8499.0,8251.75,8314.1705,-62.4205,-1.0,-1.0,-29.0,29.0,-8499.0,2675.0
2008-06-26 00:00:00,MA_Crossover(36,44),8564.0,8636.0,8250.0278,8312.5341,-62.5063,-1.0,-1.0,137.0,-137.0,-8636.0,2538.0
2008-06-27 00:00:00,MA_Crossover(36,44),8650.0,8722.0,8253.25,8313.5114,-60.2614,-1.0,-1.0,86.0,-86.0,-8722.0,2452.0
2008-06-30 00:00:00,MA_Crossover(36,44),8638.0,8710.0,8259.8472,8313.0,-53.1528,-1.0,-1.0,-12.0,12.0,-8710.0,2464.0
2008-07-01 00:00:00,MA_Crossover(36,44),8749.5,8821.5,8275.1389,8313.125,-37.9861,-1.0,-1.0,111.5,-111.5,-8821.5,2352.5
2008-07-02 00:00:00,MA_Crossover(36,44),8865.0,8937.0,8289.125,8318.2841,-29.1591,-1.0,-1.0,115.5,-115.5,-8937.0,2237.0
2008-07-03 00:00:00,MA_Crossover(36,44),8793.0,8865.0,8302.1528,8321.5909,-19.4381,-1.0,-1.0,-72.0,72.0,-8865.0,2309.0
2008-07-04 00:00:00,MA_Crossover(36,44),8620.5,8692.5,8313.1944,8328.5114,-15.3169,-1.0,-1.0,-172.5,172.5,-8692.5,2481.5
2008-07-07 00:00:00,MA_Crossover(36,44),8561.0,8633.0,8317.3333,8329.6364,-12.303,-1.0,-1.0,-59.5,59.5,-8633.0,2541.0
2008-07-08 00:00:00,MA_Crossover(36,44),8345.0,8417.0,8311.2778,8323.25,-11.9722,-1.0,-1.0,-216.0,216.0,-8417.0,2757.0
2008-07-09 00:00:00,MA_Crossover(36,44),8361.0,8433.0,8309.2778,8319.3182,-10.0404,-1.0,-1.0,16.0,-16.0,-8433.0,2741.0
2008-07-10 00:00:00,MA_Crossover(36,44),8404.0,8476.0,8309.8611,8319.3977,-9.5366,-1.0,-1.0,43.0,-43.0,-8476.0,2698.0
2008-07-11 00:00:00,MA_Crossover(36,44),8446.0,8518.0,8313.9444,8325.0114,-11.0669,-1.0,-1.0,42.0,-42.0,-8518.0,2656.0
2008-07-14 00:00:00,MA_Crossover(36,44),8475.0,8547.0,8322.0278,8327.5909,-5.5631,-1.0,-1.0,29.0,-29.0,-8547.0,2627.0
2008-07-15 00:00:00,MA_Crossover(36,44),8251.0,8364.0,8322.3056,8325.9318,-3.6263,-1.0,-1.0,-183.0,183.0,-8364.0,2810.0
2008-07-16 00:00:00,MA_Crossover(36,44),8204.0,8311.0,8320.6667,8325.5,-4.8333,-1.0,-1.0,-53.0,53.0,-8311.0,2863.0
2008-07-17 00:00:00,MA_Crossover(36,44),8294.0,8398.0,8324.1389,8322.8182,1.3207,1.0,-1.0,87.0,-87.0,-8398.0,2776.0
2008-07-18 00:00:00,MA_Crossover(36,44),8211.0,8380.0,8331.0278,8314.8182,16.2096,1.0,1.0,-18.0,-18.0,8380.0,2758.0
2008-07-21 00:00:00,MA_Crossover(36,44),8250.0,8419.0,8337.5,8310.6591,26.8409,1.0,1.0,39.0,39.0,8419.0,2797.0
2008-07-22 00:00:00,MA_Crossover(36,44),8256.0,8425.0,8344.1111,8307.7727,36.3384,1.0,1.0,6.0,6.0,8425.0,2803.0
2008-07-23 00:00:00,MA_Crossover(36,44),8207.0,8376.0,8349.75,8305.6818,44.0682,1.0,1.0,-49.0,-49.0,8376.0,2754.0
2008-07-24 00:00:00,MA_Crossover(36,44),8032.0,8201.0,8350.9167,8302.2273,48.6894,1.0,1.0,-175.0,-175.0,8201.0,2579.0
2008-07-25 00:00:00,MA_Crossover(36,44),8094.0,8263.0,8355.5556,8298.8864,56.6692,1.0,1.0,62.0,62.0,8263.0,2641.0
2008-07-28 00:00:00,MA_Crossover(36,44),8139.0,8308.0,8356.3333,8296.0682,60.2652,1.0,1.0,45.0,45.0,8308.0,2686.0
2008-07-29 00:00:00,MA_Crossover(36,44),8072.0,8241.0,8355.8889,8293.8636,62.0253,1.0,1.0,-67.0,-67.0,8241.0,2619.0
2008-07-30 00:00:00,MA_Crossover(36,44),8178.0,8347.0,8361.3333,8298.75,62.5833,1.0,1.0,106.0,106.0,8347.0,2725.0
2008-07-31 00:00:00,MA_Crossover(36,44),8212.0,8381.0,8365.9167,8303.1818,62.7348,1.0,1.0,34.0,34.0,8381.0,2759.0
2008-08-01 00:00:00,MA_Crossover(36,44),8050.0,8219.0,8367.9722,8303.9091,64.0631,1.0,1.0,-162.0,-162.0,8219.0,2597.0
2008-08-04 00:00:00,MA_Crossover(36,44),7719.0,7888.0,8356.0833,8297.4318,58.6515,1.0,1.0,-331.0,-331.0,7888.0,2266.0
2008-08-05 00:00:00,MA_Crossover(36,44),7749.0,7918.0,8341.0833,8291.9545,49.1288,1.0,1.0,30.0,30.0,7918.0,2296.0
2008-08-06 00:00:00,MA_Crossover(36,44),7752.0,7921.0,8329.25,8287.9773,41.2727,1.0,1.0,3.0,3.0,7921.0,2299.0
2008-08-07 00:00:00,MA_Crossover(36,44),7802.0,7971.0,8314.25,8280.9545,33.2955,1.0,1.0,50.0,50.0,7971.0,2349.0
2008-08-08 00:00:00,MA_Crossover(36,44),7521.0,7690.0,8288.8611,8268.0682,20.7929,1.0,1.0,-281.0,-281.0,7690.0,2068.0
2008-08-11 00:00:00,MA_Crossover(36,44),7432.0,7601.0,8258.0278,8255.5682,2.4596,1.0,1.0,-89.0,-89.0,7601.0,1979.0
2008-08-12 00:00:00,MA_Crossover(36,44),7191.0,7360.0,8221.4167,8236.1136,-14.697,-1.0,1.0,-241.0,-241.0,7360.0,1738.0
2008-08-13 00:00:00,MA_Crossover(36,44),7479.0,7648.0,8194.2778,8224.8182,-30.5404,-1.0,-1.0,288.0,-288.0,-7648.0,1450.0
2008-08-14 00:00:00,MA_Crossover(36,44),7440.0,7609.0,8166.8611,8208.75,-41.8889,-1.0,-1.0,-39.0,39.0,-7609.0,1489.0
2008-08-15 00:00:00,MA_Crossover(36,44),7438.0,7607.0,8135.5833,8189.4091,-53.8258,-1.0,-1.0,-2.0,2.0,-7607.0,1491.0
2008-08-18 00:00:00,MA_Crossover(36,44),7435.0,7604.0,8101.8333,8172.5227,-70.6894,-1.0,-1.0,-3.0,3.0,-7604.0,1494.0
2008-08-19 00:00:00,MA_Crossover(36,44),7634.0,7809.0,8073.9444,8156.4318,-82.4874,-1.0,-1.0,205.0,-205.0,-7809.0,1289.0
2008-08-20 00:00:00,MA_Crossover(36,44),7584.0,7754.0,8041.5694,8137.0909,-95.5215,-1.0,-1.0,-55.0,55.0,-7754.0,1344.0
2008-08-21 00:00:00,MA_Crossover(36,44),7939.0,8103.0,8015.8472,8123.3864,-107.5391,-1.0,-1.0,349.0,-349.0,-8103.0,995.0
2008-08-22 00:00:00,MA_Crossover(36,44),7740.0,7945.0,7986.5972,8105.9091,-119.3119,-1.0,-1.0,-158.0,158.0,-7945.0,1153.0
2008-08-26 00:00:00,MA_Crossover(36,44),7655.0,7860.0,7959.7778,8087.7045,-127.9268,-1.0,-1.0,-85.0,85.0,-7860.0,1238.0
2008-08-27 00:00:00,MA_Crossover(36,44),7724.0,7929.0,7936.5278,8071.7273,-135.1995,-1.0,-1.0,69.0,-69.0,-7929.0,1169.0
2008-08-28 00:00:00,MA_Crossover(36,44),7592.0,7797.0,7915.6111,8049.6364,-134.0253,-1.0,-1.0,-132.0,132.0,-7797.0,1301.0
2008-08-29 00:00:00,MA_Crossover(36,44),7556.0,7761.0,7893.25,8024.7727,-131.5227,-1.0,-1.0,-36.0,36.0,-7761.0,1337.0
2008-09-01 00:00:00,MA_Crossover(36,44),7337.0,7542.0,7863.6111,7995.2045,-131.5934,-1.0,-1.0,-219.0,219.0,-7542.0,1556.0
2008-09-02 00:00:00,MA_Crossover(36,44),7303.0,7508.0,7831.8611,7962.3295,-130.4684,-1.0,-1.0,-34.0,34.0,-7508.0,1590.0
2008-09-03 00:00:00,MA_Crossover(36,44),7404.0,7609.0,7802.1111,7929.125,-127.0139,-1.0,-1.0,101.0,-101.0,-7609.0,1489.0
2008-09-04 00:00:00,MA_Crossover(36,44),7272.0,7477.0,7774.9167,7894.5568,-119.6402,-1.0,-1.0,-132.0,132.0,-7477.0,1621.0
2008-09-05 00:00:00,MA_Crossover(36,44),6935.0,7140.0,7739.6667,7856.25,-116.5833,-1.0,-1.0,-337.0,337.0,-7140.0,1958.0
2008-09-08 00:00:00,MA_Crossover(36,44),6991.0,7196.0,7703.4722,7820.5682,-117.096,-1.0,-1.0,56.0,-56.0,-7196.0,1902.0
2008-09-09 00:00:00,MA_Crossover(36,44),6856.0,7061.0,7665.8333,7786.7273,-120.8939,-1.0,-1.0,-135.0,135.0,-7061.0,2037.0
2008-09-10 00:00:00,MA_Crossover(36,44),6870.0,7075.0,7627.5,7752.8409,-125.3409,-1.0,-1.0,14.0,-14.0,-7075.0,2023.0
2008-09-11 00:00:00,MA_Crossover(36,44),6966.0,7171.0,7591.6667,7720.1591,-128.4924,-1.0,-1.0,96.0,-96.0,-7171.0,1927.0
2008-09-12 00:00:00,MA_Crossover(36,44),7170.0,7375.0,7562.8611,7691.1591,-128.298,-1.0,-1.0,204.0,-204.0,-7375.0,1723.0
2008-09-15 00:00:00,MA_Crossover(36,44),6983.0,7188.0,7533.7222,7657.25,-123.5278,-1.0,-1.0,-187.0,187.0,-7188.0,1910.0
2008-09-16 00:00:00,MA_Crossover(36,44),6927.0,7107.0,7501.3056,7627.1591,-125.8535,-1.0,-1.0,-81.0,81.0,-7107.0,1991.0
2008-09-17 00:00:00,MA_Crossover(36,44),6810.0,6990.0,7464.3889,7595.4773,-131.0884,-1.0,-1.0,-117.0,117.0,-6990.0,2108.0
2008-09-18 00:00:00,MA_Crossover(36,44),6784.0,6977.0,7428.6111,7561.1591,-132.548,-1.0,-1.0,-13.0,13.0,-6977.0,2121.0
2008-09-19 00:00:00,MA_Crossover(36,44),7096.0,7307.0,7398.5556,7535.8182,-137.2626,-1.0,-1.0,330.0,-330.0,-7307.0,1791.0
2008-09-22 00:00:00,MA_Crossover(36,44),7286.0,7497.0,7372.8333,7513.9091,-141.0758,-1.0,-1.0,190.0,-190.0,-7497.0,1601.0
2008-09-23 00:00:00,MA_Crossover(36,44),7006.0,7217.0,7343.8333,7485.5,-141.6667,-1.0,-1.0,-280.0,280.0,-7217.0,1881.0
2008-09-24 00:00:00,MA_Crossover(36,44),6943.5,7154.5,7322.2917,7456.7841,-134.4924,-1.0,-1.0,-62.5,62.5,-7154.5,1943.5
2008-09-25 00:00:00,MA_Crossover(36,44),6979.5,7190.5,7300.9167,7432.8636,-131.947,-1.0,-1.0,36.0,-36.0,-7190.5,1907.5
2008-09-26 00:00:00,MA_Crossover(36,44),6829.0,7040.0,7275.2778,7404.1136,-128.8359,-1.0,-1.0,-150.5,150.5,-7040.0,2058.0
2008-09-29 00:00:00,MA_Crossover(36,44),6477.0,6688.0,7238.4722,7366.3409,-127.8687,-1.0,-1.0,-352.0,352.0,-6688.0,2410.0
2008-09-30 00:00:00,MA_Crossover(36,44),6401.0,6612.0,7207.3611,7328.3636,-121.0025,-1.0,-1.0,-76.0,76.0,-6612.0,2486.0
2008-10-01 00:00:00,MA_Crossover(36,44),6192.0,6403.0,7172.9167,7283.2273,-110.3106,-1.0,-1.0,-209.0,209.0,-6403.0,2695.0
2008-10-02 00:00:00,MA_Crossover(36,44),5883.0,6094.0,7136.5833,7230.2955,-93.7121,-1.0,-1.0,-309.0,309.0,-6094.0,3004.0
2008-10-03 00:00:00,MA_Crossover(36,44),6080.0,6291.0,7097.7222,7185.5227,-87.8005,-1.0,-1.0,197.0,-197.0,-6291.0,2807.0
2008-10-06 00:00:00,MA_Crossover(36,44),5649.0,5860.0,7047.9722,7138.4773,-90.5051,-1.0,-1.0,-431.0,431.0,-5860.0,3238.0
2008-10-07 00:00:00,MA_Crossover(36,44),5727.0,5938.0,7000.4444,7092.5227,-92.0783,-1.0,-1.0,78.0,-78.0,-5938.0,3160.0
2008-10-08 00:00:00,MA_Crossover(36,44),5296.0,5507.0,6941.0278,7036.7045,-95.6768,-1.0,-1.0,-431.0,431.0,-5507.0,3591.0
2008-10-09 00:00:00,MA_Crossover(36,44),5375.0,5586.0,6878.2778,6981.5455,-103.2677,-1.0,-1.0,79.0,-79.0,-5586.0,3512.0
2008-10-10 00:00:00,MA_Crossover(36,44),4869.5,5080.5,6802.875,6921.2841,-118.4091,-1.0,-1.0,-505.5,505.5,-5080.5,4017.5
2008-10-13 00:00:00,MA_Crossover(36,44),5194.0,5405.0,6726.625,6870.4205,-143.7955,-1.0,-1.0,324.5,-324.5,-5405.0,3693.0
2008-10-14 00:00:00,MA_Crossover(36,44),5295.0,5599.0,6658.7083,6827.3295,-168.6212,-1.0,-1.0,194.0,-194.0,-5599.0,3499.0
2008-10-15 00:00:00,MA_Crossover(36,44),4914.0,5218.0,6582.5694,6769.0341,-186.4646,-1.0,-1.0,-381.0,381.0,-5218.0,3880.0
2008-10-16 00:00:00,MA_Crossover(36,44),4644.5,4948.5,6497.0278,6705.5,-208.4722,-1.0,-1.0,-269.5,269.5,-4948.5,4149.5
2008-10-17 00:00:00,MA_Crossover(36,44),4806.5,5102.5,6419.6528,6645.6932,-226.0404,-1.0,-1.0,154.0,-154.0,-5102.5,3995.5
2008-10-20 00:00:00,MA_Crossover(36,44),4706.0,5002.0,6340.4861,6583.6705,-243.1843,-1.0,-1.0,-100.5,100.5,-5002.0,4096.0
2008-10-21 00:00:00,MA_Crossover(36,44),4479.0,4775.0,6261.0972,6511.9659,-250.8687,-1.0,-1.0,-227.0,227.0,-4775.0,4323.0
2008-10-22 00:00:00,MA_Crossover(36,44),4141.5,4437.5,6173.2778,6433.7273,-260.4495,-1.0,-1.0,-337.5,337.5,-4437.5,4660.5
2008-10-23 00:00:00,MA_Crossover(36,44),4038.0,4334.0,6079.7778,6345.0682,-265.2904,-1.0,-1.0,-103.5,103.5,-4334.0,4764.0
2008-10-24 00:00:00,MA_Crossover(36,44),3764.0,4060.0,5982.3333,6254.7045,-272.3712,-1.0,-1.0,-274.0,274.0,-4060.0,5038.0
2008-10-27 00:00:00,MA_Crossover(36,44),4016.0,4312.0,5901.25,6172.0,-270.75,-1.0,-1.0,252.0,-252.0,-4312.0,4786.0
2008-10-28 00:00:00,MA_Crossover(36,44),4127.5,4423.5,5821.7083,6090.2614,-268.553,-1.0,-1.0,111.5,-111.5,-4423.5,4674.5
2008-10-29 00:00:00,MA_Crossover(36,44),4650.0,4946.0,5760.4306,6023.3977,-262.9672,-1.0,-1.0,522.5,-522.5,-4946.0,4152.0
2008-10-30 00:00:00,MA_Crossover(36,44),4194.0,4490.0,5686.0972,5946.9886,-260.8914,-1.0,-1.0,-456.0,456.0,-4490.0,4608.0
2008-10-31 00:00:00,MA_Crossover(36,44),4097.0,4393.0,5606.4028,5873.3523,-266.9495,-1.0,-1.0,-97.0,97.0,-4393.0,4705.0
2008-11-03 00:00:00,MA_Crossover(36,44),4089.0,4385.0,5520.8194,5800.3068,-279.4874,-1.0,-1.0,-8.0,8.0,-4385.0,4713.0
2008-11-04 00:00:00,MA_Crossover(36,44),4301.0,4597.0,5446.3194,5729.7841,-283.4646,-1.0,-1.0,212.0,-212.0,-4597.0,4501.0
2008-11-05 00:00:00,MA_Crossover(36,44),4066.5,4362.5,5366.8611,5656.9318,-290.0707,-1.0,-1.0,-234.5,234.5,-4362.5,4735.5
2008-11-06 00:00:00,MA_Crossover(36,44),3789.0,4085.0,5282.9444,5585.4318,-302.4874,-1.0,-1.0,-277.5,277.5,-4085.0,5013.0
2008-11-07 00:00:00,MA_Crossover(36,44),3734.5,4030.5,5198.2361,5511.4205,-313.1843,-1.0,-1.0,-54.5,54.5,-4030.5,5067.5
2008-11-10 00:00:00,MA_Crossover(36,44),3847.0,4143.0,5107.9861,5443.0341,-335.048,-1.0,-1.0,112.5,-112.5,-4143.0,4955.0
2008-11-11 00:00:00,MA_Crossover(36,44),3606.0,3902.0,5005.7639,5368.8523,-363.0884,-1.0,-1.0,-241.0,241.0,-3902.0,5196.0
2008-11-12 00:00:00,MA_Crossover(36,44),3587.0,3883.0,4910.7917,5292.0568,-381.2652,-1.0,-1.0,-19.0,19.0,-3883.0,5215.0
2008-11-13 00:00:00,MA_Crossover(36,44),3636.0,3932.0,4818.9167,5211.7386,-392.822,-1.0,-1.0,49.0,-49.0,-3932.0,5166.0
2008-11-14 00:00:00,MA_Crossover(36,44),3781.0,4077.0,4730.0694,5138.9659,-408.8965,-1.0,-1.0,145.0,-145.0,-4077.0,5021.0
2008-11-17 00:00:00,MA_Crossover(36,44),3609.0,3905.0,4640.625,5063.5568,-422.9318,-1.0,-1.0,-172.0,172.0,-3905.0,5193.0
2008-11-18 00:00:00,MA_Crossover(36,44),3716.0,4012.0,4563.9306,4993.2386,-429.3081,-1.0,-1.0,107.0,-107.0,-4012.0,5086.0
2008-11-19 00:00:00,MA_Crossover(36,44),3557.0,3853.0,4484.9306,4919.8977,-434.9672,-1.0,-1.0,-159.0,159.0,-3853.0,5245.0
2008-11-20 00:00:00,MA_Crossover(36,44),3451.0,3745.0,4408.7917,4837.0568,-428.2652,-1.0,-1.0,-108.0,108.0,-3745.0,5353.0
2008-11-21 00:00:00,MA_Crossover(36,44),3518.0,3795.0,4343.0972,4751.4205,-408.3232,-1.0,-1.0,50.0,-50.0,-3795.0,5303.0
2008-11-24 00:00:00,MA_Crossover(36,44),3733.0,4010.0,4277.9028,4677.0341,-399.1313,-1.0,-1.0,215.0,-215.0,-4010.0,5088.0
2008-11-25 00:00:00,MA_Crossover(36,44),3676.0,3953.0,4223.0972,4602.7727,-379.6755,-1.0,-1.0,-57.0,57.0,-3953.0,5145.0
2008-11-26 00:00:00,MA_Crossover(36,44),3735.5,4012.5,4167.7778,4529.0455,-361.2677,-1.0,-1.0,59.5,-59.5,-4012.5,5085.5
2008-11-27 00:00:00,MA_Crossover(36,44),3676.5,3953.5,4122.7917,4457.3977,-334.6061,-1.0,-1.0,-59.0,59.0,-3953.5,5144.5
2008-11-28 00:00:00,MA_Crossover(36,44),3604.5,3881.5,4073.6111,4392.1136,-318.5025,-1.0,-1.0,-72.0,72.0,-3881.5,5216.5
2008-12-01 00:00:00,MA_Crossover(36,44),3577.0,3854.0,4037.7083,4327.9318,-290.2235,-1.0,-1.0,-27.5,27.5,-3854.0,5244.0
2008-12-02 00:00:00,MA_Crossover(36,44),3540.5,3817.5,3991.7778,4267.6705,-275.8927,-1.0,-1.0,-36.5,36.5,-3817.5,5280.5
2008-12-03 00:00:00,MA_Crossover(36,44),3429.0,3706.0,3939.9444,4211.8977,-271.9533,-1.0,-1.0,-111.5,111.5,-3706.0,5392.0
2008-12-04 00:00:00,MA_Crossover(36,44),3252.5,3529.5,3893.7917,4147.6364,-253.8447,-1.0,-1.0,-176.5,176.5,-3529.5,5568.5
2008-12-05 00:00:00,MA_Crossover(36,44),3028.5,3305.5,3848.9028,4088.0795,-239.1768,-1.0,-1.0,-224.0,224.0,-3305.5,5792.5
2008-12-08 00:00:00,MA_Crossover(36,44),3294.0,3571.0,3806.8889,4032.7841,-225.8952,-1.0,-1.0,265.5,-265.5,-3571.0,5527.0
2008-12-09 00:00:00,MA_Crossover(36,44),3175.5,3452.5,3764.375,3984.5909,-220.2159,-1.0,-1.0,-118.5,118.5,-3452.5,5645.5
2008-12-10 00:00:00,MA_Crossover(36,44),3275.5,3552.5,3730.9444,3936.875,-205.9306,-1.0,-1.0,100.0,-100.0,-3552.5,5545.5
2008-12-11 00:00:00,MA_Crossover(36,44),3287.0,3564.0,3707.2083,3900.9091,-193.7008,-1.0,-1.0,11.5,-11.5,-3564.0,5534.0
2008-12-12 00:00:00,MA_Crossover(36,44),3143.5,3420.5,3682.3611,3854.3068,-171.9457,-1.0,-1.0,-143.5,143.5,-3420.5,5677.5
2008-12-15 00:00:00,MA_Crossover(36,44),3126.0,3403.0,3664.6389,3805.0114,-140.3725,-1.0,-1.0,-17.5,17.5,-3403.0,5695.0
2008-12-16 00:00:00,MA_Crossover(36,44),3047.0,3322.5,3637.7222,3762.5795,-124.8573,-1.0,-1.0,-80.5,80.5,-3322.5,5775.5
2008-12-17 00:00:00,MA_Crossover(36,44),3000.0,3273.5,3606.4028,3725.2045,-118.8018,-1.0,-1.0,-49.0,49.0,-3273.5,5824.5
2008-12-18 00:00:00,MA_Crossover(36,44),2860.5,3133.5,3556.6944,3680.9773,-124.2828,-1.0,-1.0,-140.0,140.0,-3133.5,5964.5
2008-12-19 00:00:00,MA_Crossover(36,44),2911.0,3172.0,3521.0556,3640.1818,-119.1263,-1.0,-1.0,38.5,-38.5,-3172.0,5926.0
2008-12-22 00:00:00,MA_Crossover(36,44),2939.0,3200.0,3488.8889,3605.1818,-116.2929,-1.0,-1.0,28.0,-28.0,-3200.0,5898.0
2008-12-23 00:00:00,MA_Crossover(36,44),2848.0,3109.0,3454.4167,3575.7841,-121.3674,-1.0,-1.0,-91.0,91.0,-3109.0,5989.0
2008-12-24 00:00:00,MA_Crossover(36,44),2823.0,3084.0,3413.3611,3548.1705,-134.8093,-1.0,-1.0,-25.0,25.0,-3084.0,6014.0
2008-12-29 00:00:00,MA_Crossover(36,44),2881.5,3142.5,3380.4444,3528.1136,-147.6692,-1.0,-1.0,58.5,-58.5,-3142.5,5955.5
2008-12-30 00:00:00,MA_Crossover(36,44),2891.5,3152.5,3355.5139,3502.5568,-147.0429,-1.0,-1.0,10.0,-10.0,-3152.5,5945.5
2008-12-31 00:00:00,MA_Crossover(36,44),3049.25,3310.25,3336.4792,3478.0511,-141.572,-1.0,-1.0,157.75,-157.75,-3310.25,5787.75
2009-01-02 00:00:00,MA_Crossover(36,44),3207.0,3468.0,3318.7014,3445.2557,-126.5543,-1.0,-1.0,157.75,-157.75,-3468.0,5630.0
2009-01-05 00:00:00,MA_Crossover(36,44),3158.5,3419.5,3306.2708,3421.7216,-115.4508,-1.0,-1.0,-48.5,48.5,-3419.5,5678.5
2009-01-06 00:00:00,MA_Crossover(36,44),3359.5,3620.5,3299.9514,3404.9602,-105.0088,-1.0,-1.0,201.0,-201.0,-3620.5,5477.5
2009-01-07 00:00:00,MA_Crossover(36,44),3311.25,3572.25,3290.9306,3387.2841,-96.3535,-1.0,-1.0,-48.25,48.25,-3572.25,5525.75
2009-01-08 00:00:00,MA_Crossover(36,44),3165.25,3426.25,3273.8264,3361.4716,-87.6452,-1.0,-1.0,-146.0,146.0,-3426.25,5671.75
2009-01-09 00:00:00,MA_Crossover(36,44),3370.75,3631.75,3267.2083,3345.6591,-78.4508,-1.0,-1.0,205.5,-205.5,-3631.75,5466.25
2009-01-12 00:00:00,MA_Crossover(36,44),3211.75,3472.75,3253.2014,3332.5398,-79.3384,-1.0,-1.0,-159.0,159.0,-3472.75,5625.25
2009-01-13 00:00:00,MA_Crossover(36,44),3336.75,3597.75,3247.0833,3323.5,-76.4167,-1.0,-1.0,125.0,-125.0,-3597.75,5500.25
2009-01-14 00:00:00,MA_Crossover(36,44),3254.0,3515.0,3241.6111,3310.0227,-68.4116,-1.0,-1.0,-82.75,82.75,-3515.0,5583.0
2009-01-15 00:00:00,MA_Crossover(36,44),3248.5,3509.5,3234.125,3301.8977,-67.7727,-1.0,-1.0,-5.5,5.5,-3509.5,5588.5
2009-01-16 00:00:00,MA_Crossover(36,44),3323.5,3584.5,3222.75,3295.9091,-73.1591,-1.0,-1.0,75.0,-75.0,-3584.5,5513.5
2009-01-19 00:00:00,MA_Crossover(36,44),3397.5,3658.5,3215.0139,3290.4886,-75.4747,-1.0,-1.0,74.0,-74.0,-3658.5,5439.5
2009-01-20 00:00:00,MA_Crossover(36,44),3319.5,3581.0,3203.4583,3280.0,-76.5417,-1.0,-1.0,-77.5,77.5,-3581.0,5517.0
2009-01-21 00:00:00,MA_Crossover(36,44),3196.5,3458.5,3190.125,3270.625,-80.5,-1.0,-1.0,-122.5,122.5,-3458.5,5639.5
